content	x	y	w	h	
9	1023	633	8	33	
150	701	162	99	63	
parla	629	233	135	72	
a	818	237	18	70	
Mosè	876	238	154	73	
dall	1070	242	106	72	
'	1173	244	18	70	
alto	1212	245	99	72	
di	1358	248	74	72	
una	1450	250	107	73	
colonna	1614	254	217	75	
di	1882	259	50	71	
nubi	621	303	137	80	
alla	795	306	87	79	
presenza	915	309	241	84	
degli	1178	316	148	80	
Isdraeliti	1337	320	268	82	
,	1603	326	20	78	
che	1649	327	97	80	
stan	1776	330	143	80	
no	621	376	81	78	
attoniti	741	379	210	79	
sull'ingresso	985	384	374	84	
delle	1400	394	140	78	
loro	1580	398	112	78	
tende	1740	401	151	79	
.	1914	405	19	75	
Nel	624	438	105	78	
4.	771	443	54	77	
Mosè	849	444	157	81	
,	1031	450	19	76	
che	1092	452	94	78	
tenendo	1223	455	226	82	
le	1496	463	40	77	
nuove	1580	466	170	80	
tavo	1785	471	137	79	
te	623	507	55	81	
delle	715	510	137	83	
legge	890	515	148	84	
in	1082	521	42	81	
mano	1165	523	161	85	
,	1352	530	20	80	
le	1410	531	42	81	
mostra	1493	533	198	87	
al	1742	542	55	81	
po	1826	545	89	82	
polo	625	584	110	73	
pentito	786	585	193	74	
il	1089	600	39	72	
quale	1177	602	151	73	
prostrato	1396	605	259	75	
a	1714	610	19	71	
terra	1792	611	128	73	
l'adora	623	650	209	85	
,	857	655	21	81	
e	914	656	21	81	
promette	986	658	256	85	
osservarla	1294	665	288	86	
.	1611	672	21	81	
Nella	694	716	148	83	
decima	893	721	209	84	
Perino	1145	729	191	84	
del	1377	735	100	82	
Vaga	1529	740	140	83	
dipinse	1733	745	189	85	
i	625	789	19	76	
4.	677	790	53	77	
fatti	772	792	116	78	
di	927	796	54	77	
Giosuè	1016	799	189	80	
.	1226	804	19	76	
1.	1297	806	38	76	
Quando	1383	808	209	81	
egli	1646	815	104	77	
coll	1809	819	96	77	
'	1910	822	19	76	
arca	614	870	119	73	
portata	780	873	205	74	
da	1025	877	64	71	
'	1102	878	19	71	
sacerdoti	1136	879	264	74	
traversa	1437	883	232	75	
a	1721	888	19	71	
piedi	1791	889	140	73	
asciutti	619	931	210	73	
il	871	937	36	69	
fiume	957	939	163	72	
Giordiano	1139	944	294	76	
con	1476	952	86	72	
tutto	1609	956	140	73	
il	1781	960	36	69	
po	1837	961	78	71	
polo	613	1006	117	73	
.	770	1009	19	71	
2.	840	1010	50	71	
Quando	930	1011	215	74	
al	1197	1015	64	71	
suono	1311	1016	162	74	
delle	1518	1020	143	72	
trombe	1721	1022	202	74	
cadeno	613	1075	196	73	
le	857	1080	37	69	
mura	924	1082	162	71	
di	1131	1086	62	71	
Gerico	1217	1088	194	73	
.	1437	1092	19	69	
3.	1498	1094	50	69	
Giosuè	1567	1095	204	74	
,	1787	1100	19	69	
che	1827	1101	98	71	
commanda	621	1143	306	82	
al	971	1151	53	76	
Sole	1063	1153	113	78	
,	1201	1156	19	75	
e	1261	1157	19	75	
alla	1329	1159	95	77	
Luna	1484	1163	143	78	
di	1685	1167	53	77	
arre	1766	1169	145	78	
stare	610	1218	143	83	
il	804	1221	43	82	
loro	905	1223	102	82	
corso	1063	1226	144	83	
,	1236	1228	22	81	
finchè	1323	1230	171	84	
gli	1539	1233	66	82	
Isdraeliti	1664	1235	265	85	
avessero	614	1286	241	78	
distrutti	905	1292	238	77	
i	1167	1297	20	73	
loro	1228	1298	101	75	
nemici	1360	1301	203	76	
.	1589	1305	20	73	
4.	1653	1306	54	74	
Quan	1738	1308	166	76	
do	609	1360	71	67	
Giosuè	715	1362	196	69	
col	948	1366	93	66	
sacerdote	1070	1368	272	69	
Eleazaro	1392	1373	232	69	
fanno	1681	1378	155	68	
il	1888	1382	23	65	
riparto	611	1429	199	78	
della	866	1433	131	77	
terra	1067	1436	138	77	
promessa	1281	1440	266	79	
alle	1607	1446	109	76	
tribù	1775	1449	133	78	
d	621	1501	14	57	
'	651	1502	14	57	
Isdraele	701	1503	215	65	
.	947	1511	14	57	
Nell'undecim	679	1569	377	83	
'	1090	1579	19	75	
arcata	1133	1580	165	78	
,	1325	1585	19	75	
vi	1382	1586	67	77	
è	1485	1588	19	75	
rappresenta	1537	1590	362	84	
to	614	1646	41	74	
;	686	1647	20	73	
nel	740	1648	93	74	
1.	888	1649	41	74	
quando	979	1650	212	75	
David	1249	1653	152	75	
è	1471	1656	20	73	
unto	1548	1657	129	74	
re	1735	1659	54	73	
dal	1831	1660	93	73	
profeta	608	1710	202	80	
Samuele	859	1714	242	81	
por	1138	1719	109	79	
comando	1281	1721	262	82	
di	1585	1726	57	77	
Dio	1676	1727	87	78	
,	1783	1729	21	77	
al	1838	1730	66	78	
la	603	1782	54	78	
presenza	703	1784	245	80	
de	990	1788	68	77	
'	1057	1788	21	77	
di	1101	1789	57	78	
lui	1190	1790	76	78	
fratelli	1300	1792	197	79	
.	1509	1795	21	77	
Nel	1562	1795	98	78	
2.	1690	1797	41	77	
quan	1757	1798	155	79	
do	608	1854	61	82	
atterrato	717	1856	256	84	
il	1005	1860	46	82	
gigante	1084	1862	216	83	
Golia	1335	1865	138	83	
