content	x	y	w	h	
7	1699	1188	11	74	
.	1736	1192	11	74	
et	726	1559	36	39	
Licht	792	1559	125	39	
.	921	1559	11	39	
136	660	424	137	91	
ZEDELYKE	940	418	489	83	
en	1480	404	71	93	
STICHTELYKE	1612	401	648	79	
Waar	945	519	203	91	
uit	1178	515	110	94	
ik	1314	513	37	95	
met	1387	511	150	94	
myn	1564	509	150	92	
zoetheid	1768	505	278	91	
fchyn	2097	500	174	91	
,	2298	496	29	95	
Om	949	606	118	106	
u	1122	606	31	106	
'	1198	606	31	106	
s	1230	606	31	106	
genot	1304	606	208	106	
te	1545	606	60	106	
geeven	1644	606	241	106	
.	1910	606	31	106	
6	1678	705	20	69	
.	1720	705	20	69	
Zo	1045	801	111	96	
dat	1179	799	115	96	
myn	1311	796	157	95	
vriend	1513	793	229	94	
'	1745	789	30	98	
lyk	1767	789	101	96	
leven	1907	786	167	96	
ſpreekt	2117	783	261	93	
,	2395	778	30	98	
Zo	960	903	105	93	
aangenaam	1112	900	369	88	
,	1536	892	29	94	
en	1611	891	71	93	
uitgeleezen	1722	888	411	87	
:	2160	880	29	94	
2°t	673	1000	97	94	
Liche	805	998	121	93	
d	967	995	28	95	
Beminde	1025	994	322	90	
,	1356	990	28	95	
die	1413	989	108	94	
myn	1549	987	149	93	
glans	1753	984	199	92	
ontſteekt	1982	981	321	91	
,	2321	976	28	95	
Thó	843	1101	186	89	
Oorſprong	1040	1098	364	83	
van	1439	1090	106	89	
myn	1572	1088	159	87	
Weezen	1765	1084	282	85	
.	2064	1078	28	90	
hec	678	1162	83	56	
Vaar	787	1160	104	54	
.	903	1157	17	58	
Terwyl	1087	1287	261	85	
hy	1366	1281	87	89	
minlyk	1490	1279	247	85	
weder	1778	1273	229	84	
zeid	2036	1266	144	88	
,	2209	1262	28	90	
e	689	1393	27	88	
'	725	1393	27	88	
t	751	1392	27	88	
Vuur	794	1391	117	87	
e	974	1388	27	88	
Myn	1013	1388	177	84	
lief	1225	1384	116	85	
,	1357	1381	27	88	
myn	1385	1381	152	85	
ſchoone	1581	1377	294	83	
,	1882	1372	27	88	
myn	1911	1371	151	85	
al	2094	1368	75	87	
-	2158	1367	27	88	
waarde	2182	1367	267	83	
,	2452	1362	27	88	
preekt	711	1485	176	90	
tot	900	1482	68	92	
Myn	955	1482	183	89	
licht	1186	1478	161	89	
,	1351	1475	27	92	
myn	1390	1474	159	91	
glans	1600	1471	184	89	
,	1798	1468	27	92	
myn	1836	1467	158	91	
fierlykheid	2055	1464	364	87	
,	2449	1458	27	92	
Geliefde	965	1576	316	87	
,	1308	1571	27	91	
dien	1358	1570	146	89	
ik	1561	1567	52	91	
baarde	1655	1566	244	86	
.	1903	1562	27	91	
8	1705	1665	22	72	
.	1742	1664	22	72	
f	694	1777	28	91	
'	731	1776	28	91	
Liche	817	1775	114	90	
f	1075	1769	28	91	
Zo	1134	1768	87	90	
hebben	1264	1765	250	86	
wy	1567	1758	104	90	
malkander	1695	1756	396	83	
waard	2104	1747	221	87	
,	2349	1742	28	91	
preekttot	720	1866	256	80	
En	979	1863	108	82	
geeven	1129	1862	236	81	
u	1403	1860	24	82	
het	1469	1859	120	82	
zoet	1616	1858	148	81	
genieten	1809	1857	295	80	
,	2133	1854	24	82	
ons	697	1942	92	59	
.	793	1942	17	59	
En	977	1961	104	90	
zyn	1111	1959	121	90	
in	1280	1956	37	92	
minlykheid	1363	1955	404	86	
gepaard	1818	1947	278	87	
,	2122	1942	28	92	
En	985	2055	107	93	
laaten	1121	2053	203	91	
liefde	1375	2048	193	92	
vlieten	1589	2045	230	91	
.	1840	2040	29	95	
9	1720	2144	25	80	
.	1761	2143	25	80	
&	706	2247	29	95	
Toepaf	760	2246	184	92	
-	946	2243	29	95	
g	1099	2240	29	95	
Stom	1155	2239	148	92	
lichje	1359	2236	180	92	
,	1550	2232	29	95	
dat	1616	2231	110	93	
met	1715	2229	164	92	
werken	1882	2226	276	90	
ſpreekt	2195	2221	260	90	
;	2463	2216	29	95	
Gy	986	2350	136	88	
laat	1131	2346	144	87	
ons	1304	2342	133	87	
'	1459	2338	28	90	
t	1487	2337	28	90	
nutlyk	1546	2336	223	85	
overweegen	1819	2329	423	81	
;	2277	2318	28	90	
Schoon	1006	2440	259	88	
u	1307	2434	29	93	
een	1382	2432	110	91	
tong	1534	2429	163	90	
en	1737	2424	71	92	
ſtem	1859	2422	112	91	
ontbreekt	2040	2417	377	86	
,	2420	2409	29	93	
Noch	990	2545	202	88	
ſpreekt	1235	2538	278	87	
gy	1534	2530	71	92	
ons	1649	2527	123	91	
ter	1805	2523	98	91	
deegen	1933	2520	244	87	
.	2198	2513	29	93	
10	1693	2627	70	76	
.	1783	2627	22	76	
Gen	716	2737	94	91	
:	805	2735	28	91	
1	852	2734	28	91	
:	871	2734	28	91	
14	910	2733	53	91	
.	973	2732	28	91	
Dewyl	1086	2730	261	85	
gy	1367	2723	86	90	
uit	1492	2720	94	90	
de	1618	2718	87	90	
eeuwigheid	1762	2715	401	83	
(	1022	2829	32	98	
Daar	1048	2829	188	93	
gy	1270	2822	76	97	
uw	1386	2819	94	97	
oorſprong	1526	2816	374	89	
hebt	1926	2805	184	94	
genomen	2126	2800	315	90	
)	2461	2791	32	98	
Een	1003	2925	145	89	
uitgeſproote	1191	2922	441	84	
bloempje	1665	2914	311	86	
zyt	2009	2908	107	90	
,	2132	2906	28	92	
Hier	1003	3021	172	91	
in	1213	3019	52	92	
der	1308	3018	118	91	
cyd	1451	3016	106	91	
gekomen	1619	3014	310	89	
.	1946	3010	27	92	
II	1706	3116	92	72	
.	1804	3116	20	72	
*	709	3212	34	107	
*	731	3212	34	107	
Fok	781	3211	66	107	
:	852	3209	34	107	
1	885	3208	34	107	
:	907	3207	34	107	
5	951	3206	34	107	
.	973	3206	34	107	
De	1100	3203	143	105	
Godheid	1243	3200	334	99	
is	1613	3190	63	107	
een	1708	3188	111	105	
eeuwig	1862	3184	254	102	
licht	2152	3177	167	104	
,	2326	3173	34	107	
Daar	1018	3305	181	89	
alle	1224	3302	133	90	
zaligen	1391	3300	245	88	
in	1686	3295	36	91	
baaden	1764	3294	253	88	
,	2044	3290	27	91	
En	2398	3369	110	85	
ſing	721	2336	84	76	
.	808	2342	14	70	
