content	x	y	w	h	
ENTITA	4716	1757	391	58	
MED	4715	1844	65	17	
4	2003	2762	15	36	
DOC	3921	2800	154	327	
0	1932	3183	11	43	
2	5928	3215	10	37	
.	5962	3215	10	37	
3	4807	3589	12	47	
22	5859	3965	112	62	
ALTRA	1486	3856	284	104	
VEDVTA	1805	3849	318	103	
DELLA	2159	3840	272	104	
CHIESA	2485	3832	311	104	
DI	2831	3823	105	110	
SIGNATIO	2934	3822	454	100	
DE	3436	3809	105	108	
PP	3572	3806	104	109	
.	3669	3805	34	110	
DELLA	3717	3804	271	103	
COMŮ	4026	3795	263	105	
DI	4344	3788	104	108	
GIE	4452	3785	145	109	
SÙ	4628	3781	85	110	
NEL	4753	3778	177	107	
RIONE	4970	3774	267	103	
DELLA	5264	3767	288	103	
i	1118	4038	36	111	
Caſa	1174	4036	132	111	
de	1327	4033	106	110	
PP	1435	4031	85	109	
.	1521	4029	36	112	
Giefuiti	1543	4028	262	106	
del	1821	4022	115	109	
Collegio	1940	4018	285	106	
Rom	2247	4011	147	110	
.	2413	4008	35	111	
Pigna	2383	3953	212	122	
,	2592	3947	40	128	
condotta	2613	3945	314	120	
da	2953	3936	99	126	
uarij	3070	3931	180	124	
diſegni	3266	3926	283	120	
dall	3552	3917	193	124	
Horatio	3744	3911	275	122	
Graſsi	4031	3903	255	122	
Matematico	4292	3896	421	117	
,	4716	3883	41	128	
3	4791	3965	31	100	
Guglia	4857	3964	229	94	
di	5126	3957	77	98	
S	5241	3954	31	100	
-	5282	3953	31	100	
Mauto	5298	3953	238	94	
.	5538	3945	31	100	
2	1110	4143	28	88	
Conuento	1171	4141	345	79	
cle	1578	4129	65	87	
PP	1662	4126	103	86	
.	1758	4124	29	89	
Domenicani	1787	4123	455	75	
4	4771	4058	29	88	
Oratorio	4838	4056	278	82	
di	5138	4048	85	87	
S	5243	4045	28	88	
-	5271	4043	28	89	
Fran	5295	4043	142	85	
Sauerio	5477	4038	245	81	
Glo	2448	4130	60	51	
:	2516	4129	15	52	
Batta	2529	4129	87	51	
falda	2630	4127	81	51	
dil	2726	4126	41	52	
et	2780	4126	31	52	
fece	2827	4124	53	53	
.	2888	4124	15	53	
Per	3412	4096	65	65	
Gio	3498	4094	56	66	
Iacomo	3574	4093	127	62	
Roſsi	3716	4090	107	62	
in	3836	4087	26	65	
Roma	3883	4086	132	62	
alla	4042	4083	53	64	
pace	4119	4080	76	65	
copriu	4215	4079	122	62	
'	4339	4076	19	65	
del	4358	4076	66	64	
S	4446	4073	20	65	
:	4466	4073	20	65	
Pont	4482	4073	105	64	
,	4600	4070	20	65	
