content	x	y	w	h	
WTLEGGINGHE	809	152	932	103	
.	1744	152	30	103	
VA	710	302	121	82	
Oteen	898	302	186	82	
beſluyt	1119	302	211	82	
van	1344	302	96	82	
deſe	1459	302	120	82	
Chriſtelijcke	1603	302	382	82	
Sinne	905	387	134	71	
-	1032	386	20	72	
beelden	1048	386	185	71	
ſtelle	1261	385	108	71	
ic	1383	384	40	72	
hier	1431	384	94	71	
de	1531	383	66	72	
dry	1599	382	72	72	
hoofe	1684	382	140	71	
deuch	1833	381	153	71	
dé	909	460	54	71	
,	962	459	21	72	
Fides	989	459	110	71	
,	1101	457	21	72	
Spes	1128	457	95	71	
,	1218	456	21	72	
Charitas	1241	456	172	70	
geleydende	1430	454	256	69	
den	1698	451	73	71	
menſche	1784	450	219	70	
met	903	532	100	68	
het	1010	530	80	68	
ſpreec	1097	529	140	67	
-	1235	526	21	69	
woort	1244	526	172	66	
Sicitur	1440	523	147	66	
ad	1591	520	52	68	
astra	1647	519	112	67	
.	1767	517	21	69	
'	1816	516	21	69	
Twelc	1850	515	137	67	
ic	906	596	39	69	
vander	952	596	161	67	
jeucht	1123	594	147	68	
aen	1281	592	70	69	
tot	1375	591	70	69	
een	1456	591	70	68	
Symbolum	1558	589	199	67	
gebruyet	1795	587	200	67	
hebbe	599	669	153	68	
,	764	667	21	69	
deſe	798	667	91	68	
dry	903	666	70	69	
oft	994	665	70	69	
eene	1081	665	100	68	
van	1190	664	70	68	
die	1288	663	70	68	
ons	1372	662	89	69	
verlatende	1473	661	238	67	
konnen	1712	659	178	68	
wy	1912	657	77	69	
niet	609	737	81	68	
beſtaen	704	736	164	68	
,	876	734	21	69	
ende	899	734	105	69	
mogen	1004	733	165	68	
ooc	1197	732	89	68	
van	1295	731	70	68	
den	1400	730	70	68	
anderen	1491	729	182	68	
niet	1691	727	101	69	
geſchey	1799	726	168	68	
.	1975	725	21	69	
den	613	805	70	68	
worden	693	804	186	68	
tot	903	802	60	69	
inder	982	802	121	68	
eeuwicheyt	1113	800	270	67	
daer	1404	798	98	68	
alſdan	1502	797	140	68	
de	1670	796	52	68	
hope	1730	795	127	68	
wech	1857	794	121	68	
genomen	616	877	200	67	
word	826	874	147	68	
gelijc	984	872	116	68	
Paulus	1114	871	167	67	
tot	1295	869	60	68	
de	1369	868	52	69	
Romeyne	1423	867	243	67	
in	1682	864	27	69	
'	1720	864	21	69	
t	1734	864	21	69	
8	1769	863	21	69	
.	1790	863	21	69	
c	1825	863	21	69	
.	1846	862	21	69	
24	1873	862	52	69	
.	1930	862	21	69	
v	1951	861	21	69	
.	1979	861	21	69	
ſeyr	609	945	88	68	
.	691	944	21	69	
buy	722	943	99	69	
yn	837	942	52	69	
in	905	941	27	69	
hope	949	941	91	68	
ſalich	1057	940	99	68	
genvorden	1176	938	207	67	
,	1391	936	21	69	
maer	1408	935	98	69	
de	1523	934	52	69	
hope	1582	934	88	68	
diemen	1677	932	133	68	
fiet	1836	931	55	68	
en	1904	930	39	69	
is	1962	929	27	69	
geen	602	1013	84	68	
hope	710	1011	91	69	
:	806	1010	21	69	
Want	831	1010	131	68	
dat	973	1008	70	69	
yemant	1060	1007	144	68	
fiet	1223	1006	55	68	
bv	1295	1005	52	68	
aerom	1354	1004	102	68	
falby	1487	1003	119	68	
'	1597	1001	21	69	
t	1618	1001	21	69	
oock	1648	1001	81	68	
bopen	1746	1000	102	68	
.	1856	998	21	69	
Soo	1914	998	79	68	
lange	614	1077	125	68	
wy	742	1076	89	69	
doch	842	1076	97	68	
op	975	1075	51	69	
der	1035	1074	69	69	
aerden	1125	1074	143	68	
ſijn	1295	1073	64	69	
moeten	1370	1072	178	69	
wy	1561	1071	89	69	
deſe	1658	1071	100	68	
dry	1773	1070	69	69	
gelijc	1867	1070	123	68	
kelijc	605	1137	127	74	
aenkleven	754	1137	221	74	
volgende	1009	1137	209	74	
de	1238	1137	55	74	
woorden	1286	1137	229	74	
Pauli	1546	1137	126	74	
.	1667	1137	21	74	
1	1690	1137	21	74	
.	1705	1137	21	74	
Tes	1745	1137	74	74	
.	1825	1137	21	74	
s	1847	1137	21	74	
.	1870	1137	21	74	
Cap	1888	1137	84	74	
.	1975	1137	21	74	
8	613	1213	20	69	
.	641	1213	20	69	
vers	661	1213	83	68	
daer	759	1212	97	69	
hy	861	1211	63	69	
ſeyt	937	1211	90	69	
vande	1039	1210	144	69	
borſt	1183	1210	118	68	
-	1306	1209	20	69	
wapen	1324	1209	155	68	
des	1515	1208	69	68	
geloofs	1599	1207	174	68	
ende	1791	1206	104	69	
lief	1903	1205	83	69	
de	612	1284	54	71	
ende	681	1283	117	71	
den	802	1282	80	71	
Helm	898	1280	106	71	
der	1050	1279	73	71	
hope	1128	1278	122	71	
.	1249	1276	21	72	
Seggende	1277	1276	222	70	
mede	1495	1273	142	71	
tor	1645	1272	73	71	
de	1727	1271	67	71	
Corinth	1800	1270	170	70	
.	1979	1268	21	72	
1	620	1349	20	69	
.	648	1349	20	69	
Brief	682	1348	111	69	
13	804	1348	38	69	
.	837	1348	20	69	
Cap	875	1347	79	69	
.	963	1347	20	69	
2	991	1347	20	69	
.	1019	1347	20	69	
vers	1049	1346	80	69	
.	1138	1346	20	69	
Oft	1179	1346	69	68	
ick	1261	1345	50	69	
alle	1329	1345	63	68	
geloove	1413	1344	146	69	
hadde	1564	1343	118	69	
foo	1693	1343	59	68	
dat	1767	1342	69	69	
ickber	1847	1342	144	68	
gen	617	1417	59	69	
verſetten	701	1416	178	68	
konde	897	1415	118	69	
ende	1023	1414	87	69	
hadde	1118	1414	128	68	
de	1254	1413	38	69	
liefde	1305	1413	106	68	
niet	1422	1412	73	69	
,	1497	1412	20	69	
foo	1520	1412	49	68	
voaer	1584	1411	128	69	
ick	1725	1410	60	69	
niet	1790	1410	73	69	
.	1868	1410	20	69	
Ende	1888	1410	114	68	
tot	619	1481	74	74	
den	699	1481	74	74	
Rom	790	1481	106	74	
.	918	1481	21	74	
s	948	1481	21	74	
.	970	1481	21	74	
Cap	1003	1481	95	74	
.	1098	1481	21	74	
1	1120	1481	21	74	
.	1135	1481	21	74	
2	1158	1481	21	74	
.	1188	1481	21	74	
vers	1201	1481	97	74	
.	1300	1481	21	74	
boy	1318	1481	95	74	
dan	1419	1481	74	74	
gberechevaerdicht	1512	1481	371	74	
ſynde	1894	1481	109	74	
uyt	613	1548	72	72	
den	705	1549	61	72	
geloove	784	1549	153	73	
hebben	934	1550	138	73	
vrede	1087	1551	120	72	
door	1216	1552	83	72	
onſen	1306	1552	106	73	
Heere	1436	1553	118	72	
Jefum	1573	1554	98	72	
Chriftum	1701	1554	177	73	
,	1893	1555	20	72	
door	1912	1556	87	72	
vvelcken	616	1617	169	74	
do	811	1617	55	74	
yoock	871	1617	130	74	
de	1009	1617	41	74	
toeleydinge	1062	1617	228	74	
bebben	1291	1617	134	74	
,	1428	1617	21	74	
door	1456	1617	89	74	
bet	1557	1617	53	74	
geloove	1632	1617	156	74	
tot	1800	1617	53	74	
deſe	1864	1617	68	74	
gee	1947	1617	53	74	
.	2004	1617	21	74	
nade	616	1685	97	74	
daer	721	1685	86	74	
vvyin	826	1685	124	74	
staen	972	1685	101	74	
,	1075	1685	21	74	
ende	1110	1685	93	74	
verheughen	1209	1685	221	74	
in	1455	1685	27	74	
de	1501	1685	55	74	
hoope	1554	1685	122	74	
der	1684	1685	64	74	
eerlyckbeydt	1762	1685	248	74	
Godes	613	1764	128	64	
,	737	1764	18	64	
Heb	753	1764	101	64	
.	860	1764	18	64	
6	880	1764	18	64	
.	906	1764	18	64	
19	924	1764	47	64	
.	977	1764	18	64	
vvelcke	992	1764	161	64	
hope	1158	1764	90	64	
voy	1259	1764	82	64	
hebbę	1353	1764	109	64	
als	1486	1764	54	64	
eenen	1551	1764	100	64	
ancker	1674	1764	126	64	
der	1814	1764	64	64	
ſielen	1897	1764	85	64	
,	1991	1764	18	64	
die	617	1825	63	74	
vast	692	1825	96	74	
ende	810	1825	83	74	
ſeker	905	1825	90	74	
is	1013	1825	27	74	
ende	1055	1825	93	74	
in	1155	1825	28	74	
gaet	1202	1825	89	74	
tot	1302	1825	53	74	
binnen	1370	1825	131	74	
het	1527	1825	64	74	
gene	1602	1825	89	74	
dat	1700	1825	63	74	
binnen	1782	1825	131	74	
den	1940	1825	63	74	
poorhanc	621	1892	188	73	
is	823	1893	27	72	
.	856	1894	20	72	
Soo	876	1894	82	72	
feyt	981	1894	94	73	
oock	1077	1895	112	72	
Gregorius	1207	1896	241	73	
op	1460	1897	53	72	
Ezechielem	1540	1897	240	74	
neghen	1815	1899	193	73	
thiende	615	1965	182	74	
Sermoen	813	1965	202	74	
.	1014	1965	21	74	
Fides	761	2104	106	87	
,	864	2104	25	87	
Spes	880	2104	91	87	
et	992	2104	33	87	
)	1023	2104	25	87	
Charitas	1060	2104	179	87	
ſunt	1248	2104	88	87	
ſpiritualis	1333	2104	219	87	
adificij	1562	2104	150	87	
porte	1723	2104	106	87	
.	1833	2104	25	87	
'	1804	2219	23	81	
tGeloo	1834	2219	174	81	
