content	x	y	w	h	
tition	837	170	33	14	
tri	1124	1879	70	78	
elogi	1228	1877	137	76	
potrei	1377	1874	188	74	
intesservi	1572	1869	292	72	
,	1858	1863	25	78	
che	1900	1862	92	77	
meritamente	1999	1860	371	71	
vi	2417	1850	60	78	
tri	2492	1849	87	77	
buta	1115	1966	131	67	
,	1266	1963	21	69	
chi	1313	1962	90	68	
vi	1423	1961	64	68	
conosce	1516	1959	206	66	
:	1749	1955	21	69	
ma	1785	1955	102	67	
sò	1908	1953	52	68	
che	1999	1951	100	67	
da	2123	1949	64	69	
V.	2213	1948	64	68	
E.	2297	1946	64	69	
non	2379	1945	99	68	
si	2521	1943	39	68	
curano	1118	2050	195	77	
le	1336	2046	45	81	
lodi	1410	2045	114	80	
,	1538	2043	24	81	
onde	1579	2043	133	79	
basterà	1727	2040	196	79	
che	1946	2037	94	80	
vi	2071	2035	59	80	
rassegni	2148	2034	228	78	
il	2394	2030	45	81	
mio	2450	2029	105	80	
più	1113	2140	87	81	
profondo	1235	2137	244	78	
rispetto	1514	2131	214	79	
col	1766	2126	75	82	
quale	1866	2124	134	80	
mi	2015	2121	96	81	
sottoscrivo	2129	2119	303	76	
.	2444	2112	26	82	
9	2987	2530	5	19	
Vño	1553	2538	135	62	
.	1684	2536	19	63	
Devño	1727	2536	185	61	
.	1908	2534	19	63	
Oblmo	1959	2534	172	61	
.	2126	2532	19	63	
Servitore	2166	2531	242	61	
PIETRO	1439	2626	192	61	
Paolo	1649	2624	172	61	
MONTAGNANI	1847	2622	370	59	
-	2233	2618	19	63	
MIRABILI	2272	2617	265	61	
.	2540	2615	19	63	
