content	x	y	w	h	
donna	10	186	43	58	
dift	70	198	25	55	
ro	-2	298	17	60	
infigne	33	304	48	67	
,	92	316	3	58	
into	-3	358	44	55	
dellak	54	367	42	55	
di	-5	414	26	51	
Giulio	32	419	39	54	
Ch	80	426	21	51	
cone	-4	480	41	48	
African	50	482	48	49	
diſegno	3	588	64	59	
dla	76	592	22	57	
Nell'ultimal	2	642	95	60	
con	9	707	30	45	
una	48	709	22	45	
le	79	710	18	46	
erone	-3	768	59	41	
,	56	770	7	39	
es	70	770	30	40	
tatua	-7	820	48	47	
di	51	821	13	46	
mal	69	821	29	47	
Cibo	-7	883	45	35	
:	36	884	8	35	
un	52	884	16	35	
te	72	884	26	36	
Dinto	-5	930	44	51	
dallas	50	935	47	52	
me	-9	996	35	44	
curion	40	993	47	44	
mere	-8	1054	52	43	
fi	51	1051	16	44	
olan	72	1050	27	43	
Andrea	3	1105	66	48	
Bo	77	1105	20	48	
ed	-9	1163	28	44	
altri	35	1162	38	45	
ne	80	1162	16	45	
ANTICA	444	168	169	56	
,	629	167	14	57	
E	671	167	18	57	
MODERNA	722	166	215	56	
.	943	165	14	57	
299	1162	172	81	44	
Suonatrice	175	226	240	49	
di	433	223	40	51	
Leuto	490	223	127	50	
:	627	221	22	51	
alcuni	668	221	130	49	
Giuocatori	825	219	247	48	
di	1099	216	39	51	
Carte	1155	215	128	50	
,	1285	214	16	51	
dipinti	177	281	149	66	
dal	341	277	66	68	
Caravaggio	415	276	276	62	
;	692	269	13	69	
ed	710	269	50	67	
alcune	787	267	140	65	
Teſte	941	263	107	67	
del	1059	260	66	68	
Parmis	1132	259	168	64	
gianino	179	339	169	63	
.	366	336	14	65	
Nella	390	335	112	64	
quinta	523	333	141	62	
la	676	330	58	64	
Decollazione	758	328	300	60	
di	1084	322	40	65	
S.	1144	321	37	64	
Gio	1192	320	79	64	
:	1280	318	17	65	
Battiſta	179	395	162	58	
,	351	392	18	61	
dipinta	389	391	158	57	
da	566	387	56	60	
Gio	632	386	80	60	
:	718	384	18	61	
Bellino	747	383	156	58	
:	917	380	12	61	
la	943	379	42	61	
Pietà	995	378	126	59	
del	1135	375	66	60	
Ba	1215	374	60	60	
.	1284	372	13	61	
rocci	181	447	113	54	
:	313	446	10	55	
la	337	446	38	54	
Maddalena	387	445	240	52	
di	645	442	41	55	
Tiziano	701	441	172	54	
;	891	439	10	55	
ed	927	439	54	54	
una	999	438	78	54	
Tefta	1093	437	112	54	
an	1225	435	50	55	
.	1277	435	20	55	
tica	180	505	84	60	
di	282	503	38	61	
Scipione	337	502	184	58	
Africano	541	498	196	58	
.	753	495	18	61	
Nella	784	494	116	59	
feſta	914	491	95	60	
il	1032	489	36	61	
Batteſimo	1077	488	224	57	
del	185	561	81	61	
Signore	270	560	167	60	
dipinto	441	558	170	59	
dal	628	555	64	61	
Sacchi	709	554	143	60	
:	870	551	10	62	
un	895	551	56	61	
S.	968	550	38	61	
Gregorio	1025	549	211	59	
di	1245	546	53	61	
Guido	179	617	134	57	
Reni	340	614	101	58	
;	451	612	18	59	
ed	495	612	48	58	
una	561	611	76	58	
S.	654	609	38	58	
Rofalia	706	608	156	57	
del	883	605	64	58	
Maratti	967	603	172	56	
.	1155	600	10	59	
Nella	1180	600	121	57	
ſettima	181	673	154	49	
l'altra	351	671	140	49	
famoſa	507	668	150	49	
Maddalena	673	666	242	47	
di	931	661	42	51	
Guido	991	661	138	49	
:	1143	658	10	51	
la	1171	658	36	50	
Sa.	1227	657	76	50	
maritana	180	728	200	54	
del	400	725	64	56	
Caracci	490	723	172	54	
:	683	720	10	57	
una	716	719	78	56	
Madonna	811	718	209	54	
ſtimatiffima	1037	714	258	53	
di	179	784	40	59	
Raffaele	236	783	173	57	
;	424	780	12	59	
e	457	780	20	59	
tre	496	779	62	58	
Statue	576	778	138	57	
,	730	775	13	59	
cioè	766	775	89	58	
un	875	773	53	58	
Sileno	942	772	135	57	
,	1094	769	12	59	
un	1131	769	53	58	
Fau	1197	768	78	58	
.	1279	766	20	59	
no	177	843	54	52	
,	248	842	14	53	
ed	285	841	50	51	
una	355	839	78	52	
Venere	451	837	158	50	
.	628	833	14	53	
Nell'ottava	657	833	268	47	
il	945	827	24	52	
Germanico	989	826	250	47	
di	1255	820	44	52	
Niccolò	176	891	174	61	
Pouſſino	370	889	182	60	
,	567	887	15	62	
e	611	886	22	62	
molte	653	886	125	61	
curioſità	796	884	191	60	
in	1006	882	41	61	
quefta	1068	881	132	61	
,	1213	879	18	62	
ed	1246	879	54	62	
in	186	937	27	65	
altre	244	936	100	65	
Stanze	363	935	139	64	
:	513	933	19	65	
Nella	285	1005	120	50	
ſommità	421	1003	183	49	
del	635	1000	66	50	
Palazzo	731	998	168	49	
fta	926	995	54	51	
collocata	997	994	203	48	
una	1215	991	80	50	
copiofa	181	1061	165	62	
,	362	1057	15	65	
e	401	1056	29	64	
fingolariffima	439	1055	301	58	
Libreria	759	1048	181	60	
,	958	1043	13	65	
ftabilitavi	995	1042	217	60	
dal	1229	1036	69	64	
Cardinal	181	1112	197	60	
Franceſco	405	1110	218	59	
Vice	657	1106	101	61	
