content	x	y	w	h	
OOOOOOOOOOOOOOOOOOOO	1522	3543	243	197	
ISORSESEO	800	3915	86	134	
DESERSESE	882	3768	52	56	
DEDICROISIEN	942	3687	113	121	
OOOOOO	1201	3821	164	248	
VI	1265	3665	396	497	
оооооооооооооооооооооооооооооооооооооооооо	1413	4256	434	419	
VATICAN	676	1065	229	44	
COUR	2146	1017	157	41	
DES	2341	1018	110	41	
LOGES	2500	1018	199	43	
PL	2348	1085	58	44	
28	2435	1085	58	44	
AN_1516	3973	1087	185	38	
UN	2829	1353	28	12	
DAN	2127	1483	58	13	
SOLSSSSSSSOS	2218	1589	404	33	
LOISISS	2779	1592	223	30	
pas	2598	1732	0	29	
M	1786	1756	17	23	
O	1844	1794	16	56	
अपुर	3181	1802	42	24	
5157	2131	1801	78	33	
a	2355	1787	20	10	
ਧ	2349	1791	20	10	
2	2344	1799	20	10	
z	2337	1806	20	10	
b	2333	1812	20	11	
2	2326	1818	20	10	
ਹੈ	2300	1850	20	10	
।	2296	1854	20	10	
SUOLL	2405	1798	110	95	
WY	2483	1779	48	86	
Si	3149	1855	41	12	
cs	2774	1934	62	115	
-	2977	1831	10	15	
had	2998	1851	8	35	
a	3032	1885	11	15	
ਧ	3037	1892	9	15	
ਵੀ	3070	1925	10	15	
ਸਭ	3077	1932	5	21	
ਨੂੰ	3088	1943	10	15	
OLS	2256	1933	80	26	
M	1631	1941	16	19	
NUN	3037	1862	53	100	
OLS	2546	1933	66	23	
LS	3478	1967	46	72	
YA	1551	2020	97	70	
w	1398	2005	16	20	
e	3177	2023	15	21	
2	1510	2179	22	8	
MAN	3431	2347	49	86	
5GGGGGG	3960	2561	122	185	
a	3881	2487	12	15	
faz	3887	2495	1	29	
but	3908	2523	3	27	
VO	3689	2637	28	96	
OS	2667	2766	135	79	
OL	979	2890	79	23	
ܒܒܒ	1739	2887	48	33	
on	1622	2887	32	33	
ܒܒܐܒܒܒܐ	1564	2886	203	33	
551	2262	2894	70	23	
SLSLSLSLSSS	2400	2893	318	26	
ܒܒܒܒܒܒ	3079	2894	148	29	
o	2877	2894	14	29	
OOOOOOOOOOOOOO2000	2824	3066	218	15	
боос	3472	3084	44	14	
DOTTORE	4045	3196	66	13	
TROLOGICZOZOLATOTOX	3971	3196	132	13	
0	4026	3375	22	6	
0.000000	4026	3360	20	80	
JUALAN	2210	3375	121	11	
WWVYOYO	2115	3411	155	19	
JANUARY	4078	3399	24	141	
MUUTUNUN	1986	3594	161	25	
WAWA	1762	3615	71	14	
NY	995	3652	29	7	
SUMOWO	2177	3656	81	3	
sia	2019	3679	36	6	
Ron	736	3466	71	80	
Foto	736	3689	73	469	
ALLOCA	968	3717	89	91	
CAO	897	3824	57	43	
UNT	1356	3802	71	40	
TOTO	3745	4035	4	26	
OCTO	3712	3982	8	33	
si	1212	4030	55	6	
DOLCIO	3379	4244	33	67	
2	3228	5055	7	18	
Wer	3249	5055	31	18	
Echelle	2289	5117	62	28	
de	2363	5117	19	28	
0,072	2397	5117	45	30	
milli	2450	5118	34	29	
pa	2493	5118	14	29	
mer	2515	5118	36	29	
Raffaello	676	5805	109	24	
Sanzio	807	5806	75	25	
Ciulio	676	5832	66	23	
Romano	762	5833	96	25	
Gio	677	5861	34	28	
da	724	5861	27	28	
Udine	764	5861	70	28	
Huguet	3895	5822	73	29	
et	3982	5821	16	29	
Sellier	4013	5821	71	27	
sa	4099	5820	17	28	
DECORATION	1326	5971	287	50	
DE	1649	5975	53	47	
LA	1738	5977	48	46	
pre	1821	5970	38	48	
VOÛTE	1883	5970	140	48	
DE	2056	5970	54	48	
LA	2147	5970	52	49	
GALERIE	2233	5971	179	48	
DU	2441	5971	53	48	
2	2531	5972	12	48	
me	2550	5972	52	48	
ÉTACE	2607	5972	135	48	
DITE	2777	5972	96	50	
DES	2905	5974	83	48	
LOCES	3021	5974	136	48	
DE	3189	5975	50	48	
RAPHAEL	3271	5975	196	48	
VAMO	681	6185	102	21	
PEL	788	6185	47	22	
et	850	6187	21	20	
Editeurs	924	6187	96	22	
Imp	3801	6192	36	26	
.	3837	6192	7	26	
Lamoureux	3851	6192	120	26	
Patis	3986	6192	59	26	
218	4086	6194	33	19	
