content	x	y	w	h	
PL	5761	867	47	60	
.	5817	871	10	57	
pag	5883	876	74	63	
.	5962	883	9	57	
9	5985	885	9	57	
.	6007	887	10	57	
T	2319	1596	28	7	
!	2319	1581	28	6	
.	2695	2350	2	20	
ill	2192	2871	34	18	
THET	4801	3138	28	86	
II	2183	3156	206	438	
Pell	3844	3349	62	23	
I	2679	3172	121	425	
PAN	4906	3582	44	231	
Barbate	1778	4319	175	28	
del	1977	4317	62	28	
Montagu	5740	4296	151	46	
Sculp	5932	4298	95	45	
.	6050	4298	12	45	
Restes	1833	4327	437	210	
du	2343	4327	117	210	
Portique	2622	4327	636	210	
du	3284	4327	155	210	
Temple	3525	4327	468	210	
ou	4053	4327	116	210	
de	4243	4327	116	210	
la	4420	4327	80	210	
Basilique	4628	4327	690	210	
d'Antonin	5361	4327	659	210	
aujourd'huy	2874	4500	674	117	
la	3608	4488	99	127	
Douane	3809	4484	487	120	
de	4373	4475	120	126	
Terre	4577	4472	287	124	
Barbault	2611	7387	203	53	
del	2845	7390	66	51	
.	2917	7390	13	51	
et	2948	7390	37	53	
Sculp	3022	7392	95	53	
.	3144	7394	13	51	
D'aprés	3416	7425	540	179	
l'antique	4034	7446	531	180	
