content	x	y	w	h	
52	746	363	92	121	
'	1008	358	37	122	
s	1044	357	37	122	
MENSCHEN	1121	356	638	111	
BEGIN	1820	342	334	116	
,	2200	335	37	122	
SPREUKEN	1173	569	463	101	
I	1692	567	30	103	
:	1724	566	30	103	
20	1809	566	57	103	
-	1890	566	30	103	
23	1971	565	77	103	
.	2046	565	30	103	
D	730	763	15	94	
eopperſte	891	762	360	92	
Wysheid	1258	760	329	93	
roept	1611	759	182	93	
overluid	1795	758	282	93	
daar	2116	757	146	93	
buiten	2265	756	196	94	
;	2483	755	27	94	
zy	755	857	74	80	
verheft	870	857	247	79	
haare	1149	856	176	79	
ftemme	1384	855	270	79	
op	1669	854	91	79	
de	1792	853	91	80	
ſtraaten	1909	853	237	79	
.	2162	852	23	80	
Zyroeptin	838	941	350	80	
'	1227	939	23	81	
t	1252	939	23	81	
voorſte	1288	939	243	80	
der	1558	938	104	81	
woelingen	1674	938	349	79	
;	2039	936	23	81	
aan	2059	936	102	81	
de	2186	936	89	80	
deuren	2288	935	209	80	
der	762	1021	105	85	
poorten	891	1021	267	84	
ſpreekt	1202	1020	240	84	
zy	1450	1019	78	84	
haar	1561	1018	143	85	
redenen	1719	1017	269	84	
in	2024	1016	47	85	
der	2095	1016	108	85	
ſtad	2231	1015	122	85	
.	2358	1015	24	85	
Gy	831	1105	119	81	
llechten	983	1104	249	81	
,	1248	1103	23	81	
hoe	1288	1103	128	81	
lange	1446	1103	175	80	
zult	1637	1102	134	80	
gy	1793	1101	74	81	
deflechtigheid	1887	1101	489	79	
be	2408	1099	94	80	
minnen	750	1183	265	91	
?	1052	1182	26	92	
en	1137	1182	51	92	
de	1244	1181	69	92	
ſpotters	1351	1181	265	91	
voor	1655	1180	151	91	
zich	1822	1179	132	92	
de	1999	1178	67	92	
ſpotterye	2086	1178	296	91	
be	2404	1177	85	91	
.	2494	1176	26	92	
geeren	765	1267	220	87	
?	1011	1266	25	87	
en	1089	1266	65	87	
de	1192	1266	82	86	
zotten	1290	1265	211	86	
weetenſchap	1523	1264	432	86	
haaten	1975	1262	211	87	
?	2213	1261	25	87	
Keeret	831	1351	250	84	
u	1097	1350	24	85	
tot	1159	1350	97	85	
