content	x	y	w	h	
CSM	1655	408	175	106	
/	1880	410	30	105	
LM	1904	410	97	105	
ALTERNATE	2111	412	505	109	
MISSION	2654	416	451	109	
FLIGHT	3194	421	333	107	
PLAN	3607	425	211	106	
-	3896	427	30	105	
GOOD	3959	427	273	106	
DPS	4309	430	195	106	
144	472	646	120	72	
:	605	648	19	71	
00	644	648	64	72	
756	3300	662	116	75	
:	3446	664	20	73	
00	3481	664	64	73	
T	1473	655	28	97	
MC	1318	754	90	72	
BKWD	1468	756	163	73	
OBLIQUES	1280	840	356	93	
GR	2758	809	88	70	
XR	2762	897	78	71	
AP	2764	989	74	71	
LA	2762	1080	78	71	
REV	410	1021	144	68	
35	611	1016	66	70	
REV	3264	1052	125	77	
41	3438	1057	93	77	
146	470	1187	102	74	
:	606	1189	19	73	
00	636	1189	77	74	
158	3304	1207	117	70	
:	3443	1208	19	69	
00	3479	1208	61	69	
H	3827	1234	87	23	
T	1457	1151	18	58	
MC	1267	1214	91	73	
NORTH	1404	1216	214	73	
OBLIQUES	1273	1303	357	87	
I	1460	1389	21	75	
DSM	1226	1510	118	70	
EAT	2082	1344	125	65	
REST	4891	1398	165	76	
(	4859	1488	25	93	
8	4896	1489	25	93	
HR	4975	1490	84	93	
)	5075	1492	25	92	
REV	413	1529	128	68	
36	619	1528	35	68	
GR	5596	1363	94	75	
XR	5611	1456	67	74	
AP	5609	1553	73	68	
MS	5602	1637	90	71	
REV	3258	1591	138	73	
42	3445	1591	83	73	
148	455	1728	127	75	
:	598	1730	19	74	
00	640	1730	63	75	
SCIENCE	1225	1692	302	75	
PHOTOS	1585	1692	268	75	
GR	2756	1653	83	76	
XR	2765	1752	75	70	
AP	2758	1841	77	68	
160	3299	1747	110	73	
:	3439	1748	20	71	
00	3468	1750	77	71	
H	1535	2024	163	44	
REV	401	2054	137	70	
37	604	2057	60	70	
REV	3245	2119	137	72	
43	3436	2123	85	69	
MC	1396	2191	87	67	
PC	1210	2228	99	77	
150	460	2270	109	73	
:	593	2273	19	71	
00	632	2273	64	72	
T	2723	733	182	54	
邓	2720	954	182	54	
仰	2720	1027	182	54	
3	2720	1100	182	54	
十	2717	1578	182	54	
保	2716	1688	182	54	
印	2716	1872	182	54	
|	2713	2129	182	54	
邓州	2712	2292	182	205	
十	2711	2606	182	54	
邱	2710	2717	182	54	
邓	2708	2826	182	54	
印	2708	2900	182	54	
+	2707	3047	182	54	
心	2707	3157	182	54	
十	2705	3414	182	54	
m	2705	3524	182	54	
识	2704	3635	182	54	
印	2704	3708	182	54	
心	2702	3818	182	54	
1	2702	3892	182	54	
162	3299	2290	123	74	
:	3442	2291	19	73	
00	3474	2291	67	73	
GR	2743	2198	91	71	
XR	2760	2289	67	74	
AP	2747	2381	87	70	
LA	2752	2470	86	68	
PC	1216	2410	85	74	
EAT	4921	2420	130	72	
L	4969	2505	32	112	
REV	397	2599	142	71	
38	597	2599	65	71	
P52	4065	2592	134	85	
,	4218	2592	24	85	
OPT	4303	2592	121	85	
3	4485	2592	24	85	
CREW	1218	2573	174	73	
EXERCISE	1441	2574	351	75	
P52	1231	2668	128	80	
,	1376	2666	23	81	
OPT	1450	2666	137	81	
3	1645	2666	23	81	
SCIENCE	1228	2750	304	82	
PHOTOS	1586	2752	265	81	
REV	3256	2663	128	79	
44	3440	2668	81	77	
152	446	2808	120	74	
:	590	2810	20	72	
00	619	2812	77	72	
GR	2743	2693	91	71	
XR	2754	2786	73	67	
AP	2749	2875	74	71	
164	3299	2827	111	73	
:	3437	2828	20	71	
00	3469	2828	64	73	
MAP	4060	2846	137	75	
PHOTOS	4249	2848	260	75	
OF	4568	2851	83	74	
BOOMS	4708	2851	211	76	
LiOH	1217	2926	182	86	
CANISTER	1446	2928	353	88	
CHANGE	1864	2930	250	88	
T	2122	3044	22	71	
EAT	2070	3119	130	72	
REV	402	3127	134	70	
39	601	3128	61	69	
MSO	2744	3127	130	74	
REV	3245	3202	131	72	
45	3432	3204	77	71	
P20	4076	3070	122	75	
,	4225	3068	22	77	
+	4312	3067	22	77	
X	4358	3067	23	77	
FWD	4447	3066	121	77	
LMP	4072	3156	128	76	
&	4272	3157	21	76	
CDR	4348	3157	128	77	
IVT	4532	3158	119	76	
TO	4708	3160	84	75	
LM	4850	3160	70	75	
T	4848	3252	32	113	
LM	4542	3353	82	77	
ACTIVATION	4679	3355	434	81	
GR	5594	3130	78	71	
XR	5611	3223	61	69	
AP	5603	3313	74	69	
LA	5603	3401	73	68	
154	446	3350	116	75	
:	586	3352	19	73	
00	620	3352	65	74	
P20	1217	3310	121	83	
,	1373	3307	25	85	
-X	1453	3306	79	83	
FWD	1595	3304	122	83	
166	3292	3360	111	72	
:	3430	3361	20	71	
00	3458	3361	78	71	
&	4831	3446	6	73	
REST	2029	3544	166	74	
(	1993	3624	26	90	
8	2027	3624	25	90	
HR	2111	3623	88	90	
)	2209	3623	26	90	
REV	384	3719	130	74	
40	575	3722	63	73	
GR	2749	3508	75	70	
CHECKOUT	4631	3535	359	85	
XR	2759	3600	65	71	
AP	2749	3691	74	68	
LiOH	4057	3689	172	75	
CANISTER	4297	3691	344	77	
CHANGE	4705	3695	261	76	
REV	3247	3730	133	69	
46	3438	3728	65	71	
MS	2744	3780	87	68	
MC	5417	3834	88	69	
168	3284	3900	121	72	
:	3425	3902	19	71	
00	3454	3902	77	72	
LMP	4450	3903	133	93	
&	4644	3903	26	93	
CDR	4735	3903	120	93	
IVT	4910	3903	119	93	
TO	5088	3903	85	93	
CSM	5233	3903	104	93	
L	5458	3903	27	93	
DATE	2489	4010	234	75	
TIME	3612	4019	196	76	
DAY	4381	4020	202	83	
/	4602	4020	24	83	
REV	4633	4020	152	83	
PAGE	5042	4029	259	81	
7/6/71	2494	4137	279	81	
144	3378	4142	119	83	
:	3525	4142	24	83	
00	3555	4142	76	83	
-	3702	4142	24	83	
168	3793	4142	107	83	
:	3928	4142	25	83	
00	3966	4142	75	83	
7	4435	4147	23	80	
/	4483	4147	23	80	
35-46	4531	4147	199	80	
6-40	5084	4152	172	79	
FLIGHT	2505	4248	309	83	
PLANNING	2858	4248	462	83	
BRANCH	3396	4248	355	83	
156	448	3878	99	73	
:	588	3881	19	71	
00	610	3881	77	72	
I	4291	3763	13	196	
I	3768	3853	8	107	
MISSION	887	3998	388	84	
EDITION	1609	4005	349	76	
APOLLO	906	4133	258	76	
15	1232	4136	64	75	
FINAL	1547	4138	209	91	
(	1823	4140	24	90	
7/26	1848	4140	169	90	
)	2041	4141	25	90	
CHANGE	1578	4231	270	77	
A	1901	4232	21	76	
