content	x	y	w	h	
EERSTE	598	361	389	74	
CHRISTENE	1039	366	587	76	
N	1652	373	19	69	
.	1694	373	19	69	
LXXXVIII	993	469	340	65	
.	1335	469	18	65	
MWADURINNOIL	1648	1488	9	147	
Arnulfus	717	2073	178	51	
in	938	2079	25	47	
de	993	2080	42	48	
gevangenis	1060	2082	232	53	
geworgt	1324	2089	178	52	
.	1524	2094	12	47	
I	1895	2093	4	22	
.	1906	2094	4	22	
Luiken	1922	2094	73	25	
88	1981	2134	52	35	
.	2045	2134	9	35	
Vergeefs	376	2201	205	70	
,	600	2203	20	69	
Arnulfus	645	2203	201	70	
,	845	2204	20	69	
hebt	893	2204	109	70	
ge	1022	2205	38	69	
u	1083	2205	20	69	
in	1136	2206	26	69	
uw	1191	2206	63	69	
pligt	1302	2207	104	69	
gekweeten	1425	2207	237	71	
:	1678	2209	20	69	
Hartnekkigheid	434	2276	364	64	
in	822	2276	35	64	
'	879	2276	18	64	
t	898	2276	18	64	
kwaad	933	2276	141	64	
is	1101	2276	35	64	
voor	1157	2276	99	64	
de	1287	2276	47	64	
reden	1358	2276	116	64	
doof	1508	2276	105	64	
:	1613	2276	18	64	
Uw	373	2332	80	72	
Chriſt	485	2332	138	72	
'	622	2332	20	72	
Iyke	637	2332	105	72	
yver	758	2332	102	72	
deed	883	2332	104	72	
u	1016	2332	20	72	
worgen	1052	2332	173	72	
in	1261	2332	27	72	
de	1321	2332	53	72	
keten	1394	2332	123	72	
.	1520	2332	20	72	
Ach	432	2401	91	64	
!	536	2401	18	64	
was	582	2401	91	64	
de	688	2401	59	64	
geeſt	769	2401	107	64	
'	874	2401	18	64	
lykheid	889	2401	165	64	
,	1069	2401	18	64	
die	1113	2401	64	64	
'	1206	2401	18	64	
t	1219	2401	18	64	
blinde	1256	2401	138	64	
bygeloof	1409	2401	206	64	
Door	369	2466	131	62	
de	518	2466	57	62	
onbezwalkte	596	2466	283	62	
zon	903	2466	79	62	
der	1010	2466	79	62	
waarheid	1108	2466	199	62	
is	1336	2466	34	62	
ontvlooden	1390	2466	245	62	
,	1656	2466	17	62	
Noch	377	2524	111	73	
vry	517	2525	73	72	
van	623	2526	62	72	
zucht	715	2526	133	73	
tot	864	2527	72	72	
haat	949	2528	94	72	
en	1068	2528	40	72	
'	1133	2529	20	72	
t	1148	2529	20	72	
wreede	1186	2529	176	73	
Ketterdooden	1377	2530	308	74	
!	1702	2532	20	72	
Nea	1848	2630	85	54	
