content	x	y	w	h	
SM2A	9452	214	195	60	
-	9675	214	17	60	
03	9704	214	77	60	
-	9797	214	16	60	
SC012	9825	214	208	60	
SM2A	3847	248	197	54	
-	4070	247	15	55	
03	4102	247	72	55	
-	4195	245	15	55	
SC012	4218	245	212	53	
APOLLO	9089	321	308	60	
OPERATIONS	9441	321	496	60	
HANDBOOK	9966	321	416	60	
APOLLO	3486	357	311	59	
OPERATIONS	3836	356	506	57	
HANDBOOK	4374	352	417	59	
SYSTEMS	3859	555	358	62	
DATA	4245	555	202	62	
SYSTEMS	9439	534	367	58	
DATA	9829	534	204	58	
To	1934	1001	28	50	
:	1977	1001	12	50	
AC	2014	1003	64	50	
BUS	2098	1003	72	50	
2	2193	1003	12	50	
(	2231	1005	12	50	
30	2243	1005	37	50	
)	2293	1005	12	50	
To	745	1076	28	50	
:	788	1076	12	50	
AC	826	1078	64	50	
BUS	910	1078	71	52	
1	1005	1080	11	50	
(	1042	1080	12	50	
3	1056	1080	12	50	
)	1099	1080	12	50	
FUEL	2940	1121	33	18	
CELL	2987	1121	28	18	
OL	1312	1121	36	78	
FUEL	5225	1117	34	18	
CELL	5273	1117	29	18	
INDICATORS	5218	1135	99	23	
TAC	1324	1169	47	41	
AC	1187	1180	63	37	
My	2933	1167	22	23	
PURGE	2965	1167	51	21	
REG	2035	1170	66	39	
OUT	2139	1170	90	39	
PRESS	2246	1170	107	39	
HI	2379	1170	56	39	
-FUEL	638	1198	45	19	
CELL	694	1198	32	19	
PUMP	738	1198	41	19	
2	711	1223	4	17	
-ACLE	685	1244	55	18	
BATTERY	6446	1096	167	39	
CHARGER	6446	1144	208	43	
MN	6437	1199	69	35	
A	6540	1201	9	34	
(	6447	1245	15	53	
MDC	6456	1245	97	53	
-	6559	1245	16	53	
22	6584	1245	39	53	
)	6629	1245	15	53	
PURGE	3778	1183	139	40	
(	3755	1230	14	52	
MDC	3764	1230	96	54	
-	3873	1232	14	52	
22	3895	1232	37	52	
)	3938	1232	13	52	
-	7077	1226	1	25	
H	7146	1221	5	39	
MODULE	52	1239	181	35	
TEMP	254	1237	104	37	
COND	89	1283	127	40	
EXH	243	1285	68	38	
BATTERY	10483	1144	163	41	
CHARGER	10485	1199	208	38	
MNB	10482	1249	122	39	
(	10488	1297	15	53	
MDC	10497	1297	90	53	
-	10601	1297	15	53	
22	10621	1297	38	53	
)	10665	1297	15	53	
o	1519	1267	25	5	
ZH2	2200	1257	153	64	
