content	x	y	w	h	
378	384	237	51	25	
Samuel	373	312	78	17	
Stenett,	462	312	80	18	
1787.	554	310	49	17	
Key	618	310	41	18	
of	668	308	19	17	
a	697	313	12	12	
Major.	717	308	65	20	
THE	936	225	86	27	
HEAVENLY	1041	221	222	29	
PORT.	1282	221	121	26	
C.	1476	221	34	27	
M,	1531	222	41	26	
eyes	973	277	44	17	
shall	1024	271	47	17	
behold	1079	268	69	19	
the	1157	268	31	18	
land	1197	267	43	18	
that	1250	267	38	17	
is	1297	268	16	16	
very	1322	272	46	16	
far	1377	267	28	17	
off."	1414	267	48	17	
Psa.	1475	266	44	18	
33:17.	1528	267	60	17	
l.	496	455	15	17	
On	534	454	30	18	
Jordan's	596	452	90	18	
stormy	706	453	71	18	
banks	787	448	59	18	
I	862	447	6	17	
stand,	879	446	59	20	
And	945	445	41	18	
cast	994	446	41	16	
a	1047	449	11	12	
wish-ful	1078	441	81	19	
Chorus:	449	592	79	19	
We'll	541	591	55	19	
stem	605	593	49	15	
the	662	590	31	17	
storm,	698	591	64	17	
it	771	589	14	16	
won't	792	587	57	17	
be	857	586	23	17	
long,	893	585	49	22	
the	953	584	31	17	
heav•nly	992	582	89	22	
port	1087	583	40	20	
is	1144	581	17	17	
2.	495	732	17	17	
When	525	731	61	18	
shall	596	730	47	18	
I	663	730	6	16	
reach	696	728	55	18	
that	761	727	38	18	
happy	816	726	61	22	
place	882	726	53	21	
And	944	723	41	18	
be	998	723	23	17	
for	1042	722	28	17	
-ev	1078	725	40	13	
-	1126	730	8	3	
er	1143	725	19	12	
eye,	1195	446	41	16	
nigh,	1192	579	51	22	
blest,	1186	719	54	19	
By	1392	296	28	21	
Eld	1427	295	34	17	
Edmund	1471	295	85	17	
Dumas,	1563	295	79	19	
Aug.	1652	295	48	21	
8,	1710	296	17	18	
1859.	1739	295	53	17	
Alto	1818	294	43	17	
by	1869	293	25	21	
S.	1902	292	21	17	
M.	1934	292	26	16	
Denson,	1968	290	81	20	
1911.	2060	290	43	18	
To	1365	439	28	17	
Canaan's	1417	437	98	19	
fair	1524	438	34	17	
and	1568	438	37	17	
hap	1617	437	37	22	
-py	1662	442	39	17	
land	1709	436	43	17	
Where	1759	435	68	18	
my	1835	440	33	17	
possessions	1876	435	117	22	
lie.	2014	434	29	18	
We'll	1360	578	56	17	
stem	1428	580	48	16	
the	1486	577	32	18	
storm,	1526	579	65	18	
it	1597	578	14	16	
won't	1623	575	57	19	
be	1688	576	24	17	
long,	1720	576	50	22	
we'll	1779	574	48	18	
anchor	1835	573	70	19	
by	1924	573	26	22	
and	1961	573	37	18	
When	1344	717	60	19	
shall	1429	718	49	18	
I	1491	717	7	18	
see	1525	723	32	13	
my	1575	723	32	17	
Father's	1620	716	85	18	
face,	1713	717	48	19	
And	1770	716	42	17	
in	1833	716	18	16	
his	1868	714	30	18	
bo-som	1920	715	74	17	
rest.	2002	717	42	14	
This	427	848	47	18	
tune	482	851	44	14	
was	534	852	38	12	
composed	580	845	100	22	
by	688	845	24	20	
Elder	721	843	53	17	
Edmund	784	841	85	18	
Dumas	879	841	72	16	
1859,	963	838	49	20	
for	1023	839	28	16	
the	1062	837	31	18	
second	1101	836	70	18	
appendix	1180	835	92	22	
of	1281	837	20	18	
the	1310	836	32	19	
'	1353	837	4	7	
'Sacred	1361	836	77	18	
Harp."	1448	835	73	22	
Dumas	1546	835	73	16	
assisted	1627	833	80	18	
in	1715	834	19	16	
revising	1743	833	83	21	
the	1835	831	32	18	
Harp,	1978	831	54	21	
at	2046	833	17	15	
one	2075	835	28	12	
time	383	873	44	16	
he	437	872	24	17	
was	467	876	41	12	
a	517	876	11	12	
Primitive	537	871	94	17	
Baptist	641	869	70	21	
Minister,	720	867	91	18	
musician	821	865	92	17	
of	922	864	19	16	
considerable	949	862	128	18	
note;	1086	863	48	16	
died	1146	859	42	18	
and	1198	859	36	17	
buried	1243	858	64	21	
at	1316	865	19	13	
Forsyth,	1345	860	84	22	
Monroe	1440	860	78	16	
