content	x	y	w	h	
TEC	1784	867	41	27	
(	6295	1417	11	14	
191	6302	1414	30	4	
[	3752	1922	70	227	
OOGO	3817	1921	789	215	
TATATATAVA	4642	2096	94	18	
tricies	2970	2221	81	28	
!	3057	2221	7	28	
ITSTGIVI	6088	2250	241	169	
0	1238	2920	4	20	
----	5174	3166	106	41	
<<	5179	3613	36	17	
--2	5263	3611	97	48	
On	2651	3751	23	19	
FONTANA	2941	4191	445	102	
DEL	3448	4191	201	102	
SIG	3717	4191	116	102	
,	3877	4191	30	102	
PRINCIPE	3939	4191	438	102	
DI	4478	4191	93	102	
PALLESTRINA	4634	4191	616	102	
sul	2156	4339	135	102	
canto	2300	4337	174	104	
del	2527	4336	106	104	
Giardino	2671	4334	318	103	
alle	3035	4333	123	103	
quattro	3214	4331	233	103	
Fontane	3501	4330	271	103	
,	3769	4327	30	104	
nel	3805	4327	108	104	
Rione	3943	4327	185	103	
de	4173	4326	96	102	
Monti	4281	4324	208	103	
.	4498	4323	30	104	
Architeta	4546	4323	298	102	
del	4863	4320	123	104	
Cau	5002	4320	122	102	
Pietro	5157	4318	158	103	
Berrettini	5369	4317	314	102	
da	5697	4315	96	103	
Cortona	5829	4314	248	102	
2	6645	4412	18	70	
GIac.Roff	5181	4475	265	69	
le	5484	4474	37	70	
stampa	5547	4473	165	70	
in	5751	4473	27	70	
Roma	5813	4471	159	70	
alla	6004	4470	77	70	
Pace	6119	4470	109	70	
co	6260	4468	40	71	
Priu	6329	4468	83	71	
del	6448	4468	81	69	
S.P.	6555	4467	83	70	
GB.Falda	1737	4509	280	50	
deliet	2046	4505	168	52	
inc	2236	4502	78	54	
.	2313	4500	16	55	
