content	x	y	w	h	
SUMMARY	1651	562	446	60	
STATEMENT.	2158	552	562	63	
562	3773	688	87	47	
Total	532	719	135	47	
number	687	713	189	57	
of	899	712	49	48	
pages	969	721	139	44	
in	1129	708	48	41	
this	1197	706	92	44	
book,	1311	703	132	57	
including	1465	701	235	53	
Index	1721	699	146	43	
and	1891	698	90	43	
Introductory	2002	692	319	54	
609	3774	765	85	48	
Total	534	797	135	47	
number	690	790	189	57	
of	904	790	49	47	
Tunes,	977	786	160	57	
Odes	1163	784	117	44	
and	1306	783	90	42	
Anthems	1421	779	219	47	
101	3775	844	77	45	
Number	534	874	206	51	
of	761	873	51	45	
Tunes,	834	858	162	76	
Odes	1022	863	116	47	
and	1164	863	90	44	
Anthems	1280	857	218	49	
added	1526	857	147	43	
1911	1700	855	108	42	
91	3805	922	56	42	
In	537	960	55	43	
the	618	959	77	41	
Edition	720	940	188	66	
or	934	958	52	34	
Appendix	1013	939	242	60	
1911	1285	939	105	43	
10	3805	999	60	42	
In	537	1039	57	42	
the	618	1037	77	42	
old	721	1030	76	45	
part	822	1031	106	49	
of	953	1025	49	43	
the	1026	1024	77	43	
Book	1129	1020	129	44	
1911	1285	1017	107	43	
327	3778	1079	83	45	
Number	541	1104	201	46	
of	764	1104	52	45	
altos	838	1095	116	61	
composed	980	1098	239	58	
by	1241	1099	62	51	
S.	1327	1096	44	42	
M.	1396	1094	62	44	
Denson	1485	1093	181	42	
and	1691	1090	91	42	
added	1806	1087	151	44	
1911	1983	1087	103	39	
578	3780	1153	85	47	
The	543	1186	93	41	
number	657	1178	191	54	
of	868	1180	50	47	
Hymns,	940	1174	188	62	
all	1153	1177	61	41	
Hymns	1235	1173	176	54	
in	1434	1171	48	43	
the	1502	1172	78	42	
Book	1603	1169	127	43	
10,643	3709	1229	156	59	
The	542	1264	93	42	
number	657	1257	188	54	
of	867	1259	49	46	
lines	936	1256	113	49	
of	1072	1256	50	43	
poetry	1142	1259	162	49	
in	1324	1252	49	40	
these	1393	1250	126	45	
hymns	1541	1250	161	50	
563	3781	1307	86	46	
Number	543	1338	202	47	
of	765	1337	51	44	
Scripture	837	1321	235	78	
citations	1095	1331	212	47	
and	1330	1329	90	43	
quotations	1443	1324	260	56	
from	1726	1325	118	40	
the	1866	1321	78	44	
Bible	1969	1320	124	40	
18,857	3714	1384	152	57	
Total	545	1419	132	44	
number	700	1413	188	54	
of	911	1414	51	46	
words	981	1410	150	47	
and	1155	1410	91	43	
parts	1268	1413	129	50	
of	1419	1406	51	42	
words	1491	1404	151	43	
in	1663	1404	49	40	
these	1733	1402	127	42	
citations	1884	1402	212	41	
4,295	3740	1463	130	56	
Total	545	1497	133	44	
number	699	1490	190	55	
of	912	1491	51	45	
sharps	983	1488	161	56	
in	1166	1489	49	41	
the	1236	1489	78	41	
book	1337	1484	118	42	
2,241	3742	1540	129	57	
Total	548	1576	131	43	
number	701	1569	191	52	
of	915	1569	49	46	
flats	986	1567	104	45	
in	1113	1567	47	42	
the	1182	1567	78	41	
book	1284	1563	119	43	
3,958	3746	1618	128	57	
Total	549	1655	130	41	
number	701	1647	190	53	
of	913	1648	49	44	
clefs	982	1646	114	45	
in	1117	1644	48	43	
the	1185	1645	78	41	
book	1284	1641	120	43	
493	3787	1695	87	46	
Total	549	1733	130	42	
number	702	1726	190	51	
of	912	1725	50	46	
all	984	1724	60	44	
altos	1066	1723	116	43	
in	1202	1721	49	41	
the	1270	1721	79	41	
book,	1370	1718	132	53	
all	1525	1718	62	40	
tunes	1605	1719	135	38	
1,373	3747	1774	127	56	
Total	552	1811	128	43	
number	708	1804	188	49	
of	922	1804	49	45	
letters	993	1801	158	45	
and	1178	1798	90	43	
figures	1292	1795	167	53	
representing	1485	1790	312	59	
metre	1822	1794	141	39	
662	3790	1852	86	46	
Total	553	1890	132	42	
number	702	1882	191	51	
of	912	1881	50	47	
repeats	981	1882	179	53	
in	1178	1876	50	43	
the	1245	1877	79	42	
book	1343	1873	120	42	
5,070	3751	1931	127	55	
Total	556	1967	131	43	
number	710	1960	189	49	
of	921	1960	50	44	
figures	995	1956	164	56	
in	1182	1955	48	42	
different	1254	1951	211	46	
mode	1492	1951	129	42	
of	1646	1951	46	39	
time	1719	1948	108	42	
1,226	3753	2010	126	53	
Number	555	2042	202	48	
of	777	2040	51	45	
authors	849	2034	186	57	
of	1057	2035	49	43	
music	1127	2032	140	44	
and	1291	2030	90	44	
hymns	1402	2028	162	54	
known	1585	2024	166	46	
may	2868	2103	103	30	
appear	2999	2100	171	38	
connected	3194	2086	248	45	
with	3466	2085	116	45	
the	3604	2087	80	41	
(The	562	2124	115	51	
persons'	694	2116	206	59	
names	917	2121	154	41	
who	1089	2113	100	40	
composed	1209	2106	239	55	
the	1465	2106	79	42	
words	1562	2103	151	46	
are	1731	2116	76	29	
counted	1828	2100	194	45	
in	2039	2113	50	29	
each	2108	2097	109	45	
tune	2239	2102	99	37	
where	2374	2109	36	29	
known	2868	2167	168	46	
but	3077	2168	81	40	
includes	3187	2164	204	45	
the	3416	2166	79	41	
person	3521	2177	168	40	
words	669	2196	151	47	
or	840	2208	52	29	
music	908	2189	142	55	
This	1123	2188	106	43	
does	1249	2185	108	46	
not	1378	2189	78	39	
include	1475	2178	182	51	
tunes	1676	2184	135	41	
and	1831	2180	89	43	
hymns	1940	2179	164	52	
where	2121	2176	151	44	
their	2296	2175	123	47	
authors	2445	2172	187	44	
are	2659	2182	76	31	
not	2762	2173	78	41	
known	2869	2168	133	43	
who	670	2278	103	44	
may	795	2284	104	45	
appear,	923	2277	183	53	
who	1129	2269	102	40	
has	1252	2265	84	43	
composed	1357	2261	239	56	
any	1619	2271	88	45	
part	1731	2265	104	48	
of	1859	2259	52	43	
the	1931	2259	77	41	
music	2032	2254	131	46	
or	2197	2269	40	27	
hymn.)	2269	2253	175	54	
mentioned	2875	2321	260	46	
in	3150	2322	47	44	
this	3213	2320	93	45	
book,	3319	2320	138	54	
counting	3472	2320	221	55	
the	674	2429	76	39	
name	773	2437	131	34	
as	927	2435	48	36	
it	998	2424	35	42	
may	1058	2437	102	40	
appear	1184	2433	170	41	
to	1375	2424	49	37	
either	1447	2418	144	43	
of	1614	2418	50	42	
the	1685	2417	76	42	
tunes	1785	2418	132	41	
or	1941	2427	45	27	
hymns	2016	2412	159	53	
or	2198	2425	51	28	
words	2283	2425	33	27	
Texas	3069	2477	146	43	
11,	3240	2479	49	40	
New	3330	2476	111	44	
Jersey	3465	2476	162	54	
3,	3650	2476	44	53	
Welch	675	2502	159	47	
9,	855	2505	38	48	
English	914	2496	192	67	
212.	1125	2501	93	41	
States:	1280	2496	174	45	
New	1475	2494	110	45	
York	1606	2493	127	47	
10,	1755	2493	66	51	
Connecticut	1842	2488	293	49	
16,	2159	2491	67	50	
South	2254	2488	143	44	
Carolina	2422	2487	28	41	
Michigan	2856	2495	110	37	
philosopher	3336	2553	299	57	
1	3653	2556	27	39	
Massachusetts	677	2570	355	66	
51,	1055	2580	66	53	
New	1144	2577	110	45	
Hampshire	1277	2574	274	57	
4,	1572	2573	41	54	
Pennsylvania	1634	2566	334	64	
7,	1990	2570	40	52	
Tennessee	2053	2566	250	48	
4,	2317	2565	42	53	
Alabama	2378	2564	221	45	
360,	2615	2560	98	55	
Georgia	2729	2558	196	56	
461,	2942	2559	97	54	
Old	3056	2555	91	45	
Papan	3162	2557	99	52	
Total	674	2662	128	43	
1,226	3764	2631	126	58	
Total	566	2743	133	42	
number	723	2737	192	44	
of	937	2736	52	47	
notes	1011	2739	130	40	
used	1164	2734	111	43	
in	1300	2734	49	41	
entire	1374	2732	144	43	
book,	1543	2728	133	56	
about	1701	2728	136	44	
115,000	3712	2708	185	55	
Total	568	2820	127	44	
number	721	2816	189	44	
of	931	2815	50	43	
words	1000	2812	149	44	
used	1170	2812	108	42	
in	1303	2811	44	41	
entire	1373	2809	141	43	
book	1537	2806	117	45	
183,240	3714	2784	184	54	
