content	x	y	w	h	
112	917	396	136	114	
VONK	1330	386	660	103	
EN	2013	371	303	110	
Den	997	531	153	114	
grooten	1213	528	255	112	
Heng	1501	523	224	112	
’	1717	520	36	115	
laar	1744	519	120	115	
gaat	1921	516	137	115	
op	2093	514	88	114	
buit	2206	512	154	114	
,	2378	509	36	115	
Langs	911	660	235	111	
de	1164	655	88	114	
oever	1282	653	190	111	
van	1510	648	103	114	
het	1660	645	118	113	
menſch	1803	642	258	111	
’	2075	637	36	115	
lyk	2100	636	103	114	
leven	2255	633	184	112	
,	2464	629	36	115	
En	1010	788	101	106	
werpt	1138	786	233	106	
zyn	1400	783	109	107	
Helſen	1551	781	244	106	
Angel	1846	777	224	106	
uit	2093	774	94	107	
,	2205	773	32	108	
Met	892	924	174	91	
ſchyn	1109	922	180	91	
van	1342	919	108	92	
goed	1504	917	155	92	
en	1706	915	54	93	
zoet	1817	914	142	92	
omgeeven	1994	912	359	90	
,	2380	908	28	93	
Wat	1001	1046	193	95	
hapt	1216	1044	164	95	
en	1416	1041	72	97	
ſnapt	1528	1040	187	95	
'	1712	1037	29	97	
er	1739	1037	74	97	
menig	1825	1036	233	94	
Ziel	2098	1033	155	95	
Na	918	1177	136	88	
'	1074	1174	28	91	
t	1102	1174	28	91	
aas	1156	1173	106	88	
van	1295	1170	108	89	
idelheid	1448	1167	276	87	
en	1769	1161	69	90	
weelde	1866	1159	265	86	
,	2152	1154	28	91	
Dat	1014	1303	149	93	
hem	1193	1302	122	93	
voor	1387	1300	168	93	
zyn	1573	1298	122	93	
begeerte	1731	1297	325	91	
viel	2090	1293	123	93	
,	2225	1292	28	94	
Door	931	1428	183	112	
oogen	1149	1424	213	112	
,	1387	1420	36	115	
ooren	1471	1419	186	112	
,	1682	1415	36	115	
en	1766	1414	68	114	
verbeelden	1867	1412	380	109	
!	2272	1405	36	115	
Den	1021	1557	150	94	
Viſſer	1227	1555	212	94	
doet	1475	1553	143	94	
het	1653	1551	109	95	
fierlyk	1804	1550	225	93	
voor	2066	1548	161	93	
,	2245	1546	28	95	
En	926	1693	103	90	
weet	1058	1691	183	90	
den	1283	1689	107	90	
weêrhaak	1434	1686	340	87	
toe	1821	1681	106	89	
te	1957	1679	68	91	
winden	2057	1678	253	88	
,	2349	1674	27	91	
Op	1028	1818	123	107	
dat	1180	1814	112	106	
hy	1319	1811	103	106	
doch	1440	1808	171	105	
het	1664	1803	112	106	
hert	1803	1799	160	106	
bekoor	1983	1795	259	103	
,	2249	1789	35	108	
Om	926	1940	131	114	
'	1103	1937	36	115	
t	1127	1937	36	115	
eeuwig	1201	1935	255	112	
leven	1496	1931	172	112	
te	1720	1927	66	114	
verſlinden	1821	1925	343	110	
.	2177	1919	36	115	
Dat	1035	2067	135	102	
is	1210	2065	40	103	
elendig	1290	2065	247	100	
,	1561	2062	31	103	
en	1647	2061	58	103	
bedroefd	1753	2060	309	100	
!	2096	2056	31	103	
Van	951	2197	132	90	
'	1129	2195	27	91	
t	1157	2195	27	91	
kwaad	1213	2195	237	89	
des	1485	2192	107	91	
Angels	1630	2191	250	90	
wel	1906	2189	144	90	
te	2075	2188	68	91	
weeten	2166	2187	244	90	
,	2449	2185	27	91	
En	1034	2326	108	95	
van	1179	2324	112	96	
'	1328	2322	29	97	
t	1358	2322	29	97	
gevaar	1424	2321	221	94	
die	1679	2317	99	96	
'	1809	2315	29	97	
t	1838	2315	29	97	
lok	1899	2314	97	96	
-	2014	2312	29	97	
aas	2056	2312	97	96	
proeft	2179	2310	215	94	
,	2406	2307	29	97	
En	951	2444	108	115	
noch	1086	2443	165	114	
te	1304	2440	65	115	
gaapen	1410	2439	230	113	
,	1666	2435	35	116	
en	1740	2434	65	116	
te	1862	2433	45	116	
eeten	1963	2432	156	114	
!	2162	2429	35	116	
Het	1055	2571	151	114	
visje	1234	2568	144	114	
weet	1424	2564	171	113	
zyn	1634	2560	120	114	
onheil	1799	2557	216	113	
niet	2043	2552	142	114	
,	2199	2549	36	116	
Wyl	940	2701	202	111	
'	1155	2696	36	115	
t	1191	2695	36	115	
ſtom	1257	2694	121	113	
,	1438	2690	36	115	
en	1528	2688	57	115	
dom	1625	2686	135	113	
in	1823	2682	45	115	
zulke	1925	2680	205	111	
zaaken	2161	2675	214	112	
,	2417	2669	36	115	
Onnozel	1060	2830	307	99	
komt	1394	2830	219	99	
in	1636	2830	37	99	
zyn	1728	2830	113	99	
verdriet	1874	2830	283	99	
,	2170	2830	29	99	
En	960	2974	105	89	
aan	1111	2969	94	89	
zyn	1256	2965	121	88	
levens	1418	2960	215	86	
eind	1665	2953	149	88	
te	1855	2948	54	90	
raaken	1944	2945	230	86	
:	2196	2938	29	91	
Maar	1061	3080	206	102	
'	1284	3074	34	107	
t	1317	3073	34	107	
leven	1374	3071	186	104	
uit	1599	3066	95	106	
de	1729	3063	83	106	
eeuwigheid	1838	3060	416	98	
,	2277	3050	34	107	
Begaaft	967	3204	289	110	
met	1269	3198	152	112	
licht	1465	3194	162	112	
,	1635	3190	36	115	
verſtand	1721	3189	283	109	
,	2024	3182	36	115	
en	2098	3181	66	114	
zinnen	2216	3178	220	112	
,	2461	3173	36	115	
Tot	1087	3323	135	114	
waare	1247	3320	223	112	
wysheid	1495	3315	289	112	
,	1814	3309	36	115	
en	1898	3308	68	114	
beleid	2001	3306	224	111	
,	2239	3301	36	115	
Om	976	3452	109	115	
'	1124	3450	36	116	
t	1160	3450	36	116	
eeuwig	1210	3449	255	114	
Goed	1478	3445	200	115	
voor	1701	3442	165	115	
'	1880	3439	36	116	
t	1903	3439	36	116	
kwaad	1944	3438	246	113	
te	2212	3434	68	117	
winnen	2281	3433	270	114	
,	2576	3429	36	116	
ewinnen	2265	3399	251	167	
,	2572	3483	1	98	
Die	2661	3509	91	123	
