content	x	y	w	h	
Ostenlos	1457	316	51	21	
Sueton	1455	459	45	26	
Сирие	1454	508	48	32	
.	1495	502	16	37	
Vetere	1462	603	39	35	
Narben	1460	651	49	26	
Iran	1463	748	39	35	
118	429	219	40	37	
Metamorphoſeon	607	218	320	51	
Per	432	281	47	54	
mare	483	281	86	54	
fallaces	572	281	110	54	
,	681	281	15	54	
per	698	281	47	54	
omnianumina	775	281	220	54	
iurant	1003	281	94	54	
,	1099	281	15	54	
Sic	430	328	46	54	
fore	489	328	55	54	
,	541	328	15	54	
meğiubent	554	328	180	54	
pict	734	328	56	54	
a	789	328	15	54	
dare	817	328	63	54	
vela	888	328	56	54	
carina	954	328	91	54	
.	1053	328	15	54	
Dextera	436	379	121	45	
Naxos	567	379	101	45	
erat	674	379	58	45	
,	733	379	12	45	
dextra	745	379	96	45	
mibi	848	379	77	45	
lintea	933	379	78	45	
danti	1026	379	81	45	
,	1106	379	12	45	
Quid	440	425	67	51	
facisó	516	425	85	51	
demens	607	425	115	51	
?	718	425	14	51	
quis	745	425	57	51	
te	806	425	29	51	
furor	845	425	73	51	
inquit	929	425	86	51	
*	1030	425	14	51	
Opheltes	1052	425	131	51	
?	1186	425	14	51	
*	1220	411	13	54	
Aceftes	1250	412	98	57	
:	1349	417	13	54	
Pro	432	473	51	51	
ſe	487	473	28	51	
quiſg	522	473	76	51	
,	595	473	14	51	
timet	612	473	85	51	
:	694	473	14	51	
lauam	712	473	80	51	
pete	806	473	60	51	
,	871	473	14	51	
maxima	875	473	140	51	
nutu	1014	473	73	51	
Pars	434	519	67	51	
mihi	505	519	74	52	
ſignificat	583	520	135	51	
,	721	520	14	51	
pars	730	520	66	52	
quid	805	521	57	51	
velit	878	521	62	51	
,	945	521	14	51	
aure	954	522	71	51	
fufurrat	1036	522	122	51	
.	1158	522	14	51	
obftupui	437	569	132	52	
,	565	567	16	54	
capiatg	584	567	106	53	
aliquis	709	566	100	53	
moderamina	808	564	190	52	
,	999	562	16	54	
dixi	1009	562	66	53	
.	1076	561	16	54	
Meg	434	616	67	52	
miniſterio	506	616	156	52	
ſcelerisſz	674	616	125	52	
,	799	616	14	52	
artisõ	815	616	82	52	
,	899	616	14	52	
remoui	916	616	110	52	
.	1021	616	14	52	
Increpor	437	666	120	44	
à	568	667	12	43	
cunctis	589	667	102	43	
,	691	667	12	43	
totuina	703	668	113	43	
,	814	668	12	43	
immurmurat	833	668	201	44	
agmen	1041	669	91	44	
.	1144	670	12	43	
Equibus	435	713	125	46	
Ethalion	568	713	124	46	
:	696	713	13	46	
Te	707	713	43	46	
fcilicet	756	713	93	46	
omnis	855	713	86	46	
in	953	713	16	46	
vno	989	713	52	46	
Noſtra	435	758	96	55	
ſaluspofita	540	758	159	55	
eft	708	758	40	55	
,	747	758	15	55	
ait	759	758	47	55	
:	803	758	15	55	
&	820	758	15	55	
fubit	854	758	73	55	
ipfe	940	758	49	55	
meumſ	995	758	120	55	
,	1111	758	15	55	
Explet	438	810	95	49	
opus	540	809	59	49	
,	601	808	15	50	
Naxoj	611	808	109	49	
,	716	806	15	50	
petit	734	806	67	50	
diuerſa	816	805	98	49	
relicta	921	804	97	49	
.	1019	803	15	50	
Tum	485	853	57	50	
Deus	560	853	72	51	
illudens	644	854	112	50	
tāquam	768	854	107	51	
modò	884	855	86	50	
denig	980	855	80	50	
,	1063	856	14	50	
fraudem	1081	856	107	50	
Senſerit	435	901	115	50	
,	555	901	14	50	
è	580	901	14	50	
puppipontum	607	901	187	50	
profpeétat	816	901	144	50	
adunca	969	901	104	50	
,	1075	901	14	50	
Et	433	952	41	45	
flenti	474	952	84	44	
fimilis	563	951	90	45	
,	653	951	12	45	
Non	666	951	58	45	
hæc	739	950	51	45	
mihi	795	950	74	45	
littoranauta	875	950	185	44	
Promiſiſtis	441	997	151	47	
,	592	998	13	46	
ait	607	998	39	46	
,	648	998	13	46	
Non	664	998	59	46	
hæc	738	998	46	47	
mihi	789	999	75	46	
terra	870	999	74	46	
rogata	952	999	100	47	
est	1063	1000	32	46	
:	1099	1000	13	46	
Quo	442	1046	59	51	
merui	503	1046	97	51	
pænam	600	1046	91	51	
facto	715	1046	70	51	
?	787	1046	14	51	
quæ	801	1046	59	51	
gloria	865	1046	86	51	
veſtra	960	1046	85	51	
est	1053	1046	37	51	
,	1094	1046	14	51	
Sipuerum	442	1096	127	48	
iuuenes	592	1094	110	48	
,	706	1093	14	49	
ſi	724	1093	18	49	
multi	741	1093	92	48	
fallitis	836	1092	101	48	
vnum	942	1091	67	49	
?	1026	1090	14	49	
Jam	440	1138	45	52	
dudum	509	1139	90	52	
flebam	622	1139	80	53	
,	720	1140	14	52	
lacrymas	734	1140	133	53	
manus	864	1141	103	52	
impia	970	1141	87	53	
noſtras	1064	1142	105	52	
Rider	437	1186	77	50	
,	518	1187	13	49	
&	533	1188	13	49	
impellit	576	1188	112	51	
properantibus	697	1190	207	52	
æquora	912	1193	102	51	
remis	1022	1195	81	50	
.	1108	1196	13	49	
Per	439	1236	50	50	
