content	x	y	w	h	
H	2047	537	6	61	
I	3643	655	6	57	
U	2044	706	7	58	
<	3613	777	51	14	
20	2025	876	52	40	
A	3636	818	7	65	
E	2049	949	6	58	
>	2079	1048	52	14	
H	2049	1495	5	60	
U	2041	1662	6	53	
1	3640	1851	16	195	
74474	668	249	117	74	
7/22/71	823	245	221	70	
ONE	2629	264	126	66	
MAN	2798	263	115	67	
EVA	2971	262	115	67	
COMM	2117	363	155	63	
:	2297	364	17	63	
CABIN	346	439	188	88	
PREP	606	439	155	88	
-	776	439	25	88	
Perform	804	439	284	88	
EVA	1145	439	125	88	
1,2	1326	439	112	88	
Or	1482	439	78	88	
3	1618	439	25	88	
As	1692	439	83	88	
Reqd	1817	439	159	88	
VHF	2205	446	119	68	
A	2377	445	19	68	
XMTR	2456	445	157	68	
-	2668	444	20	68	
OFF	2744	444	117	68	
FINAL	3730	446	191	72	
SYSTEMS	3987	446	281	72	
PREP	4322	446	145	72	
A	2371	528	20	74	
RCVR	2448	528	161	74	
-	2671	528	21	74	
ON	2748	528	69	74	
EQPT	346	607	160	84	
PREP	555	607	163	84	
-	729	607	24	84	
Perform	768	607	274	84	
EVA	1105	607	118	84	
1	1286	607	24	84	
,	1319	607	24	84	
2	1403	607	24	84	
or	1482	607	76	84	
3	1614	607	24	84	
As	1693	607	77	84	
Reqdlo	1819	607	241	84	
B	2372	612	20	70	
XMTR	2464	611	144	70	
-	2670	610	20	69	
VOICE	2751	610	199	68	
CB	3738	603	68	94	
(	3824	603	28	94	
16	3864	603	54	94	
)	3948	603	28	94	
ECS	4033	603	108	94	
:	4159	603	27	94	
LCG	4229	603	110	94	
PUMP	4407	603	157	94	
-	4618	603	27	94	
Close	4702	603	208	94	
B	2369	692	22	76	
RCVR	2457	692	155	76	
-	2671	692	22	76	
ON	2754	692	56	76	
LCG	3729	692	106	85	
-	3908	693	23	84	
Cold	3982	694	160	85	
,	4165	696	23	83	
As	4234	697	76	83	
Reqd	4362	698	160	84	
PLSS	342	774	161	90	
DONNING	564	774	280	90	
-	858	774	26	90	
Perform	885	774	279	90	
EVA	1238	774	116	90	
1,20r3	1411	774	247	90	
As	1690	774	83	90	
Reqd	1817	774	161	90	
TLM	2212	781	101	78	
BIOMED	2365	780	255	77	
-	2676	779	23	78	
NON	2740	779	122	77	
EVA	2917	777	114	79	
CREWMAN	3086	776	279	78	
CB	3734	775	70	94	
(	3822	775	27	94	
16	3858	775	70	94	
)	3946	775	27	94	
ECS	4031	775	108	94	
:	4157	775	27	94	
CABIN	4241	775	195	94	
REPRESS	4490	775	280	94	
-	4826	775	27	94	
Close	4907	775	210	94	
(	5171	775	27	94	
Ver	5207	775	107	94	
)	5332	775	28	94	
SQUELCH	2198	870	283	73	
VHF	2546	864	114	76	
A	2716	861	24	78	
&	2756	861	24	78	
B	2796	859	24	79	
-	2883	858	24	78	
SUIT	3822	862	153	82	
FLOW	4025	864	155	82	
CONT-	4240	866	205	84	
Open	4492	869	143	82	
Position	341	943	329	83	
Post	729	943	161	83	
EVA	940	943	107	83	
1	1113	943	24	83	
,	1155	943	24	83	
2	1239	943	24	83	
or	1322	943	62	83	
3	1450	943	24	83	
Cue	1533	943	106	83	
Card	1701	943	148	83	
Noise	2281	947	205	81	
Thres	2547	947	194	81	
+	2802	947	23	81	
1	2884	947	23	81	
1/2	2961	947	115	81	
For	428	1032	118	70	
Post	596	1032	162	70	
EVA	808	1032	119	70	
RECORDER	2196	1026	330	77	
-	2593	1026	21	77	
ON	2664	1026	71	77	
SUIT	3740	1023	158	90	
