content	x	y	w	h	
1-1	1266	231	93	64	
30	379	352	54	57	
-	447	351	16	57	
MIN	469	351	98	56	
ACTIVATION	608	350	336	54	
IVT	381	492	94	55	
TO	515	491	51	55	
LM	609	491	59	55	
30	2428	817	58	42	
-	2427	751	58	16	
MIN	2427	730	58	91	
ACTIVATION	2426	583	56	324	
CSM	549	622	96	64	
Mnvr	681	620	134	64	
To	863	618	48	65	
Burn	960	617	127	63	
Attitude	1129	615	268	62	
Activate	541	695	279	63	
CABIN	858	692	160	64	
DUMP	1060	690	128	65	
VALVE	1233	688	163	65	
&	1446	686	20	66	
Open	1509	685	128	65	
Hatch	1675	683	160	65	
Carry	546	762	162	65	
COMM	760	759	121	66	
Carrier	927	757	232	64	
&	1203	754	20	67	
CWG	1273	753	93	66	
Connector	1411	751	301	63	
to	1751	747	52	66	
LM	1851	745	62	67	
2	394	908	3	49	
.	412	908	1	49	
Record	551	897	202	69	
Docking	788	894	239	69	
Tunnel	1071	892	191	69	
Index	1310	889	163	70	
Angle	1508	887	174	70	
3	396	1043	5	51	
FLOOD	553	1032	160	63	
LIGHT	757	1030	171	63	
-	1008	1027	19	65	
All	1070	1026	93	65	
DES	550	1104	93	59	
02	688	1103	65	59	
-	1002	1101	19	61	
OPEN	1067	1100	126	57	
DES	554	1172	98	60	
H20	682	1171	105	60	
-	1006	1168	18	59	
OPEN	1069	1167	129	58	
CABIN	555	1242	154	59	
REPRESS-	760	1240	270	58	
AUTO	1070	1236	125	60	
CB	550	1306	70	74	
(	631	1305	22	75	
16	661	1304	57	75	
)	731	1303	22	75	
ECS	756	1303	97	74	
:	867	1301	22	75	
CABIN	971	1299	156	73	
REPRESS	1177	1296	225	72	
-	1453	1292	22	75	
CLOSE	1519	1291	165	73	
SUIT	556	1380	129	61	
GAS	719	1378	100	62	
DIVERTER	859	1376	268	60	
-	1180	1372	19	63	
CABIN	1240	1371	159	61	
DOCKED	2444	1584	51	199	
DPS	2439	1345	54	97	
BURN	2437	1206	53	129	
(	2501	1474	82	24	
MANUAL	2500	1454	80	205	
)	2497	1233	82	24	
POWER	382	1514	167	69	
TRANSFER	601	1510	258	68	
/	870	1506	21	71	
RCS	904	1506	91	70	
HEATER	1030	1504	210	68	
ACTIVATION	1275	1500	340	66	
1	399	1659	6	55	
CSM	553	1654	100	62	
Transfer	696	1652	265	61	
To	1012	1649	48	63	
LM	1106	1648	59	63	
PWR	1217	1647	92	62	
(	565	1723	21	69	
Flood	596	1722	162	67	
Lts	799	1719	99	68	
Blink	939	1717	162	67	
,	1118	1714	21	69	
C	1181	1714	21	69	
/	1216	1713	21	69	
W	1237	1713	21	69	
PWR	1320	1711	89	69	
Caution	1450	1709	232	66	
Lt	1720	1705	77	68	
-	1797	1704	21	69	
On	1831	1704	52	68	
)	1902	1703	21	69	
2	402	1866	5	57	
CB	556	1858	66	70	
(	633	1857	21	71	
11	664	1856	66	70	
)	734	1855	21	71	
EPS	803	1854	93	70	
:	914	1852	21	71	
XLUNAR	977	1851	189	68	
BUS	1211	1847	102	70	
TIE	1357	1845	93	70	
-	1497	1843	21	71	
CLOSE	1559	1842	165	69	
HEATERS	656	1922	246	72	
:	913	1919	22	75	
RCS	979	1918	86	74	
SYS	1115	1916	89	74	
A	1255	1915	22	75	
/	1285	1914	22	75	
B	1315	1914	22	75	
-	1361	1913	22	75	
1	1391	1913	22	75	
QUAD	1457	1912	127	74	
4,3,2,1	1622	1910	244	72	
(	1908	1907	22	75	
4	1939	1906	22	75	
)	1969	1906	22	75	
-CLOSE	2005	1905	193	73	
CB	558	1994	70	74	
(	639	1993	22	75	
16	669	1992	57	75	
)	739	1991	22	75	
EPS	805	1990	97	74	
:	913	1988	22	75	
XLUNAR	982	1987	194	73	
BUS	1215	1984	97	74	
TIE	1359	1982	89	74	
-	1499	1979	22	75	
CLOSE	1557	1979	163	72	
HEATERS	658	2060	245	70	
:	915	2057	22	73	
RCS	979	2056	95	72	
SYS	1111	2054	94	72	
A	1255	2052	22	73	
/	1285	2052	22	73	
B	1321	2052	22	73	
-	1359	2051	22	73	
2	1395	2051	22	73	
QUAD	1461	2050	122	72	
1,2,3,4	1629	2048	226	70	
(	1906	2044	22	73	
4	1935	2044	22	73	
)	1973	2044	22	73	
-CLOSE	2007	2043	199	71	
coin	613	2119	168	86	
3	911	2109	29	90	
Cws	1386	2107	161	74	
RCS	560	2202	95	72	
SYŠ	700	2199	95	72	
A	846	2197	22	73	
/	876	2196	22	73	
B	905	2196	22	73	
-	950	2195	22	73	
2	987	2195	22	73	
:	1017	2194	22	73	
QUADS	1081	2193	158	71	
(	1297	2190	22	73	
4	1320	2189	22	73	
)	1357	2189	22	73	
-	1431	2187	22	73	
AUTO	1495	2186	122	72	
4/5/71	147	2299	63	207	
DOCKED	2440	2408	78	197	
APS	2443	2169	76	96	
BURN	2444	2028	77	125	
AR	2446	1843	76	55	
(	2508	2297	75	24	
MANUAL	2507	2271	70	200	
)	2501	2058	75	24	
3	406	2217	2	46	
DATE	182	2533	58	128	
DOCKED	2458	3249	56	198	
DPS	2458	3009	57	96	
BURN	2459	2871	56	129	
(	2517	3107	76	21	
PGNS	2517	3078	77	136	
)	2518	2938	76	21	
