content	x	y	w	h	
LOI	183	74	247	97	
LIMITS	477	66	380	107	
JULY	1008	86	176	77	
26	1245	86	73	77	
7/1/71	3160	78	290	90	
ABORT	1732	264	242	80	
LIMITS	1719	366	301	77	
CALL	2526	269	192	78	
OUT	2782	269	144	78	
MODES	2965	269	247	78	
AND	2534	368	124	76	
LIMITS	2715	369	307	76	
VGO	82	360	141	70	
BT	429	367	96	73	
VM	732	369	78	70	
MODE	1171	364	203	69	
2999	90	504	187	77	
00	485	514	80	74	
0	839	515	23	82	
I	997	515	23	82	
DPS	1184	514	135	79	
@	1392	514	23	79	
2hr	1491	514	135	79	
TIGHT	1833	516	238	77	
INADVERTANT	2485	512	526	83	
SHUTDOWN	3070	512	389	83	
TNK	1739	712	124	79	
(	1944	712	23	79	
160	2046	712	124	79	
+	2192	712	23	79	
PC	2232	712	87	79	
+	2344	712	23	79	
A.	2529	716	91	81	
LIMITS	2674	716	289	81	
EXCEEDED	3033	716	422	81	
AP	1729	814	91	81	
>	1894	814	23	81	
20	1986	814	87	81	
+	2092	814	23	81	
PCH	2120	814	151	81	
NO	2669	812	101	79	
RELIGHT	2824	812	346	79	
PC	1729	909	99	81	
<	1892	912	21	79	
80	1991	914	71	81	
or	2132	917	85	81	
B.	2522	914	105	81	
NO	2673	914	91	81	
LIMITS	2826	914	289	81	
EX	3173	914	132	81	
+	1840	1019	26	82	
10	1986	1016	82	81	
&	2136	1013	26	82	
LO	2227	1010	96	81	
AV	2379	1007	96	81	
CEEDED	2686	1014	282	83	
-	3043	1014	24	83	
RELIGHT	3131	1014	333	83	
LOOSE	1835	1212	230	79	
INADVERTANT	2491	1212	527	82	
SHUTDOWN	3083	1215	372	81	
2347	101	949	194	138	
1	405	953	37	136	
+	445	954	37	136	
36	497	955	99	136	
652	728	958	152	138	
784	727	1128	131	86	
2208	83	1197	189	79	
1	399	1207	21	77	
+58	437	1207	142	80	
7971	735	1195	327	95	
DPS	1186	1213	137	75	
@	1397	1214	21	74	
30m	1497	1215	105	74	
DPS	1185	1315	139	75	
@	1391	1316	21	75	
30m	1503	1316	107	76	
+	1145	1412	21	75	
APS	1178	1412	141	75	
@	1401	1412	21	75	
2hr	1485	1412	141	75	
2117	90	1480	185	79	
2	413	1483	21	77	
+	459	1484	21	77	
17	493	1484	100	77	
882	713	1484	146	74	
Later	1179	1515	248	70	
*	1491	1509	22	75	
II	988	1610	98	77	
DPS	1185	1611	132	78	
@	1395	1612	22	77	
2hr	1491	1613	133	77	
1686	100	1700	162	77	
3	398	1702	22	76	
+	444	1702	22	76	
11	487	1703	98	76	
1313	715	1711	188	75	
+	1149	1712	21	75	
DPS	1187	1712	138	76	
@	1400	1713	21	75	
PC	1483	1714	83	75	
TNK	1741	1414	124	79	
<	1938	1414	23	79	
115	2042	1414	124	79	
+	2194	1414	23	79	
PCH	2223	1414	146	79	
PC	1725	1512	101	79	
<	1888	1512	23	79	
70	1984	1512	87	79	
PHYSICAL	1735	1612	379	77	
A.	2526	1412	94	83	
LIMITS	2675	1412	285	83	
EXCEEDED	3022	1412	429	83	
NO	2676	1512	87	79	
RELIGHT	2828	1513	338	81	
B.	2527	1618	100	77	
NO	2678	1618	85	77	
LIMITS	2821	1618	293	77	
EX	3178	1618	124	77	
CEEDED	2679	1716	286	81	
-	3042	1716	23	81	
RELIGHT	3135	1716	335	81	
1350	88	1902	175	78	
3	391	1903	23	76	
+	437	1902	23	76	
56	476	1902	84	75	
1649	715	1904	175	80	
III	998	1908	128	72	
DPS	1184	1910	140	72	
@	1402	1913	19	71	
PC	1483	1914	93	71	
2999	687	2099	192	74	
III	991	2108	135	76	
DPS	1190	2109	129	76	
@	1401	2111	21	75	
PC	1486	2111	80	76	
TIGHT	1838	2114	234	76	
O	247	2108	20	75	
ECO	380	2109	139	76	
6	393	2202	22	76	
+	447	2202	22	76	
40	482	2202	98	76	
*	99	2372	26	91	
IF	148	2372	87	90	
NO	287	2371	98	91	
COMM	446	2370	172	91	
,	651	2369	26	91	
APS	733	2369	145	90	
ASAP	937	2368	190	90	
after	1185	2367	245	90	
DPS	1494	2366	139	90	
IF	1846	2408	79	84	
1	1996	2409	23	83	
BALL	2079	2410	193	84	
VLV	2334	2412	139	84	
CLOSES	2539	2414	279	85	
PREMATURELY	2880	2416	547	87	
,	3440	2421	23	83	
SHUTDOWN	1933	2516	376	75	
GOOD	2381	2516	193	75	
BANK	2628	2516	183	75	
10	1943	2612	73	79	
SEC	2087	2613	135	79	
PRIOR	2284	2613	231	80	
TO	2591	2615	73	79	
CUTOFF	2735	2615	284	80	
