content	x	y	w	h	
cabam	6854	903	356	61	
mam	6884	1099	176	126	
qual	7015	1059	229	110	
adanlar	6890	1283	322	49	
Predicaro	6907	1444	296	76	
quosiple	6911	1636	281	124	
dnonnul	6913	1833	320	58	
Endon	6920	1992	274	95	
derunt	6939	2190	201	100	
d	7131	2152	82	125	
nam	6951	2397	120	95	
ord	7078	2378	132	92	
voce	6953	2579	158	94	
dla	7080	2537	137	102	
1	6913	2913	53	147	
velocite	6970	2717	231	132	
Apofto	6968	2911	230	158	
!	7142	2882	79	184	
unitill	6987	3099	239	117	
pora	6992	3294	137	168	
A	7135	3285	56	172	
154	2298	628	372	290	
Breuis	2863	611	573	283	
deſcriptio	3471	592	812	275	
Vaticanæ	4368	564	818	275	
Baſilicæ	5258	535	647	282	
.	5958	512	65	300	
Vrbe	2317	970	325	187	
Roma	2677	966	436	184	
:	3085	960	58	191	
&	3163	958	58	191	
ibi	3307	956	195	189	
cuſtodita	3478	954	570	184	
ſunt	4074	947	251	187	
Corpora	4351	943	540	184	
anno	4920	935	327	187	
vno	5277	930	247	188	
,	5533	926	27	191	
&	5577	926	118	190	
menfibus	5736	924	582	184	
A	6416	915	76	190	
ſeptem	2306	1159	392	193	
,	2744	1152	53	198	
quouſque	2822	1152	620	187	
fabricauerunt	3467	1140	855	184	
loca	4349	1125	262	195	
,	4620	1120	51	198	
in	4672	1120	87	196	
quibus	4784	1118	426	191	
pofita	5239	1110	370	193	
fuerất	5634	1102	366	194	
Cor	6028	1097	300	194	
pora	2311	1338	290	196	
corum	2632	1334	422	194	
;	3082	1326	42	199	
&	3157	1326	134	198	
illuc	3311	1324	267	195	
reuocara	3607	1319	555	192	
ſunt	4192	1311	255	195	
cum	4465	1307	285	196	
gloria	4782	1304	380	193	
Hymnorum	5182	1296	775	188	
.	5973	1285	28	198	
Cora	6019	1285	297	195	
pus	2313	1528	210	185	
ſcilicet	2548	1524	419	181	
B.	3002	1518	139	185	
Petri	3135	1516	304	183	
per	3436	1512	206	184	
Papam	3672	1509	433	180	
Cornelium	4131	1501	697	178	
,	4835	1491	31	188	
&	4894	1490	126	186	
portatum	5053	1488	612	178	
in	5706	1478	118	187	
Vatica	5861	1476	466	183	
no	2309	1698	175	187	
Naumachiæ	2529	1696	716	180	
:	3302	1687	40	187	
beati	3378	1687	315	184	
verò	3736	1681	283	186	
Pauli	4040	1677	311	184	
per	4378	1674	209	185	
