content	x	y	w	h	
301	3402	412	92	46	
SABBATH	897	401	360	72	
MORNING.	1293	407	398	58	
C.	1835	410	62	51	
M-	1944	404	88	66	
Original.	2303	404	292	66	
,	2963	487	9	13	
“My	569	493	92	42	
voice	674	493	107	33	
shalt	796	491	96	35	
thou	908	487	85	40	
hear	1009	487	87	40	
in	1112	493	36	29	
the	1166	490	59	33	
morning,	1242	490	175	42	
O	1436	490	30	32	
Lord;	1484	490	100	36	
in	1605	490	36	32	
the	1659	489	59	33	
morning	1734	492	166	41	
will	1914	487	72	36	
I	2002	487	10	34	
direct	2035	485	113	40	
W	2167	499	61	30	
P	2245	500	21	29	
ra	2269	498	38	23	
y	2308	498	23	32	
er	2333	495	38	26	
unto	2388	491	85	28	
thee	2490	487	82	32	
-	2576	513	7	11	
and	2602	489	70	31	
wil1	2689	488	72	32	
look	2782	488	83	33	
up	2884	494	46	35	
’	2935	513	5	5	
%	3042	498	44	63	
5	3096	489	23	30	
'	3119	504	15	5	
3	3133	488	24	31	
e	3187	542	12	14	
Isaac	199	551	100	32	
Watts,	314	545	128	42	
1719.	466	548	94	32	
Key	609	548	80	41	
of	704	548	37	32	
G	756	544	35	35	
Major.	812	547	123	41	
See	2916	539	72	43	
authors	3003	540	145	34	
of	3163	542	36	31	
this	3215	543	70	31	
tune	3303	546	85	28	
below.	3401	541	125	32	
Lord,	378	822	101	40	
in	498	827	35	29	
the	585	824	60	34	
morn-ing	663	826	183	41	
thou	892	821	84	38	
shalt	992	820	93	41	
hear	1131	822	85	34	
my	1279	831	62	33	
voice	1356	823	102	33	
as	1497	832	43	23	
-	1558	840	16	6	
cend	1590	821	91	35	
-	1705	840	15	4	
ing	1743	824	61	41	
high;	1850	821	96	44	
To	1995	819	52	39	
thee	2087	819	80	35	
will	2221	820	69	32	
I	2354	821	9	31	
di	2452	820	34	31	
-	2501	838	16	4	
rect	2532	825	75	28	
my	2627	829	62	31	
pray’r,	2734	820	130	41	
To	2906	815	52	39	
thee	3022	817	81	34	
lift	3120	816	53	35	
up	3210	826	46	33	
mine	3289	819	96	31	
eye.	3448	827	78	31	
Lord,	379	1345	99	38	
in	500	1347	35	30	
the	584	1345	59	34	
morn-ing	659	1347	181	41	
thou	886	1342	85	37	
shalt	987	1342	93	39	
hear	1126	1343	85	34	
my	1273	1352	62	34	
voice	1352	1343	105	34	
z|szz>->z;—~	371	1404	708	65	
as-cend	1503	1343	175	34	
