content	x	y	w	h	
/	9244	184	-9024	36	
—-	11932	4192	10	62	
—	11934	4502	-7386	46	
-	10954	6480	-4454	20	
,r	9842	1952	-7852	38	
;	9864	2038	-7802	24	
*	9936	3146	-6762	28	
■	9832	6468	-3356	8	
c-	9840	6512	-3280	48	
■i	9698	1474	-8182	42	
■	9574	1490	-8080	4	
t	9474	1488	-7944	42	
■s	9700	5894	-3754	52	
.	9670	5994	-3670	6	
.	9684	6080	-3596	8	
\	9718	6130	-3542	46	
v;	9710	6206	-3452	52	
,:	9706	6356	-3294	56	
r	9416	1948	-7432	36	
h	9378	1646	-7696	36	
*	9372	1702	-7656	14	
.	9342	1742	-7592	8	
'	9368	1780	-7584	4	
.	9290	1656	-7628	6	
.,+'	9286	1726	8	80	
	9320	1840	-7424	56	
i	9324	1928	-7364	32	
^	9290	1692	-7538	60	
k	9278	1798	-7472	8	
*	9296	1932	-7338	26	
>•?	9238	1704	-7502	32	
••	9218	1764	6	26	
•	9440	3048	-6384	8	
■	9444	3188	-6248	8	
-	9384	2918	-6458	8	
i	9386	3024	-6352	10	
'	9284	2826	-6438	20	
-	9282	2910	-6356	16	
,	9270	3020	-6234	16	
.	9170	2616	-6542	12	
•	9256	3952	-5296	8	
?♦	9262	4030	-5178	54	
-<	9278	4296	-4922	60	
•	9286	4402	-4876	8	
-•	9376	4972	2	24	
.	9376	5036	-4332	8	
1	9276	5038	-4228	10	
-i	9288	5076	-4188	24	
•r	9114	3864	-5230	20	
*.	9116	3966	-5100	50	
'	9070	3876	-5188	6	
f	9068	3896	-5126	46	
-	9054	3968	-5072	14	
jf	8978	4572	-4354	52	
%	8286	1500	-6726	60	
•	8258	1716	-6536	6	
.r:	8244	1772	46	124	
;	8318	2072	-6232	14	
-•	6468	4720	-1670	78	
*1-	6410	4486	-1856	68	
~	6362	4436	-1910	16	
'	6382	4550	-1818	14	
f.	6380	4788	-1542	50	
?	6320	4516	-1766	38	
x	6290	4626	-1624	40	
-	1696	2728	1042	10	
■	722	3330	2636	28	
——	714	8288	7806	232	
—	706	10968	10446	184	
•>>>>>>>iii	774	14976	14824	622	
»»»»»»i	682	15046	14736	372	
>	680	15462	14796	14	
11	682	15524	14912	70	
>•>>>11111	638	15074	14986	550	
•	592	15042	14480	30	
>	592	15100	14540	32	
>»»>	592	15160	14778	210	
1111	592	15400	15004	196	
i	544	15490	14962	16	
r	548	15548	15032	32	
i	544	15608	15080	16	
_	470	14980	14528	18	
•v>>»v>	496	15102	14924	318	
i	498	15458	14976	16	
vr	518	15490	15106	134	
wm	458	14980	14994	472	
*	28	10	12	30	
i	28	74	70	24	
§«t«t	26	132	370	264	
>y»	54	1980	2060	134	
*	50	2148	2126	28	
»v	52	2208	2264	108	
>y,v,v,y,y,\y,y,y,v,%yv,y	42	2632	4092	1502	
w	146	4628	4842	360	
§mw-4wffim	38	4628	4940	350	
•	148	7370	7256	34	
••»	150	7434	7434	150	
isilhl#	126	7224	8286	1188	
>»iiiii	266	15248	15358	376	
bppmihti	242	14794	14996	444	
i	220	15274	15074	20	
t	220	15334	15134	20	
i	220	15394	15190	16	
i	220	15454	15252	18	
>	220	15514	15312	18	
i	220	15574	15368	14	
»	174	14818	14686	42	
•	176	14882	14742	36	
t	178	15244	15098	32	
ts	178	15304	15162	36	
1	176	15364	15214	26	
lt»l	178	15420	15446	204	
•	132	13470	13372	34	
•«*«>*•*•*>>>>>>>>>>>	132	13530	14626	1228	
>14	126	14792	14812	146	
4>	128	14968	14928	88	
>*«)>>«	126	15086	15356	396	
••	130	15502	15464	92	
«	82	13444	13388	26	
i	80	13504	13450	26	
»	82	13560	13508	30	
»»	80	13620	13630	90	
i	80	13740	13690	30	
m	82	13806	13808	84	
m	82	13926	13988	144	
»»	80	14104	14110	86	
n	82	14226	14228	84	
i	82	14344	14288	26	
i	80	14406	14348	22	
i	80	14466	14408	22	
j	80	14520	14468	28	
i	78	14586	14532	24	
i	82	14650	14586	18	
i	80	14704	14648	24	
i	82	14766	14708	24	
i	80	14826	14768	22	
i	80	14886	14830	24	
i	80	14946	14888	22	
j	80	15000	14948	28	
i	80	15058	15010	32	
j	80	15120	15068	28	
»	80	15186	15128	22	
>	80	15240	15188	28	
»	80	15304	15248	24	
i	80	15370	15308	18	
t	82	15426	15362	18	
to	82	15486	15482	78	
j	80	15594	15544	30	
1	34	13470	13464	28	
»	34	13530	13524	28	
i	34	13594	13584	24	
•	36	13648	13642	30	
i	34	13710	13704	28	
i	34	13770	13764	28	
i	36	13836	13822	22	
i	34	13894	13884	24	
1	34	13950	13944	28	
i	34	14010	14004	28	
i	34	14070	14064	28	
i	34	14136	14124	22	
i	34	14190	14184	28	
n	34	14250	14304	88	
1	34	14370	14364	28	
i	34	14436	14424	22	
•»	34	14496	14544	82	
1	34	14610	14604	28	
1	34	14680	14664	18	
i	36	14734	14722	24	
i	36	14790	14782	28	
t	36	14856	14842	22	
1	34	14910	14904	28	
1	34	14970	14960	24	
i	34	15034	15020	20	
m	38	15094	15136	80	
a	34	15204	15198	28	
j	34	15270	15258	22	
1	34	15334	15318	18	
i	34	15396	15378	16	
1	34	15450	15438	22	
«	36	15502	15496	30	
1	34	15570	15558	22	
