content	x	y	w	h	
r	4114	106	90	82	
3-"^"-*	4262	106	316	82	
:	4636	114	4	74	
Sil	392	704	280	150	
ill	560	808	110	60	
•,3|	396	844	110	58	
IIII	558	842	112	66	
llJI	388	864	284	152	
'	3552	1184	20	24	
-	2482	1686	8	4	
'	2548	1646	8	44	
	2792	1626	18	64	
L	2860	1648	56	62	
'	2200	2060	10	6	
.	1146	2278	6	10	
v.-	3500	1490	42	26	
•	3588	1492	6	24	
-	3720	1496	4	20	
■	3624	1688	4	4	
;	5060	2150	8	26	
-	5156	2178	14	8	
v	7954	1120	20	22	
(	8082	1114	10	50	
'	6950	1412	6	24	
■	7036	1408	4	28	
/	7456	1436	30	48	
'	7630	1420	10	64	
	10966	1146	12	6	
-	11142	1172	30	20	
.	11602	1780	12	8	
I	506	4196	26	58	
1:11	584	4196	108	58	
£	500	4244	38	76	
IJ	550	4216	118	136	
I	854	4216	50	136	
fill	500	4306	194	116	
11	734	4306	170	116	
••	510	4416	22	18	
ill	558	4386	94	74	
III	656	4386	58	74	
f	500	4478	36	48	
II	544	4476	48	58	
nllilill;	634	4476	194	58	
1hi	472	4504	120	86	
yii	634	4504	82	100	
III	738	4504	82	100	
J	498	4606	40	66	
1	572	4600	34	84	
llll	634	4600	82	84	
lill	738	4600	66	84	
itII	826	4600	78	84	
'.	468	4698	52	38	
illII	574	4650	142	94	
ill	740	4650	64	94	
I	872	4650	32	94	
I	578	4714	28	82	
I	872	4714	32	82	
till	468	4772	140	92	
III	636	4772	86	92	
In	736	4788	70	76	
lill	812	4772	92	92	
-M	472	4842	98	80	
P	812	4842	40	94	
:	468	4938	14	36	
is	498	4936	34	40	
II	546	4906	62	70	
Mil	636	4906	134	70	
II	778	4906	28	70	
il	840	4906	64	70	
I	7768	2604	6	12	
■	7952	2604	4	12	
r	8612	2594	8	22	
'-1'-	8634	2588	30	28	
»fe''	8740	2582	72	34	
-	8850	2602	8	14	
'■	8970	2592	6	24	
.	11290	2136	10	8	
'	7574	2838	6	14	
I	11636	2260	104	172	
	11390	2564	4	4	
.	8902	2764	6	8	
\	10672	3022	30	54	
■	10814	3062	6	14	
I	11442	2724	10	68	
I	10588	3404	10	32	
■	10620	3412	2	24	
r	5894	3968	64	72	
'	3514	4388	16	22	
.	10012	3784	8	4	
^	10072	3672	20	116	
■	10288	3672	8	116	
\	10768	3596	116	192	
-	10204	3904	36	16	
:	10636	3880	12	72	
.	10732	3988	12	8	
-	11490	4410	16	10	
.	9490	4526	8	6	
I	11390	4532	8	44	
il	11630	4440	50	136	
l	11384	4568	12	24	
M	11624	4566	54	30	
llii	500	5204	260	184	
ill	500	5440	112	72	
llll	640	5440	80	72	
11	736	5440	70	72	
5»l	388	5496	64	76	
£||	500	5484	112	88	
flll	640	5484	132	88	
Hi	790	5484	52	88	
I	10454	5410	32	118	
/	10538	5444	38	84	
I	11372	5068	10	86	
\	10920	5672	30	40	
r	506	5960	28	28	
II	546	5944	66	44	
:	568	5982	4	18	
i	590	5982	22	22	
l	646	5972	14	32	
l'	684	5980	36	24	
(i	796	5980	26	24	
t	2490	5966	16	46	
4	516	6262	30	68	
i	582	6256	34	74	
||	646	6256	60	104	
ii	730	6256	62	104	
1	860	6256	44	104	
^iiHill	516	6328	210	84	
I	750	6328	16	84	
llll	784	6328	54	84	
B	866	6328	38	84	
11111	516	6360	388	178	
'Jll	518	6500	100	64	
llll	646	6500	84	64	
!l	746	6500	20	64	
Hi	790	6500	50	64	
I	876	6500	26	64	
I	518	6616	102	126	
nII	516	6726	104	66	
l	650	6726	18	66	
ll	686	6726	46	66	
l	746	6742	6	50	
I	800	6726	18	66	
.	10664	6258	8	4	
Jill	524	7568	188	80	
III!	716	7568	58	80	
ill	786	7568	42	80	
■i	11254	7214	24	90	
■	11370	7270	4	34	
■	11418	7262	10	42	
I	866	8296	38	136	
1	520	8364	124	174	
211	544	8486	122	58	
li!	682	8486	80	58	
1	784	8486	22	58	
I	866	8486	34	58	
ii	530	8516	92	78	
Hi	624	8516	102	78	
i	752	8516	12	78	
I	786	8516	22	78	
111	544	8572	124	54	
ay	684	8588	64	38	
II	794	8572	104	54	
ii	530	8604	92	70	
111	654	8604	118	70	
'4mi	512	8656	220	34	
i	766	8668	6	22	
it	794	8656	28	34	
ii	846	8656	54	34	
11III	554	8676	116	52	
It	686	8676	40	52	
11	754	8676	18	52	
1	786	8684	24	44	
I	866	8676	22	52	
1	11648	8616	42	86	
■»	11566	8730	20	34	
I	11634	8678	60	86	
.	9520	9062	18	20	
i	9904	8938	20	44	
«■	11642	9116	134	76	
!	11338	9220	8	52	
'•	11392	9208	8	64	
I	11592	10628	24	64	
■	8368	11498	6	6	
.	10020	11356	6	4	
,	10396	11434	4	14	
'	2840	11798	4	8	
'	3040	12140	6	6	
m	11614	12080	80	80	
/	10530	12532	32	46	
.	5132	12742	4	4	
■'	9252	12678	46	26	
•	10140	12796	12	16	
*	10180	12796	44	32	
.	2694	13200	8	8	
-	1594	13600	52	18	
,	2074	13676	28	20	
•	2134	13656	8	40	
-	2872	13656	10	40	
.	4324	13404	6	10	
-	4394	13402	20	16	
-	4520	13396	18	22	
•	4610	13372	14	46	
•	10102	13018	10	12	
~	10152	13022	20	8	
11	11588	12880	240	236	
-	1176	13884	10	10	
1	11332	13296	12	92	
■	8032	13542	4	4	
■	9898	13598	4	8	
■	8764	13698	4	4	
■	8540	13804	4	6	
■v--	8426	13830	122	30	
.	10822	14068	4	4	
.	9340	14044	8	8	
'	10580	14194	8	6	
.	10888	14480	10	8	
I,-	11336	14632	98	92	
•#	11498	14588	102	136	
