content	x	y	w	h	
£Pa	5878	8208	170	94	
L	5926	8082	118	220	
m	5974	7998	68	304	
i	5974	7808	68	494	
OTTESTA	7250	12590	88	430	
TAVOLA	7230	11908	102	1112	
canAen^	7260	11212	52	1808	
dpazr/i	7194	10614	112	2406	
irt/graside,	7204	9818	80	3202	
degll	7178	9410	106	3610	
arnszm£sidl	7216	8598	54	4422	
de/lcv	7160	8168	108	4852	
Casrteray	7154	7546	96	5474	
sepadrade	7186	6862	62	6158	
ad'Ail^rd	7182	6146	52	6874	
<r	7184	5958	48	7062	
Serotype.	7122	5304	98	7716	
dddAaanaplioy	7114	4176	90	8844	
dlAtcgu/d.	7096	3276	96	9744	
A	7072	3174	114	9846	
Car-	7076	2738	70	10282	
iAA	7282	12878	202	144	
dL	7380	12470	102	552	
«A,Wa	7418	11930	56	1092	
intvrrw	7366	11366	94	1656	
a/d/xurd,	7392	10470	60	2552	
&	7266	10370	176	2652	
ad	7370	10122	78	2900	
aAS/ad/cfcmausa	7364	8546	48	4476	
usw	7344	8230	66	4792	
^riv	7334	7710	60	5312	
sopra*	7324	6666	54	6356	
il	7286	6558	94	6464	
Ma/f	7308	6174	146	6848	
ccnwdamaid	7306	5150	50	7872	
sv	7288	4906	68	8116	
canunviatn	7286	4030	56	8992	
.	7318	3866	16	9156	
B	7228	3642	100	9380	
Una*	7228	3198	82	9824	
ddd	7226	2930	94	10092	
jEEcA	7542	12860	84	210	
d?	7532	12594	92	476	
si£c?iomda/a	7558	11624	54	1446	
omaA?	7538	11072	48	1998	
coda,	7528	10670	48	2400	
sua,	7520	10382	48	2688	
camdedtu^	7512	9674	84	3396	
daidro	7464	9190	98	3880	
il	7464	9030	92	4040	
quad	7492	8676	58	4394	
si	7486	8444	64	4626	
disnaislra,	7446	7712	84	5358	
A*ifarrn*a*-	7434	6968	74	6102	
d	7416	6890	106	6180	
unou	7458	6504	62	6566	
deld	7412	6204	96	6866	
due,	7404	5782	90	7288	
did	7404	5560	96	7510	
carer	7438	5086	58	7984	
or	7426	4930	80	8140	
us.	7426	4676	58	8394	
C	7382	4484	102	8586	
Iscriaumr,	7386	3692	78	9378	
soprano	7406	3154	62	9916	
-	7428	2880	20	10190	
ad	7706	13054	62	-10	
Caiomlago	7680	12296	78	748	
con*	7694	11956	52	1088	
swo	7692	11734	56	1310	
soprcwreiuir.	7684	10778	38	2266	
D	7622	10546	90	2498	
Afadinaizera,	7622	9582	74	3462	
ddia	7610	9266	92	3778	
SiipiA	7612	8874	84	4170	
ddlca	7590	8406	98	4638	
TorTa,.	7594	7858	80	5186	
C-iroUunv	7626	3288	74	9756	
JTossi	7630	3000	60	10044	
sculp.	7644	2728	42	10316	
