content	x	y	w	h	
DER	656	361	249	124	
WERELD	973	358	873	122	
.	1833	354	37	125	
397	2071	353	125	125	
LUKAS	957	579	323	94	
IV	1323	577	90	95	
:	1446	576	28	95	
18	1521	576	72	95	
.	1601	576	28	95	
De	460	738	118	92	
Geeſt	581	738	173	92	
des	792	739	106	92	
Heeren	929	739	223	92	
[	1198	739	26	92	
is	1237	740	51	91	
]	1310	739	26	92	
op	1373	740	67	92	
my	1472	739	120	93	
,	1598	740	26	92	
daarom	1676	740	229	92	
heeft	1946	740	161	92	
hy	2122	741	85	92	
my	355	845	104	95	
gezalft	486	845	241	94	
:	738	843	28	95	
hy	822	843	72	95	
heeft	909	842	154	95	
my	1080	841	122	95	
gezonden	1226	841	296	93	
om	1571	839	72	95	
den	1715	838	95	95	
armen	1869	837	192	94	
bee	2109	836	96	94	
Evangelium	369	941	371	96	
te	808	943	53	95	
verkondigen	900	943	393	96	
,	1345	945	27	95	
om	1420	945	69	95	
te	1557	946	53	95	
genezen	1672	946	235	95	
die	1967	947	94	95	
gee	2111	947	94	95	
brooken	348	1042	254	90	
zyn	645	1041	119	90	
van	803	1040	119	90	
berten	964	1039	186	90	
.	1163	1038	27	91	
En	930	1226	96	102	
Kapittel	1076	1225	279	101	
VI	1388	1224	96	101	
:	1488	1223	30	102	
20	1552	1223	58	102	
.	1624	1222	30	102	
En	475	1397	70	95	
by	590	1396	72	95	
zyne	701	1396	165	94	
oogen	888	1395	177	94	
opſlaande	1099	1393	320	94	
over	1454	1391	131	95	
zyne	1646	1390	151	95	
Diſcipelen	1822	1389	333	94	
zeide	380	1493	167	103	
,	554	1492	31	103	
Zalig	628	1492	196	102	
zyt	840	1491	118	102	
gy	979	1490	78	103	
arme	1073	1490	189	102	
:	1262	1488	31	103	
Want	1322	1488	222	102	
uwe	1551	1487	163	102	
is	1732	1486	58	103	
het	1811	1485	104	103	
Koning	1942	1485	267	102	
ryke	354	1585	154	118	
Gods	528	1584	189	118	
.	715	1583	35	118	
1	676	1748	31	103	
KORINTHEN	745	1747	566	100	
I	1352	1744	31	103	
:	1394	1744	31	103	
26	1469	1743	58	103	
,	1539	1743	31	103	
27	1579	1743	78	103	
,	1654	1742	31	103	
28	1704	1742	76	103	
,	1779	1742	31	103	
29	1818	1741	78	103	
.	1903	1741	31	103	
ATCE	1	2446	81	64	
Wanı	451	1925	219	102	
gy	700	1924	58	102	
ziet	775	1923	139	103	
uwe	921	1922	162	103	
roepinge	1106	1921	266	102	
