content	x	y	w	h	
08	892	769	61	84	
:	940	763	38	87	
152	969	759	115	76	
28	861	872	50	35	
Sort	1646	1487	164	59	
RERVM	849	345	344	85	
.	1202	351	21	79	
Lutheri	225	394	208	89	
immanitas	459	405	278	91	
in	762	418	26	79	
Pontif	820	420	160	86	
.	981	427	20	80	
&	1005	428	20	80	
Cardinales	1064	430	268	90	
,	1341	443	20	80	
19	1372	444	55	81	
3.	1447	447	41	81	
eius	1503	449	100	84	
Witten	1618	454	207	88	
bergæ	299	485	144	93	
miraculum	467	491	275	98	
.	773	503	22	88	
2	807	505	22	88	
59	838	505	77	90	
.	915	509	22	88	
sumidor	1103	535	347	88	
bodo	1666	545	124	74	
Riggikostnibofus	207	594	660	97	
era	932	603	87	89	
Masin	960	614	332	87	
slem	1345	614	92	87	
solum	1487	614	130	87	
ipo	1645	614	148	87	
S.	222	710	44	84	
Macarij	259	710	213	89	
viſio	490	717	99	85	
ſub	616	721	81	85	
precibus	714	723	239	90	
.	943	730	22	84	
58.8	1090	696	88	72	
1.srbiboms	1249	698	297	74	
zilupo	1573	701	148	73	
Machtildis	214	776	302	103	
comitiſſa	543	791	230	99	
trecentas	794	802	231	99	
ſexaginta	1046	813	231	99	
quatuor	1325	825	198	98	
proles	1550	835	153	96	
vno	1717	842	97	93	
2011	1101	776	95	72	
der	1196	777	91	71	
gimoottorin	1324	778	298	73	
partu	295	864	136	92	
protulit	465	866	203	92	
.	666	867	25	91	
293	709	868	104	92	
.	813	869	25	91	
brist	1611	937	120	72	
Macedonijerror	207	950	448	92	
in	671	960	27	82	
Spiritum	729	962	207	86	
ſanctum	978	967	196	86	
,	1198	972	21	81	
206	1239	973	90	84	
.	1338	976	21	81	
Manes	207	1024	190	88	
quis	419	1032	110	85	
.	526	1035	20	82	
16.	556	1036	90	85	
diſertus	649	1039	204	89	
non	849	1046	101	85	
verus	975	1050	137	86	
.	1115	1055	20	82	
3	1149	1056	20	82	
2	1181	1057	20	82	
.	1212	1059	20	82	
Manichæoram	217	1090	376	119	
error	633	1113	128	105	
,	760	1119	23	99	
17.	801	1122	79	102	
&	889	1126	23	99	
18.	959	1131	93	103	
doibzlogail	1068	1137	312	115	
einpilzes	1384	1154	244	112	
iST	1596	1166	218	109	
Moirolbox	1247	1095	574	69	
Manichæi	210	1172	290	94	
binos	505	1183	151	88	
Deos	669	1189	138	87	
colunt	820	1194	172	89	
.	994	1200	21	84	
2	1020	1201	21	84	
3	1061	1202	21	84	
1	1103	1204	21	84	
.	1118	1204	21	84	
Mariæ	216	1243	162	108	
&	406	1252	24	100	
Marchæſtudia	456	1256	381	119	
,	830	1276	24	100	
2,10	861	1277	86	104	
:	955	1282	24	100	
1	995	1284	24	100	
.	1015	1285	24	100	
