content	x	y	w	h	
14	634	417	89	116	
JEZUS	897	416	455	113	
EN	1409	413	108	115	
DE	1606	412	128	115	
ZIEL	1791	410	353	115	
.	2136	409	35	116	
De	858	715	86	118	
Ziele	973	715	182	119	
zet	1179	716	102	118	
zich	1327	717	120	118	
tegen	1494	717	161	119	
Vlees	1691	718	178	119	
en	1887	719	64	118	
Bloed	2001	719	178	119	
.	2194	720	34	118	
Pt	596	1757	87	144	
Is	688	1784	87	145	
be	747	1802	111	153	
dat	839	1830	133	158	
sy	958	1865	111	152	
malk	1049	1893	172	170	
,	1205	1939	77	142	
en	1259	1956	112	152	
oud	787	970	119	92	
gy	947	971	67	91	
my	1037	971	118	92	
dan	1166	972	104	91	
zo	1317	973	69	91	
gants	1430	973	166	92	
en	1625	974	67	91	
gaêr	1728	974	141	92	
begeeven	1882	975	290	92	
,	2204	976	26	91	
Myn	692	1054	163	89	
halsvriendin	893	1055	382	89	
?	1308	1057	25	88	
Ô	1379	1057	25	88	
Ziel	1451	1057	142	89	
,	1593	1058	25	88	
en	1662	1058	65	88	
rooven	1760	1058	225	89	
my	2013	1059	128	89	
Myn	615	1138	163	87	
hoogſte	807	1138	242	88	
goed	1087	1140	144	87	
,	1249	1140	25	87	
myn	1304	1140	150	88	
weelig	1485	1141	214	88	
ſpeelend	1739	1142	273	88	
leven	2043	1144	158	87	
,	2219	1144	25	87	
En	713	1224	74	80	
voeren	828	1225	198	80	
in	1080	1226	46	80	
een	1164	1226	104	80	
diepe	1304	1226	172	81	
Naaverny	1501	1227	295	81	
?	1817	1229	23	80	
Zoud	625	1306	176	84	
gy	839	1305	62	85	
uw	938	1305	78	84	
vriend	1078	1305	196	84	
,	1305	1304	24	85	
uw	1368	1304	78	85	
naaſte	1505	1303	192	85	
halsvriend	1729	1302	339	84	
ſchenden	2106	1302	274	84	
?	2406	1301	24	85	
En	706	1384	94	84	
maaken	824	1385	241	84	
tot	1121	1386	86	84	
een	1250	1386	84	85	
ieders	1379	1387	189	84	
ſmaad	1590	1388	193	84	
en	1835	1389	47	84	
ſpot	1938	1389	131	84	
,	2074	1390	24	84	
En	619	1468	89	80	
werpen	736	1468	235	81	
in	1022	1469	46	80	
veel	1106	1470	126	80	
jammer	1257	1470	252	81	
en	1552	1472	60	80	
elenden	1650	1472	241	81	
;	1915	1473	23	80	
Bedenkt	707	1548	271	89	
u	1010	1549	25	88	
recht	1071	1550	164	88	
,	1244	1550	25	88	
kan	1301	1550	114	89	
dat	1467	1551	88	88	
beſtaan	1580	1552	218	88	
voor	1850	1553	163	88	
God	2023	1553	152	89	
?	2189	1554	25	88	
Zo	613	1632	109	85	
ſpreekt	747	1632	223	86	
het	998	1633	97	86	
Vlees	1114	1634	183	85	
,	1304	1635	24	85	
den	1368	1635	97	85	
ouden	1497	1635	194	86	
menſch	1701	1636	248	86	
der	1977	1637	98	86	
zonden	2102	1638	214	86	
.	2345	1639	24	85	
Hoor	697	1720	180	82	
,	893	1721	23	81	
wat	954	1721	128	81	
ik	1115	1722	46	81	
hem	1195	1722	116	81	
voor	1383	1723	153	81	
eenen	1563	1724	167	81	
antwoord	1785	1724	306	83	
geef	2134	1726	129	81	
:	2279	1726	23	81	
'	614	1804	23	80	
t	639	1804	23	80	
Is	694	1804	60	80	
beter	773	1804	157	81	
dat	962	1805	104	80	
gy	1096	1806	60	80	
tydlyk	1197	1806	187	81	
word	1419	1807	180	81	
gebonden	1634	1808	301	81	
,	1959	1809	23	80	
Als	712	1884	108	85	
dat	852	1885	97	85	
gy	973	1885	78	85	
my	1065	1886	125	85	
in	1221	1886	47	85	
eeuwige	1311	1887	273	86	
banden	1601	1888	226	86	
dreef	1879	1889	167	85	
:	2053	1890	24	85	
Gy	602	1968	125	84	
zyt	745	1968	97	85	
een	874	1969	86	84	
ſchalk	1016	1969	176	85	
,	1220	1970	24	84	
en	1287	1970	64	85	
ſpint	1394	1971	157	84	
my	1557	1972	125	84	
maar	1696	1972	178	85	
elende	1898	1973	212	85	
:	2123	1974	24	84	
Gy	691	2052	119	81	
meend	823	2053	226	81	
uw	1075	2054	89	81	
buik	1210	2054	132	82	
,	1379	2055	23	81	
en	1442	2055	60	81	
doet	1546	2055	145	82	
gelyk	1710	2056	160	82	
een	1918	2057	93	81	
beeſt	2042	2058	171	81	
;	2224	2058	23	81	
En	621	2136	89	80	
komt	736	2136	202	81	
gy	945	2137	74	80	
dan	1051	2137	104	81	
aan	1202	2138	91	80	
uw	1334	2139	89	80	
beſtooken	1478	2139	304	81	
ende	1833	2141	145	80	
,	1991	2141	23	80	
Wyl	686	2212	177	89	
gy	875	2213	82	88	
uw	983	2213	82	88	
grond	1122	2214	186	88	
hebt	1338	2215	137	88	
in	1503	2215	49	88	
der	1599	2216	101	88	
Sterren	1730	2216	218	89	
Geeft	1993	2217	177	89	
,	2186	2218	25	88	
Zo	613	2300	103	81	
breekt	743	2300	216	82	
gy	984	2301	58	81	
af	1082	2302	60	81	
,	1158	2302	23	81	
en	1221	2302	60	81	
laat	1323	2303	122	81	
my	1463	2303	118	81	
heenen	1596	2304	218	81	
vaaren	1861	2305	199	81	
;	2093	2306	23	81	
Schynt	701	2380	224	85	
dan	942	2381	108	84	
Gods	1077	2382	201	84	
licht	1293	2382	144	85	
niet	1458	2383	122	85	
in	1611	2384	47	84	
myn	1689	2384	145	85	
Zielenvuur	1864	2385	385	85	
,	2254	2386	24	84	
Zo	616	2460	98	88	
moet	739	2460	171	89	
ik	946	2461	33	88	
wel	1027	2461	126	89	
in	1176	2462	49	88	
'	1265	2462	25	88	
t	1292	2462	25	88	
eeuwig	1344	2463	223	88	
duiſter	1614	2464	205	89	
waaren	1846	2465	238	89	
,	2102	2466	25	88	
Wyl	693	2545	169	92	
ik	886	2546	35	91	
ontſpringe	972	2546	337	92	
