content	x	y	w	h	
BL	232	5653	59	64	
JULY	248	5125	66	105	
1971	248	4957	66	93	
uc	334	5726	41	54	
RHYSLING	272	3494	61	250	
1	260	2932	67	17	
:	262	2910	66	16	
12,500	262	2882	70	147	
GRID	260	1397	65	123	
INTERVAL	262	1232	65	268	
125	264	920	64	70	
METERS	264	818	65	238	
3	320	3834	55	3	
Z	330	304	20	71	
4	353	1234	56	5	
00	355	482	57	62	
POOH	383	3985	88	199	
DOMINGO	433	1234	60	310	
2	480	3346	55	2	
2	588	3554	56	4	
BK	630	5647	84	42	
2	625	110	57	10	
.	628	79	56	11	
e	845	1744	39	8	
4	1042	1153	45	8	
BJ	1067	5664	59	64	
B	1127	5702	53	4	
EARTHLIGHT	1134	2299	71	338	
!	1136	1954	69	19	
TALUS	1217	5584	65	180	
CRESCENT	1198	1020	71	289	
+	1289	1051	100	27	
6	1321	3704	76	19	
CANYON	1324	3618	82	221	
BH	1486	5670	62	66	
ARROWHEAD	1496	383	64	327	
B	1549	5708	57	5	
4	1543	1534	56	1	
H	1907	4733	8	102	
A	1805	4694	8	101	
DLEY	1739	4669	296	215	
FIFTY	1823	2675	36	163	
2	1837	2022	59	1	
THE	1880	3092	74	99	
PLAINS	1878	2945	71	200	
FOUR	1873	2680	73	148	
2	1870	2507	75	23	
BG	1898	5668	82	45	
-B	1974	5734	55	42	
31	1952	4032	53	23	
4	1986	1928	54	13	
o	1895	1229	198	57	
RIMA	2269	5099	178	332	
EVA-	1998	3581	88	210	
/	1999	3355	88	25	
تیرا	2096	4110	24	48	
DUNE	2084	1453	68	146	
3	2170	3636	73	10	
5	2171	3437	56	4	
SOUTH	2113	792	68	176	
CLUSTER	2189	818	71	237	
SAMSTAG	2250	3542	73	245	
EVA	2218	2269	87	157	
-	2220	2084	85	23	
///	2221	2039	86	83	
BF	2332	5672	66	47	
FAN	2314	3119	61	98	
2	2404	3926	56	3	
5	2393	2921	63	7	
a	2462	3816	76	22	
4	2479	3151	49	13	
4	2509	3270	47	15	
ELBOW	2624	4427	67	160	
247	2599	1688	123	355	
4	2726	4513	52	5	
BE	2764	5682	57	62	
3.	2736	1621	82	84	
/	2730	1546	85	30	
BLINKY	2752	468	86	293	
4	2828	4562	55	7	
2	2840	2503	56	1	
FLOW	2909	3084	63	121	
4	2982	4513	47	12	
KIMBAL	2944	1020	73	225	
5	3032	3146	62	2	
2	3066	3690	58	9	
3	3102	1787	61	6	
BD	3187	5687	57	63	
3	3179	1232	57	3	
2	3275	1454	56	15	
5	3361	5060	55	3	
62	3294	4714	237	281	
3	3438	3802	54	4	
PITANE	3406	307	87	220	
DEBRIS	3464	3557	71	187	
FLOWS	3468	3312	70	197	
?	3469	3115	69	18	
3	3472	1153	56	2	
3	3510	659	54	5	
e	3557	2640	39	10	
3	3569	2411	67	23	
SLIDE	3563	2310	60	149	
BC	3606	5682	61	53	
T	3638	4645	39	132	
6	3625	299	54	15	
4	3685	1600	53	2	
TFIFTY	3636	434	143	192	
-	3646	246	135	31	
ONE	3650	182	138	88	
in	3811	1783	164	74	
00	3923	551	57	63	
ST.GEORGE	3970	5078	68	293	
RIM	3973	4745	66	68	
BB	4034	5690	58	62	
3	4034	3718	55	9	
.	4032	3701	55	9	
3	4043	282	56	3	
DARK	4129	1670	66	135	
FRONT	4129	1478	66	166	
2	4183	3106	55	3	
3	4229	1840	53	4	
HADLEY	4213	966	67	201	
RILLE	4217	704	65	143	
WALKING	4297	974	64	257	
ERSES	4298	524	68	167	
EVA	4370	972	74	98	
-	4374	842	71	18	
1,111	4375	812	75	109	
ZUI	4380	662	74	98	
78	4459	876	64	48	
79	4463	458	66	48	
3	4364	305	56	4	
RA	4440	5693	56	62	
67	4426	5540	57	51	
.	4421	5495	59	23	
69	4435	4706	57	70	
70	4438	4274	53	51	
71	4441	3847	55	50	
72	4441	3420	59	51	
12	4405	2062	76	20	
73	4445	2996	58	50	
74	4447	2575	66	48	
75	4453	2154	59	54	
76	4440	1720	90	45	
77	4459	1297	56	52	
OV	4510	5702	34	51	
164	4506	5401	38	78	
03	4498	4966	47	61	
00	4505	4546	38	56	
UT	4511	4127	28	65	
UU	4512	3697	25	58	
