content	x	y	w	h	
WERS	316	4564	83	232	
(	319	4314	81	21	
2	320	4249	81	21	
)	322	4144	80	22	
(	323	4110	81	21	
!!	323	4076	81	43	
BU	424	5755	54	52	
JULY	427	5219	62	110	
1971	425	5066	63	107	
cht	422	3708	67	115	
1	420	3040	71	20	
:	420	3018	71	20	
12,500	420	2988	72	153	
GRID	418	1486	63	116	
INTERVAL	418	1310	63	252	
125	418	1012	63	64	
METERS	418	900	63	216	
2	512	1892	59	3	
Z	471	397	26	88	
+	640	397	26	88	
4	569	2209	56	13	
4	557	310	54	4	
4	680	4002	53	5	
NORTH	673	3874	66	186	
RAY	673	3612	67	111	
ch	666	1438	69	38	
2	728	1640	58	1	
TERRACE	798	5372	62	229	
QUARK	770	2276	81	258	
TRIPLETT	776	1963	84	364	
BT	844	5756	55	68	
3	920	3538	55	5	
SCARP	1072	4450	65	177	
00	1078	4218	61	55	
BS	1261	5758	59	62	
RIM	1240	4992	65	80	
|	1400	2929	43	131	
NOVEMBER	1439	576	56	356	
6	1487	630	45	17	
е	1519	1222	37	10	
THE	1556	1058	65	99	
PLAINS	1558	916	66	206	
LAST	1640	1320	62	195	
BR	1685	5755	58	54	
1	1748	2879	50	4	
EVA	1814	2831	86	193	
-	1814	2604	86	24	
//	1814	2555	86	64	
4	1915	1778	47	13	
LM	1978	1082	96	120	
-	1980	829	95	27	
TE	1980	727	96	120	
ВО	2106	5750	60	81	
4	2167	2783	54	2	
00	2202	833	59	65	
2	2350	229	52	4	
00	2383	983	58	62	
BP	2532	5758	59	66	
4	2552	1566	54	4	
INDEX	2616	470	92	181	
cha	2599	223	98	96	
--	2719	5744	102	145	
RX	2616	5581	238	79	
M	2816	5414	79	54	
o	2710	3505	80	31	
NAMELESS	2704	3041	64	376	
3	2762	2071	59	17	
00	2767	215	56	63	
е	2832	2892	38	10	
CRYSTAL	2923	3450	67	292	
3	2909	2132	53	4	
SALYUT	2904	1141	82	295	
BO	2957	5759	58	69	
o	2982	5340	55	19	
E	3148	5624	101	30	
2	3202	830	56	5	
Н	3253	5078	67	32	
4	3338	2767	57	5	
BN	3383	5754	56	64	
QUADRANT	3394	2926	71	373	
ARBEIT	3406	336	63	194	
D	3524	4862	54	27	
EVA	3512	1680	86	171	
-	3512	1489	86	24	
Z	3514	1436	85	23	
EVA	3511	980	85	167	
-	3510	794	85	24	
11	3510	745	85	64	
/	3510	674	85	24	
3	3631	352	59	9	
BM	3809	5747	54	54	
3	3924	2142	56	4	
3	3914	706	52	3	
RHYSLING	4092	1895	65	271	
BL	4229	5746	61	48	
3	4264	1674	55	4	
TALUS	4294	4633	61	162	
Pooly	4255	2582	113	123	
+	4469	4208	38	132	
2	4458	1980	55	2	
HADLEY	4278	1010	62	209	
RILLE	4277	764	63	152	
WALKING	4361	1013	64	248	
TRAVERSES	4360	718	64	291	
EVA	4439	1008	72	100	
-	4440	882	71	19	
1,111	4441	859	72	96	
EVA	4518	1010	68	103	
-	4519	882	66	17	
1	4520	854	67	17	
175	4603	773	58	58	
2	4582	2207	56	5	
64	4602	5418	82	48	
65	4615	5015	64	71	
66	4615	4583	61	57	
67	4616	4168	60	68	
68	4615	3733	57	62	
69	4609	3317	58	80	
71	4613	2459	56	61	
72	4613	2024	58	43	
73	4608	1609	56	62	
74	4607	1181	56	41	
e	4584	408	68	10	
76	4594	338	71	40	
OK	4646	5740	36	50	
