content	x	y	w	h	
RINET	934	1365	115	20	
Gio	1676	1784	43	33	
:	1725	1784	8	33	
Brun	1743	1784	74	33	
Scul	1835	1783	63	33	
.	1896	1783	9	33	
VEDUTA	657	1806	210	57	
DELLA	895	1806	148	57	
COLONNA	1066	1806	238	57	
ANTONINA	1326	1806	266	57	
N	1608	1806	17	57	
:	1645	1806	12	57	
21	1666	1806	40	57	
Ma	1534	2221	28	25	
URBLOSURE	1572	2579	14	96	
Gio	1691	2920	52	29	
:	1749	2919	6	30	
Brun	1760	2919	66	30	
Scul	1828	2918	84	30	
VEDUTA	612	2945	214	51	
DELLA	849	2945	164	51	
COLONNA	1044	2945	269	51	
TRAJANA	1330	2945	237	51	
nº	1587	2945	53	51	
22	1655	2945	47	51	
