content	x	y	w	h	
EM	2622	404	57	64	
36	947	475	61	79	
ANDRE	1161	472	376	75	
AE	1565	467	90	79	
ALCIATI	1735	465	487	73	
In	1380	662	49	90	
Deolætandum	1460	662	401	90	
.	1902	662	26	90	
GANYMEDES	1176	943	1021	113	
ΓΑΝΗΥΣΘΑΙ	1020	2058	837	168	
ΜΗΔΕΣΙ	1898	2073	476	162	
Ne	2581	2242	32	86	
dirus	2636	2250	55	90	
Dirip	2630	2341	71	111	
Bacchica	2587	2440	116	111	
Ore	2586	2656	64	74	
cru	2657	2656	42	74	
Apice	931	2494	208	89	
ut	1153	2492	68	90	
egregius	1246	2491	263	89	
puerum	1534	2488	196	90	
Iouis	1808	2486	145	90	
alite	1975	2485	125	90	
pictor	2139	2483	179	90	
Fecerit	1034	2585	209	92	
iliacum	1271	2585	194	92	
fumma	1522	2585	212	92	
per	1752	2585	91	92	
aſtra	1882	2585	151	92	
uehi	2048	2585	134	92	
.	2182	2585	26	92	
Quis	937	2680	146	95	
ne	1093	2680	87	95	
louem	1197	2680	149	95	
tactum	1399	2680	168	95	
puerili	1639	2680	193	95	
credat	1846	2680	205	95	
amore	2057	2680	194	95	
?	2251	2680	27	95	
Dic	1045	2781	114	99	
hæc	1179	2781	115	99	
Meonius	1310	2781	273	99	
finxerit	1611	2781	245	99	
unde	1871	2781	154	99	
ſenex	2033	2781	156	99	
?	2202	2781	29	99	
Conſilium	924	2880	273	103	
mens	1236	2880	164	103	
atque	1421	2880	181	103	
Dei	1621	2880	103	103	
cui	1743	2880	103	103	
gaudia	1858	2880	188	103	
praftant	2072	2880	250	103	
,	2324	2880	30	103	
Creditur	1035	2984	248	103	
is	1323	2984	39	103	
fummo	1392	2984	216	103	
raptus	1617	2984	212	103	
adeſſe	1835	2984	202	103	
loui	2058	2984	135	103	
.	2191	2984	30	103	
Dicitur	2580	2856	103	87	
