content	x	y	w	h	
T	1	522	9	31	
0	-8	592	27	39	
.	19	590	12	40	
Ear	-6	648	45	61	
e	-7	742	20	34	
.	25	742	8	34	
nel	-10	802	42	53	
di	-8	866	54	58	
fu	3	1012	22	57	
ual	-8	1162	53	58	
از	651	1163	4	75	
بازار	581	1163	43	74	
ارز	514	1162	15	75	
را	463	1162	2	75	
se	601	1163	172	76	
Deli	-8	1310	53	56	
del	-8	1380	49	59	
HIER	814	1491	45	16	
:	860	1491	4	16	
SRE	869	1491	46	16	
:	915	1491	4	16	
PR	926	1491	16	16	
:	950	1491	4	16	
CARO	959	1491	44	16	
:	1009	1491	4	16	
GASTALDVS	1018	1491	105	15	
ual	-6	1532	57	54	
for	3	1604	48	57	
me	-1	1695	52	36	
na	-8	1769	45	37	
.	45	1768	9	38	
F	2628	1912	11	27	
1	2468	1946	18	3	
.	2468	1951	18	4	
с	1986	1952	16	24	
ta	4	1838	29	51	
,	46	1838	9	51	
ne	0	1895	33	64	
yn	16	1988	41	37	
las	5	2047	52	57	
tore	0	2136	59	39	
ſu	21	2191	22	59	
de	13	2265	36	59	
!	44	2265	15	59	
B	1504	2101	20	26	
I	1647	2258	7	28	
M	1161	2286	44	30	
C.ML	2687	2385	91	30	
a	-10	2416	27	58	
il	33	2413	25	58	
sfe	-2	2491	61	52	
R	-7	2566	18	58	
II	21	2564	37	56	
fo	21	2638	40	56	
FIG	1070	2542	184	67	
V	1299	2543	19	67	
RA	1368	2543	129	67	
XVI	1568	2544	181	68	
.	1766	2545	13	67	
Modo	522	2668	258	102	
di	814	2669	74	101	
Selciare	924	2670	296	102	
le	1254	2672	70	101	
Strade	1352	2672	238	102	
di	1626	2674	72	101	
Roma	1734	2674	250	102	
à	2024	2676	36	101	
ſecco	2094	2676	184	102	
.	2289	2677	24	101	
ve	16	2731	38	31	
in	14	2857	20	55	
rni	2	3007	59	54	
mar	-8	3172	69	32	
que	-9	3227	66	57	
etto	-1	3386	58	34	
he	5	3443	33	57	
ba	15	3517	40	53	
Sſendomi	364	2862	240	87	
in	636	2862	66	87	
queſto	719	2862	159	87	
trattato	907	2862	186	87	
prefiflo	1120	2862	172	87	
per	1332	2862	74	87	
fine	1424	2862	88	87	
la	1540	2862	43	87	
publica	1613	2862	180	87	
vtilità	1817	2862	146	87	
non	1992	2862	93	87	
hò	2112	2862	62	87	
voluto	2210	2862	165	87	
traſan	2417	2862	161	87	
dare	396	2932	107	81	
l'occaſioni	534	2932	250	83	
di	816	2934	47	81	
procurare	892	2935	244	82	
tutto	1166	2936	123	82	
ciò	1316	2937	81	81	
,	1420	2938	17	81	
che	1484	2938	83	81	
poſſo	1595	2939	122	81	
credere	1746	2940	175	82	
gioueuole	1944	2941	243	82	
al	2229	2943	44	81	
publico	2289	2943	180	82	
.	2490	2944	23	81	
E	2538	2944	39	81	
quindi	238	3008	170	85	
è	440	3008	23	85	
,	474	3008	17	85	
che	524	3008	83	85	
conſiderando	632	3008	327	85	
queſti	988	3008	144	85	
vltimi	1154	3008	151	85	
anni	1334	3008	106	85	
paſſati	1474	3008	149	85	
il	1656	3008	33	85	
modo	1722	3008	141	85	
,	1900	3008	15	85	
che	1944	3008	83	85	
ſi	2054	3008	32	85	
tiene	2114	3008	119	85	
di	2264	3008	46	85	
felciare	2340	3008	177	85	
à	2554	3008	23	85	
freſco	244	3080	146	81	
,	400	3080	23	81	
cioè	454	3081	99	81	
con	574	3081	99	81	
la	704	3082	42	81	
calce	778	3082	119	81	
,	912	3083	17	81	
c	965	3083	23	81	
pozzolana	1015	3083	256	82	
le	1292	3084	41	81	
ſtrade	1361	3085	146	81	
di	1540	3085	47	82	
Roma	1626	3086	149	81	
,	1790	3087	13	81	
vedeuo	1836	3087	175	81	
,	2044	3088	15	81	
che	2086	3088	81	81	
ogni	2198	3088	107	82	
anno	2336	3089	119	81	
,	2478	3090	27	81	
&	2532	3090	47	81	
in	234	3152	53	77	
fpecie	318	3152	145	77	
d'eſtate	503	3153	168	77	
