content	x	y	w	h	
Teatrini	731	343	140	43	
de	885	340	42	45	
'	925	339	13	45	
Burattini	950	339	166	43	
del	1150	336	51	44	
Cav	1210	335	72	44	
.	1289	333	13	45	
Acciajoli	1318	333	149	43	
,	1477	330	13	45	
e	1514	330	13	45	
dell	1548	329	64	44	
'	1615	328	13	45	
Ivara	1642	328	94	43	
9.	312	413	39	51	
XIX	371	412	51	50	
.	434	410	15	51	
Spettacoli	468	410	170	47	
di	650	405	39	50	
questa	702	404	107	48	
Piazza	832	400	113	49	
.	959	397	15	51	
Leone	995	396	96	49	
Allazio	1125	393	119	49	
solea	1271	389	82	50	
andare	1378	387	122	48	
a	1521	383	15	51	
vedervi	1567	382	124	48	
i	1703	379	15	51	
Burattini	1732	378	167	47	
,	1905	374	15	51	
di	1949	372	39	51	
cui	2009	371	53	50	
era	2087	369	45	50	
dilettante	361	461	169	48	
,	549	457	15	51	
come	597	456	95	48	
il	706	453	30	50	
Bayle	746	452	86	49	
.	851	449	15	51	
Se	883	448	29	51	
fissero	940	447	113	48	
cogniti	1086	443	118	48	
agli	1234	439	60	50	
Antichi	1328	437	122	48	
?	1454	434	15	51	
Dissertazioni	1492	433	236	44	
sopra	1741	426	87	50	
di	1850	424	30	50	
essi	1891	423	60	49	
.	1957	421	15	51	
Teatrino	1985	420	150	48	
con	362	505	53	50	
24	452	503	39	51	
Mutazioni	520	501	183	47	
di	728	496	30	51	
scene	775	495	90	49	
,	874	492	15	51	
formato	916	491	128	48	
dal	1060	487	59	50	
Cav	1125	486	68	49	
.	1191	484	15	51	
Filippo	1216	483	117	49	
Acriajoli	1350	480	144	47	
.	1508	476	15	51	
Altro	1536	475	84	49	
del	1636	472	61	50	
Card	1702	471	80	49	
.	1789	468	15	51	
Ottoboni	1818	468	142	47	
con	1973	464	61	50	
belle	2051	462	84	49	
Scene	360	554	94	45	
dell'Architetto	480	551	256	41	
Ivara	761	544	93	45	
.	867	541	14	47	
Rappresentazioni	899	541	296	40	
fatte	1208	533	78	46	
nella	1296	531	84	45	
Turchia	1403	528	125	45	
.	1548	525	14	47	
I.	339	620	37	69	
In	347	648	30	51	
questa	411	646	106	50	
Piazza	533	643	106	49	
sogliono	655	640	138	48	
rappresentarsi	801	636	241	46	
vari	1056	629	69	50	
Spettacoli	1137	627	166	48	
.	1317	622	15	52	
Francesco	1352	621	165	48	
Valesio	1538	616	122	49	
ha	1670	612	40	52	
notato	1723	611	105	50	
nel	1853	607	60	51	
suo	1931	605	53	51	
Diario	2007	603	100	50	
,	2126	600	15	52	
che	325	690	58	54	
nel	399	688	56	54	
1902	464	686	89	53	
la	562	684	30	55	
proibizione	605	683	192	52	
delle	819	679	73	53	
Feste	918	676	83	54	
Carnevalesche	1030	674	249	50	
si	1295	668	32	55	
è	1345	667	16	55	
osservata	1383	666	155	52	
con	1579	662	49	54	
tal	1663	660	49	54	
rigore	1743	658	103	53	
,	1854	656	16	55	
che	1893	655	50	54	
non	1965	653	55	54	
vi	2060	651	41	55	
è	2123	650	16	55	
stato	320	739	85	50	
neppur	413	737	121	49	
uno	548	734	61	51	
della	622	732	78	51	
Plebe	717	730	88	50	
,	809	728	15	52	
che	847	727	53	51	
,	910	726	15	52	
come	947	725	84	49	
è	1058	722	15	52	
costuine	1096	722	125	49	
,	1238	718	15	52	
nel	1272	718	60	51	
camminare	1345	716	177	48	
cantasse	1546	712	141	49	
,	1699	708	15	52	
e	1747	707	15	52	
molto	1778	706	95	51	
meno	1897	704	90	50	
sonasse	1995	702	127	49	
,	2129	699	15	52	
et	324	776	41	54	
in	374	775	21	55	
Piazza	427	774	103	53	
Navona	545	772	134	53	
gli	696	769	41	55	
Cantinbanchi	753	768	240	51	
non	993	764	64	54	
fecero	1075	762	99	54	
neppure	1192	760	143	53	
gli	1355	758	41	54	
Burattini	1416	757	159	52	
,	1579	754	16	55	
nè	1612	753	41	55	
sonarono	1661	752	168	53	
,	1831	749	16	55	
nè	1870	749	41	54	
posero	1932	747	113	54	
fuori	2055	745	90	54	
é	326	826	12	45	
Buffoni	355	825	122	44	
,	488	824	12	45	
come	520	824	77	44	
si	607	823	25	45	
suol	647	822	68	45	
fare	733	821	66	45	
in	828	820	25	45	
ogni	871	820	76	44	
tempo	965	819	98	44	
'	1062	818	12	45	
.	1081	818	12	45	
Il	420	871	31	53	
famoso	464	870	111	52	
Leone	613	867	88	53	
Allazio	720	865	122	52	
si	862	862	21	54	
divertiva	907	862	149	51	
quasi	1078	858	94	53	
ogni	1193	856	80	53	
giorno	1295	854	106	53	
con	1421	852	48	53	
venire	1501	850	113	53	
in	1638	848	21	54	
questa	1696	847	103	52	
Piazza	1820	845	118	52	
,	1954	842	16	54	
a	1992	841	16	54	
vedere	2029	841	111	52	
questi	332	924	101	51	
Burattini	444	921	165	50	
(	619	917	16	53	
1	635	917	16	53	
)	657	917	16	53	
,	678	916	16	53	
come	717	915	90	51	
si	825	913	30	53	
sa	874	912	30	52	
da	926	911	39	52	
M.	986	909	59	52	
de	1050	908	39	52	
Maiseaux	1105	907	164	50	
,	1283	903	16	53	
che	1327	902	62	51	
faceva	1408	900	109	51	
anche	1536	897	99	52	
M.	1661	895	60	51	
Bayle	1735	893	92	51	
,	1833	891	16	53	
assai	1878	890	78	52	
dilettante	1980	888	160	50	
delle	325	973	79	37	
Marionnette	422	970	212	34	
.	649	964	12	39	
g	328	1015	15	51	
.	344	1014	15	51	
XX	377	1014	48	50	
.	432	1013	15	51	
Caduta	465	1012	121	49	
fatta	597	1010	86	49	
in	693	1008	29	51	
questa	743	1007	103	49	
Piazza	870	1005	108	49	
dal	998	1002	51	51	
