content	x	y	w	h	
CRONOLOGIA	228	380	867	87	
DE	148	518	111	59	
SOMMI	286	518	211	60	
PONTEFICI	524	519	335	61	
ROMANI	904	521	281	60	
PRINCIPI	394	619	347	45	
ANDO	750	619	180	45	
D	620	702	35	43	
A	690	702	41	43	
SAN	118	778	309	95	
PIETRO	528	778	689	95	
APOSTOLO	356	900	578	91	
,	967	908	14	83	
S	497	1025	35	59	
1	587	1025	25	59	
N	659	1024	63	58	
O	771	1023	43	59	
А	642	1118	38	44	
BENEDETTO	106	1198	763	95	
XIV	938	1198	239	95	
.	1198	1198	25	95	
REGNANTE	389	1338	506	59	
.	915	1335	15	61	
Eſtratta	151	1439	206	82	
da	365	1438	64	82	
quella	431	1437	157	82	
,	578	1436	22	83	
che	617	1436	81	82	
ſi	671	1435	74	83	
vede	758	1435	113	82	
formata	880	1434	177	81	
nella	1065	1432	128	82	
Baſilica	186	1506	191	73	
di	396	1506	57	73	
S.	460	1506	41	73	
Paolo	539	1506	115	73	
fuori	675	1506	125	73	
le	806	1506	41	73	
mura	862	1506	127	73	
,	1004	1506	21	73	
dallo	1048	1506	113	73	
fleffo	203	1567	129	83	
Regnante	351	1566	224	82	
Pontefice	591	1564	213	82	
fatta	807	1563	128	82	
rifora	948	1562	164	81	
.	1098	1560	25	83	
re	291	1651	50	75	
,	344	1650	13	75	
correggere	375	1650	255	70	
,	643	1645	16	75	
e	685	1644	24	75	
ſeguitare	747	1643	206	71	
fino	980	1638	87	74	
a	610	1711	27	72	
fe	660	1711	57	73	
.	723	1712	19	72	
