content	x	y	w	h	
334	1252	286	32	103	
P	1608	290	25	103	
IA	1730	292	98	105	
DESIDERIA	1870	294	510	110	
:	2383	300	31	103	
Ordior	1250	415	189	93	
à	1470	417	27	91	
cunis	1518	418	142	93	
,	1656	420	27	91	
hic	1701	420	92	92	
mecum	1795	422	188	93	
lacryma	2038	425	253	95	
nata	2296	428	129	93	
eſt	2438	430	68	92	
,	2512	431	27	91	
Hic	1337	511	96	96	
docuit	1470	512	178	97	
vita	1662	515	111	96	
fyllaba	1806	517	200	97	
prima	2036	520	184	98	
,	2216	522	28	95	
queri	2262	523	154	97	
.	2418	525	28	95	
Menfis	1235	613	203	90	
erat	1441	616	124	88	
Maius	1581	618	187	89	
,	1766	620	26	87	
menfis	1807	621	203	89	
gratißimus	2032	624	328	91	
orbi	2374	628	111	88	
,	2488	630	26	87	
Sed	1346	704	83	97	
,	1445	705	29	96	
meafi	1464	705	188	99	
reputem	1670	708	210	99	
fata	1909	711	126	98	
,	2047	713	29	96	
December	2089	714	276	99	
erar	2388	718	125	97	
.	2503	719	29	96	
Septima	1243	803	244	90	
lux	1499	806	76	87	
ibat	1621	807	110	89	
,	1734	809	26	87	
quafi	1777	810	156	88	
fuprema	1953	812	237	90	
fuiſſet	2224	815	166	89	
,	2392	818	26	87	
In	1332	889	56	95	
cineresiſet	1409	891	315	103	
muta	1724	900	163	99	
querela	1905	904	199	100	
meos	2137	911	153	99	
.	2291	915	30	95	
Cùm	1244	981	115	100	
tandem	1402	984	183	103	
poft	1628	990	103	99	
ludtam	1738	992	177	102	
vteri	1954	997	136	100	
,	2085	1000	30	99	
horribileff	2113	1001	311	106	
,	2415	1008	30	99	
vlulatus	2453	1008	245	105	
Progenies	1333	1092	266	95	
ceruæ	1615	1095	149	94	
parturientis	1780	1098	340	96	
eram	2145	1102	121	94	
.	2293	1104	27	92	
O	1241	1187	27	92	
Mater	1292	1187	188	94	
,	1483	1190	27	92	
fcio	1521	1190	94	93	
,	1622	1192	27	92	
tunc	1674	1192	130	94	
Mater	1808	1194	174	94	
,	1985	1196	27	92	
noua	2007	1197	160	94	
facta	2181	1199	136	93	
Rebecca	2342	1201	217	94	
es	2585	1204	45	92	
,	2627	1205	27	92	
Tunc	1342	1284	136	96	
ferus	1492	1286	141	96	
ſubijt	1643	1288	157	97	
virginitatis	1837	1290	331	99	
amor	2192	1295	155	97	
.	2349	1297	28	95	
Diriguit	1225	1378	242	99	
nutrix	1481	1382	185	98	
,	1677	1384	29	96	
pallenspater	1728	1385	341	100	
ora	2097	1390	83	97	
retorfit	2213	1391	196	99	
,	2415	1394	29	96	
Et	1299	1475	68	93	
cuna	1390	1477	126	93	
in	1539	1478	34	93	
lauum	1600	1479	167	94	
procubuêre	1800	1482	317	96	
latus	2143	1486	145	94	
.	2287	1488	27	92	
Horror	1227	1566	198	99	
&	1456	1569	29	96	
horror	1532	1570	194	99	
erat	1740	1573	126	97	
,	1864	1575	29	96	
pox	1900	1575	97	97	
omnibus	2017	1577	256	99	
omnibus	2293	1580	238	99	
vna	2553	1584	97	97	
