content	x	y	w	h	
rti	14	881	99	115	
della	187	906	133	118	
modulo	4	1033	281	139	
che	59	1184	110	122	
qui	241	1204	97	120	
entesima	-5	1333	328	122	
zza	4	1472	106	110	
del	195	1489	92	107	
tre	10	1639	103	99	
par	160	1662	126	103	
she	-1	1767	113	132	
par	164	1792	98	130	
.	292	1812	15	116	
e	0	1942	24	93	
quali	130	1946	162	95	
lo	-7	2077	64	87	
sot	157	2094	112	94	
Corin	49	2375	223	94	
sentavano	834	3316	437	61	
.	1294	3281	34	91	
Vediamo	1390	3272	384	72	
ciò	1823	3245	93	95	
praticato	1993	3248	368	75	
anche	2431	3229	249	83	
dagli	2727	3217	220	85	
Architetti	3002	3207	427	78	
del	3507	3191	135	95	
se	3736	3194	107	92	
SE	3478	718	127	74	
quelle	760	981	222	116	
dettategli	1042	971	410	108	
dal	1515	953	127	118	
suo	1696	945	144	119	
genio	1887	938	218	115	
.	2130	928	40	122	
Osservisi	2222	925	394	108	
,	2617	908	40	123	
che	2706	906	148	119	
il	2897	898	53	121	
Fregio	3025	893	257	114	
non	3336	881	149	119	
cade	3539	873	196	117	
&	764	1118	36	112	
piombo	852	1115	294	105	
della	1216	1104	202	107	
prima	1482	1096	250	106	
fascia	1806	1085	230	106	
dell'Architrave	2127	1075	660	93	
,	2801	1054	36	112	
e	2915	1052	36	112	
per	3036	1046	129	110	
conseguenza	3233	1041	508	98	
non	747	1275	129	107	
è	957	1266	36	112	
a	1061	1262	37	112	
perpendicolo	1162	1259	499	94	
del	1730	1238	150	106	
vivo	1916	1230	181	106	
della	2163	1219	185	108	
Colonna	2442	1209	323	102	
;	2788	1196	37	112	
questo	2879	1192	257	104	
arbitrio	3186	1180	311	102	
,	3520	1167	37	112	
che	3628	1163	132	108	
si	765	1425	67	111	
oppone	905	1420	303	101	
alla	1288	1403	151	108	
sostanziale	1531	1394	445	95	
,	2009	1373	38	112	
ed	2123	1369	88	109	
apparente	2305	1361	408	96	
solidità	2785	1342	301	101	
,	3142	1327	37	112	
debb	3250	1324	196	103	
'	3451	1314	38	112	
essere	3506	1312	260	102	
sfuggito	772	1577	317	101	
dagli	1153	1554	230	106	
Architetti	1439	1536	419	93	
.	1881	1507	42	119	
Io	941	1704	82	105	
credo	1080	1698	232	101	
che	1365	1688	142	104	
i	1564	1680	36	107	
Capitelli	1657	1678	351	94	
,	2034	1663	35	107	
le	2133	1659	64	106	
Basi	2257	1655	182	101	
,	2448	1648	35	106	
e	2547	1644	35	107	
le	2648	1640	64	105	
Trabeazioni	2780	1635	509	90	
,	3291	1616	36	107	
che	3409	1611	143	105	
tro	3632	1603	140	105	
yansi	773	1847	233	106	
nelle	1066	1838	174	107	
indicate	1317	1829	333	101	
sette	1718	1816	199	106	
Tavole	1989	1806	275	104	
,	2288	1796	36	112	
sieno	2386	1792	195	107	
state	2656	1783	195	107	
parti	2915	1774	208	107	
delle	3177	1766	201	106	
grandio	3441	1757	340	102	
se	786	1998	87	110	
Fabbriche	934	1993	410	98	
de	1416	1976	87	110	
'	1510	1973	36	112	
Bagni	1584	1970	239	104	
contenuti	1873	1960	407	99	
nel	2339	1944	131	109	
presente	2525	1937	351	101	
Volume	2969	1922	322	102	
;	3295	1911	37	112	
perchè	3403	1908	275	101	
il	3743	1895	65	111	
Co	791	2147	111	112	
:	893	2142	38	115	
di	984	2138	90	113	
Burlingthon	1119	2134	494	96	
gli	1674	2112	103	113	
ha	1821	2108	111	112	
trovati	1994	2101	307	103	
uniti	2341	2088	202	108	
ai	2599	2077	90	113	
