content	x	y	w	h	
SUMMARY	1811	692	408	49	
STATEMENT.	2275	688	516	50	
Niiillber	807	969	177	37	
of	1007	967	42	36	
Tunes,	1072	966	141	42	
Odes	1239	962	103	36	
and	1367	961	78	36	
Ant	1470	961	80	35	
hellis	1558	961	108	35	
added	1693	959	131	36	
1911.	1852	960	114	35	
111	806	1043	47	35	
the	877	1043	66	34	
Edition	972	1037	161	37	
or	1159	1048	44	23	
Appendix	1228	1032	217	46	
1911	1472	1032	90	35	
.	1579	1061	6	6	
111	805	1115	48	35	
the	876	1114	67	35	
old	968	1110	64	36	
part	1058	1112	89	41	
of	1174	1106	43	35	
the	1240	1106	67	35	
Book	1333	1103	112	37	
1911..	1473	1103	137	36	
Niiillber	807	1177	175	34	
of	1005	1177	43	35	
altos	1070	1177	102	35	
('()lnposed	1197	1175	210	46	
by	1432	1175	52	45	
S.	1510	1176	36	35	
M.	1572	1175	52	35	
Denson	1653	1175	160	35	
and	1838	1175	80	35	
adcled	1945	1174	133	36	
1911.	2107	1175	113	36	
Niiinber	805	1389	174	36	
of	1001	1389	43	35	
Scripture	1065	1388	207	45	
citations	1295	1388	188	37	
and	1506	1389	80	36	
quotations	1609	1388	233	46	
from	1866	1388	105	36	
t	1995	1393	13	32	
lie	2016	1390	48	35	
Bible	2086	1388	116	36	
Total	801	1887	114	35	
number	934	1886	168	36	
of	1121	1886	43	36	
repeats	1184	1891	157	41	
in	1357	1887	44	35	
the	1421	1888	68	36	
book..	1510	1888	148	37	
Total	801	1958	114	35	
nutliber	938	1957	167	36	
of	1127	1958	43	35	
figures	1192	1957	147	46	
in	1362	1957	40	37	
different	1426	1958	190	38	
1110de	1641	1961	116	36	
of'	1782	1962	44	35	
time..	1848	1962	140	38	
Niiillber	800	2029	176	35	
of	997	2028	43	36	
authors	1061	2029	165	35	
of	1247	2028	43	36	
Illusie	1311	2029	123	36	
and	1457	2030	79	36	
11.Ylnns	1559	2032	144	43	
known	1725	2033	148	36	
(The	804	2099	100	44	
persons'	922	2098	182	46	
names	1122	2110	135	25	
who	1276	2100	87	35	
composed	1383	2101	212	44	
the	1615	2103	68	36	
words	1702	2104	134	37	
are	1856	2117	68	25	
counted	1945	2108	177	36	
in	2139	2108	42	36	
eaell	2201	2111	98	35	
tuno	2323	2115	99	32	
where	2448	2114	134	37	
their	2606	2114	109	37	
names	2740	2128	139	26	
may	2905	2130	94	35	
appear	3025	2132	157	34	
eonneeted	3208	2126	227	36	
with	3462	2127	102	38	
the	3590	2130	70	37	
Nvords	899	2169	130	36	
or	1049	2181	44	24	
Illusie.	1112	2169	134	37	
This	1303	2170	94	37	
does	1417	2171	94	38	
not	1531	2177	69	32	
include	1621	2173	162	39	
tunes	1804	2180	119	34	
and	1945	2179	78	36	
hynmns	2045	2180	145	45	
Nvhere	2213	2183	133	37	
their	2374	2184	108	37	
authors	2510	2187	169	37	
are	2707	2200	68	26	
not	2802	2194	73	33	
known,	2903	2190	165	48	
but	3097	2194	72	37	
includes	3199	2195	187	39	
the	3413	2199	70	38	
person	3511	2213	151	34	
AVIIO	898	2242	87	34	
Ilia,v	1009	2253	90	33	
appear,	1122	2252	161	34	
who	1307	2243	88	35	
has	1419	2243	70	37	
composed	1513	2247	212	43	
any	1749	2259	80	35	
part	1852	2254	93	40	
of	1969	2251	45	36	
the	2034	2252	69	37	
music	2127	2254	125	37	
or	2279	2267	45	24	
hymn.)	2346	2257	157	45	
The	798	2314	81	34	
follmving	898	2310	208	46	
ntnnecl	1124	2312	143	35	
countries	1287	2314	203	37	
or	1509	2328	45	24	
states	1572	2321	125	33	
have	1716	2320	102	36	
either	1839	2320	129	39	
authors	1987	2324	168	38	
of	2175	2327	45	35	
Avords	2238	2328	134	37	
in	2390	2328	42	37	
the	2449	2331	69	36	
tunes	2537	2335	120	34	
or	2676	2346	46	24	
hyrnns	2740	2335	147	45	
mentioned	2904	2336	239	40	
in	3160	2340	43	36	
this	3220	2341	83	37	
book,	3322	2342	120	48	
counting	3462	2346	201	49	
the	898	2378	66	34	
nailie	986	2390	114	26	
as	1122	2393	42	24	
it	1186	2382	30	36	
Illay	1240	2395	91	34	
appear	1353	2397	152	34	
to	1526	2391	42	33	
either	1591	2389	129	37	
of	1743	2391	44	36	
the	1807	2394	68	34	
tunes	1899	2398	118	34	
or	2041	2408	45	24	
hymns	2110	2398	144	45	
or	2278	2412	45	25	
words:	2357	2402	156	37	
Italian	2550	2404	152	38	
5,	2737	2407	35	45	
Scotland	2809	2406	199	41	
7,	3043	2411	34	46	
German	3115	2411	179	39	
14,	3331	2415	60	47	
French	3426	2416	161	40	
4	3623	2421	25	36	
Welell	897	2446	138	39	
9,	1057	2451	33	44	
English	1112	2452	166	46	
212.	1299	2455	82	37	
States	1439	2456	133	39	
:	1587	2476	7	20	
New	1616	2461	98	37	
York	1734	2463	113	37	
10,	1872	2465	56	45	
Connecticut	1950	2467	266	40	
16,	2242	2472	57	45	
South	2328	2473	130	38	
Carolina	2483	2475	194	40	
36,	2702	2479	59	45	
Michigan	2787	2480	212	47	
1,	3025	2484	33	45	
Texas	3083	2485	133	37	
11,	3243	2488	59	45	
New	3327	2488	101	38	
Jersey	3452	2489	147	49	
3	3624	2493	22	37	
Massachusetts	897	2519	313	42	
51,	1233	2525	58	46	
New	1314	2526	97	38	
