content	x	y	w	h	
MY	1427	483	104	46	
HOME.	1568	483	217	49	
C.	1853	483	56	47	
M	1946	483	57	47	
s'	1318	576	17	11	
Thine	1345	574	98	25	
eyes	1455	582	70	24	
shall	1535	576	81	24	
behold	1629	576	110	25	
the	1750	577	52	24	
land	1813	575	73	25	
33:	2027	577	48	25	
17	2091	577	31	25	
SAMUEL	234	606	159	34	
STENNETT.	415	606	220	32	
Key	681	607	79	39	
of	782	606	42	31	
E	839	606	32	34	
Minor.	894	605	129	33	
C.	2906	614	38	31	
Ca-naan's	2005	849	195	35	
fair	2214	851	64	33	
and	2293	851	67	33	
hap-py	2373	851	129	41	
land,	2544	851	91	41	
Where	2653	852	128	36	
my	2797	862	59	31	
pos	2870	863	62	31	
1.	358	857	27	23	
On	410	846	61	35	
s	2	1608	11	23	
sil	23	1600	23	34	
CHORUS.	349	1623	180	26	
Jor-dan's	585	846	174	34	
storm-y	774	849	149	39	
banks	979	846	113	34	
I	1124	846	11	34	
stand,	1151	848	114	40	
And	1282	848	78	33	
cast	1375	850	73	32	
a	1463	858	21	24	
wish-ful	1539	849	154	33	
eye	1777	859	62	31	
To	1897	849	50	34	
the	583	1319	59	34	
trans-port	656	1321	188	39	
-	857	1337	14	6	
ing,	893	1319	71	41	
rap-t'rous	1009	1319	182	42	
scene,	1207	1330	111	31	
That	1336	1320	92	34	
rises	1442	1321	84	33	
to	1541	1323	35	32	
my	1634	1331	59	31	
sight!	1763	1321	106	41	
Sweet	1886	1321	113	34	
fields	2014	1322	95	33	
ar-rayed	2125	1323	154	40	
in	2296	1323	34	32	
liv-	2374	1323	69	33	
ing	2454	1323	57	41	
green,	2528	1333	114	30	
And	2661	1323	75	34	
riv	2752	1324	51	33	
-	2824	1342	14	6	
ers	2858	1334	53	24	
51	3224	506	56	43	
F.	2969	614	40	31	
LETSON.	3034	616	164	32	
-	2954	871	13	6	
ses-sions	2988	855	169	33	
lie.	3172	854	53	35	
of	2988	1325	36	33	
de	3086	1325	40	35	
-	3136	1343	16	8	
light.	3160	1326	98	41	
Don't	392	1823	110	36	
you	515	1834	68	31	
feel	597	1824	65	34	
like	678	1824	68	34	
go-ing	775	1825	118	41	
home,	969	1824	112	40	
home,	971	2298	112	40	
Don't	1156	1824	108	35	
you	1279	1835	68	31	
feel	1361	1825	65	33	
like	1441	1825	68	34	
go-ing	1539	1826	118	41	
home;	1672	1826	110	41	
My	1803	1825	62	41	
home	1879	1826	100	33	
it	1995	1827	25	33	
Yes,	395	2297	81	41	
I	516	2297	12	34	
feel	570	2297	65	34	
like	672	2297	67	34	
go-ing	776	2298	117	41	
Yes,	1171	2297	81	42	
1	1291	2297	12	34	
feel	1359	2298	64	33	
like	1439	2298	67	34	
go-ing	1544	2299	116	40	
home;	1675	2299	114	40	
My	1807	2298	61	42	
home	1882	2299	100	34	
it	1998	2300	26	34	
is	2077	1827	28	32	
is	2081	2300	29	33	
in	2162	1826	34	34	
in	2167	2300	33	33	
the	2239	1827	58	34	
prom-ised	2312	1827	181	40	
land,	2509	1827	91	41	
And	2618	1827	76	34	
I	2711	1827	11	34	
the	2243	2299	59	35	
prom-ised	2317	2300	181	41	
land,	2513	2300	91	40	
And	2622	2299	76	34	
I	2716	2299	11	34	
feel	2772	1827	64	34	
like	2852	1828	67	33	
go	2957	1838	43	31	
-	3015	1845	12	7	
feel	2777	2300	63	33	
like	2856	2299	68	34	
go	2958	2309	44	32	
-	3017	2317	14	7	
ing	3050	1828	58	41	
home.	3123	1828	112	35	
ing	3052	2300	58	41	
home.	3124	2299	111	35	
Samuel	232	2538	135	35	
Stennett	390	2538	157	35	
was	561	2549	73	24	
one	656	2549	63	24	
of	735	2540	35	32	
the	790	2540	59	33	
most	866	2542	89	32	
influential	977	2540	186	33	
and	1180	2540	67	33	
highly	1269	2540	121	41	
respected	1406	2540	169	40	
ministers	1599	2541	169	33	
of	1784	2541	35	32	
the	1833	2541	58	33	
Dissenting	1915	2539	204	41	
persuasion	2142	2541	196	40	
in	2355	2541	32	32	
England,	2406	2540	168	41	
and	2591	2541	66	33	
was	2680	2551	72	22	
a	2768	2551	19	23	
confidant	2804	2540	171	33	
of	2989	2540	35	33	
many	3046	2549	105	31	
of	3163	2539	36	33	
the	3219	2539	59	34	
distinguished	151	2579	244	41	
statesmen	418	2584	184	30	
of	619	2581	34	32	
his	675	2581	55	32	
time.	751	2581	91	33	
Doctor	891	2580	125	34	
of	1031	2582	34	32	
Divinity	1090	2581	158	40	
was	1264	2591	72	24	
bestowed	1360	2582	171	34	
upon	1554	2592	89	30	
him	1667	2582	69	33	
by	1761	2582	45	40	
the	1821	2583	58	32	
Aberdeen	1897	2582	172	32	
University.	2094	2581	210	42	
He	2352	2582	50	33	
composed	2417	2582	178	40	
and	2614	2582	66	33	
published	2702	2582	177	40	
thirty-eight	2900	2581	217	41	
hymns.	3137	2580	139	41	
Beside	153	2620	117	34	
this,	284	2622	82	39	
he	382	2622	43	33	
wrote	441	2626	103	29	
and	559	2622	67	33	
published	641	2622	178	39	
theological	834	2622	199	40	
works.	1049	2623	128	33	
He	1224	2623	51	33	
died	1291	2623	74	33	
in	1381	2624	33	31	
London	1432	2623	139	33	
in	1589	2624	33	32	
1795.	1642	2632	88	31	
Nothing	235	2662	148	41	
is	399	2663	29	32	
known	443	2663	127	33	
of	586	2664	35	32	
C.	637	2662	46	34	
F.	702	2662	38	34	
Letson,	760	2663	139	40	
the	915	2664	58	33	
person	988	2673	122	30	
to	1125	2667	35	31	
whom	1175	2664	115	33	
credit	1305	2664	102	34	
is	1423	2664	28	33	
given	1468	2665	102	39	
as	1587	2674	39	23	
being	1642	2665	100	39	
the	1757	2665	58	33	
author	1831	2665	121	33	
of	1967	2665	35	32	
this	2016	2664	70	34	
tune.	2101	2667	92	31	
No	2242	2664	51	34	
trace	2308	2667	89	31	
can	2411	2674	62	24	
be	2490	2664	40	34	
obtained	2545	2664	157	34	
when	2716	2664	101	34	
he	2832	2664	43	33	
composed	2890	2663	178	41	
it.	3083	2663	36	33	
