content	x	y	w	h	
Cbe	1395	691	188	107	
*lugit	1625	690	307	106	
Optnng	2180	688	336	113	
Sacred	1762	984	761	243	
Harp"	2572	984	705	281	
THIS	1247	1493	199	61	
VOLUME	1480	1492	380	63	
IN	2139	1497	93	58	
ACCORD	2284	1496	362	61	
AND	1398	1594	190	59	
KEEPING	1628	1593	376	70	
WITH	2052	1596	235	69	
THE	2322	1598	182	60	
'SACRED	655	1857	663	131	
MUSIC	1428	1866	494	97	
IN	2028	1868	173	94	
THE	2326	1866	309	98	
BIBLE	2765	1867	418	101	
'FROM	783	2100	240	71	
JUBAL	1036	2115	288	58	
160	1361	2115	114	59	
A.M.,	1511	2117	174	68	
1500	1725	2115	153	61	
YEARS	1929	2119	270	59	
BEFORE	2217	2117	340	61	
THE	2592	2119	163	60	
DELUGE	2783	2123	335	59	
FROM	906	2213	234	60	
ABRAHAM;MOSES,	1155	2217	744	71	
THE	1926	2221	164	57	
CHILDREN	2114	2221	424	60	
OF	2566	2223	109	58	
ISRAEL	2691	2224	295	62	
THE	1055	2318	152	57	
PROPHETS,	1247	2319	442	69	
VID,	2260	2325	150	67	
SOLOMON	2450	2325	400	61	
DOWN	1800	2437	180	43	
TO	2007	2439	82	40	
JESUS	1521	2536	349	84	
CHRIST	1930	2538	432	76	
HIS	853	2651	143	58	
DISCIPLES	1025	2653	429	62	
AND	1484	2657	185	58	
ME	1715	2652	162	66	
FOUNDING	1905	2660	445	62	
OF	2386	2663	108	58	
HIS	2521	2665	159	58	
CHURCH	2704	2665	340	60	
AND	1477	2750	184	58	
TO	1687	2751	114	57	
PRESENT	2039	2753	384	62	
