content	x	y	w	h	
937	1051	144	79	55	
Pag	1037	199	79	60	
.	1123	207	11	54	
O	890	334	25	56	
492	1041	313	92	47	
pisildne	819	383	181	46	
465	1047	362	88	54	
on	896	437	47	51	
087	1049	417	78	48	
432	1034	524	88	43	
一	32	243	28	7	
言	31	295	28	7	
喜	31	348	28	7	
客	30	400	28	7	
,	30	429	28	7	
会	29	510	28	7	
导	29	562	28	7	
言	28	603	28	7	
言	27	672	28	7	
言	27	713	28	7	
合	26	777	28	7	
皇宫	26	799	30	177	
尝尽	24	958	29	114	
slags	860	652	128	49	
192	1050	627	82	55	
493	1040	686	88	42	
593	1036	730	86	47	
323	1045	786	78	37	
348	1051	837	82	50	
Snillos	846	1015	142	49	
398	1052	998	72	55	
Pontificio	144	253	205	52	
del	380	258	67	49	
Vaticano	491	260	197	53	
55	1083	255	39	44	
Verospi	263	308	173	58	
di	265	361	50	45	
Villa	328	362	99	45	
Medici	442	363	155	46	
Palestrina	146	416	217	47	
V	683	436	12	44	
Panteon	145	470	171	43	
497	1042	472	79	52	
Piazza	144	514	139	58	
de	315	516	50	57	
'	364	517	15	56	
Ss	397	517	40	57	
.	438	518	15	56	
Apostoli	461	518	185	58	
Der	781	552	62	36	
Barberini	266	570	216	59	
,	486	570	17	59	
e	534	570	17	59	
Grimana	584	570	186	59	
385	1048	570	70	42	
del	262	621	72	59	
Campidoglio	361	624	267	63	
Colonna	275	683	174	44	
istie	833	702	130	46	
Farnese	272	734	164	42	
di	269	770	46	67	
s	343	772	16	66	
.	363	773	16	66	
Giovanni	385	774	200	72	
in	618	782	22	65	
Laterano	685	784	191	72	
16	932	793	34	66	
di	266	823	44	63	
s	336	826	14	62	
.	356	826	14	62	
Maria	369	826	128	67	
Maggiore	534	833	208	71	
olisies	825	846	139	67	
Mattei	253	892	161	45	
:	424	892	12	45	
611	1043	887	86	49	
itongofly	698	912	236	56	
della	272	942	92	47	
Minerva	395	942	189	47	
como	789	964	202	50	
509	1046	940	82	54	
di	274	987	37	72	
Montecavallo	337	989	290	83	
rogh	675	1004	83	74	
e	798	1010	17	71	
solo	845	1012	118	75	
Navona	267	1052	164	46	
536	1042	1049	72	46	
di	265	1098	52	61	
Pasquino	337	1100	202	65	
545	1043	1102	84	55	
di	267	1156	47	43	
s	342	1157	12	43	
.	360	1157	12	43	
Pietro	385	1157	125	44	
del	267	1204	71	62	
Popolo	361	1209	140	65	
,	554	1219	13	59	
I	613	1222	13	59	
job	653	1224	55	61	
siouncil	808	1229	193	43	
477	1038	1220	82	48	
della	266	1264	107	45	
Rotonda	409	1264	178	45	
508	1044	1266	82	44	
di	276	1313	38	59	
Spagna	341	1315	162	63	
Scossacavalli	274	1374	292	45	
secolului	686	1384	296	55	
Piramide	153	1423	191	55	
di	365	1424	50	55	
Cajo	437	1425	84	54	
Gestio	556	1426	122	54	
Terresyota	689	1437	186	53	
637	1044	1421	81	58	
di	269	1476	51	55	
Scipione	346	1475	184	54	
Africano	553	1474	187	54	
Piscina	152	1522	144	51	
Publica	330	1525	159	51	
652	1046	1532	77	47	
Ponte	152	1580	115	49	
Cestio	303	1581	119	49	
,	449	1582	13	48	
e	494	1582	13	48	
di	546	1583	35	48	
s	611	1583	13	48	
.	626	1583	13	48	
Bartolomeo	656	1584	250	49	
627	1042	1583	79	56	
Elio	271	1638	76	43	
e	386	1637	12	43	
Adriano	436	1637	174	42	
2	1105	1650	9	33	
1910	762	1661	83	42	
Emilio	266	1690	138	60	
,	420	1689	17	61	
Palatino	473	1688	175	60	
,	668	1687	17	61	
Senatorio	709	1687	203	59	
,	934	1685	17	61	
di	975	1685	54	60	
Probo	276	1743	124	59	
,	418	1743	17	59	
e	454	1743	17	59	
di	489	1743	43	59	
s	562	1743	17	59	
.	580	1743	17	59	
Maria	601	1743	124	59	
oggi	765	1743	97	59	
Rotto	868	1743	118	59	
..624	999	1743	113	59	
Fabricio	275	1788	166	61	
e	481	1793	15	57	
Quattro	535	1794	166	60	
capi	738	1798	91	59	
627	1045	1793	73	62	
Lamentano	277	1849	248	54	
,	544	1849	15	54	
e	583	1849	15	54	
Nomentano	625	1849	257	54	
368	1049	1849	74	45	
Lucano	273	1906	162	41	
olo	841	1915	60	50	
681	1045	1900	83	49	
Mammolo	268	1954	222	43	
VU	147	2029	44	42	
Bilvio	275	2010	113	46	
e	428	2010	13	46	
Molle	479	2010	127	46	
esastumro	711	2025	245	48	
476	1036	2012	76	55	
10	1078	1171	38	28	
sto	742	1333	224	54	
459	1048	1318	87	63	
10	1074	1491	34	32	
이	-5	1685	32	6	
00	-1	1725	19	27	
12	1538	1771	28	31	
20	-4	1831	20	27	
677	1045	1948	77	66	
