content	x	y	w	h	
Palus	880	217	182	77	
.	1066	221	19	73	
Allicit	783	295	136	74	
&	945	299	18	72	
decipit	1008	301	147	75	
.	1154	305	18	72	
Anda	2223	1503	56	170	
XXXIV	863	1690	190	38	
.	1060	1687	12	41	
HEu	333	1740	140	74	
cave	492	1739	99	74	
:	598	1738	22	75	
plena	627	1738	124	74	
dolo	763	1736	99	75	
viridis	889	1736	130	74	
tegit	1041	1734	100	75	
herba	1156	1733	135	75	
paludem	1322	1732	165	74	
,	1517	1731	22	75	
Ne	435	1806	81	73	
fubeas	527	1805	145	73	
planum	689	1805	147	72	
,	864	1804	21	73	
quod	899	1803	113	73	
tibi	1047	1803	77	72	
monſtrat	1131	1802	204	72	
,	1345	1801	21	73	
iter	1371	1801	76	72	
,	1445	1800	21	73	
Cedet	339	1874	136	59	
,	484	1872	18	61	
&	526	1871	18	61	
infidis	586	1871	131	59	
tellus	731	1869	118	59	
te	869	1867	34	61	
deſeret	927	1866	150	59	
undis	1086	1864	119	60	
:	1221	1862	18	61	
Nam	440	1934	97	61	
latet	584	1933	92	61	
&	704	1933	17	61	
titubans	767	1932	183	61	
ſubruit	977	1931	149	61	
unda	1147	1931	116	60	
ſolum	1290	1930	103	61	
Qui	352	1996	88	77	
cito	464	1996	70	77	
non	551	1996	87	77	
verſis	662	1996	111	77	
relegit	796	1996	141	77	
veſtigia	960	1996	156	77	
plantis	1147	1996	141	77	
,	1301	1996	22	77	
Veſpillo	442	2062	176	70	
ad	643	2061	53	71	
tumulum	725	2061	193	70	
vivus	963	2060	120	70	
it	1095	2059	27	71	
ipſe	1146	2059	79	71	
ſuum	1243	2059	101	70	
.	1365	2058	20	71	
Has	347	2122	94	73	
habet	454	2123	135	73	
inſidias	611	2123	156	74	
florens	784	2124	156	74	
(	961	2125	21	73	
mihi	984	2125	126	74	
credite	1129	2126	141	74	
)	1287	2127	21	73	
tempe	1326	2127	138	74	
,	1471	2128	21	73	
Quo	455	2194	103	73	
trahit	583	2193	125	73	
illecebris	725	2193	191	72	
Cypria	932	2192	146	72	
diva	1108	2191	85	73	
ſuis	1221	2190	73	73	
.	1291	2190	21	73	
Cæno	348	2254	130	71	
viſcus	506	2255	138	71	
ineſt	663	2255	100	72	
,	767	2256	20	71	
plantas	794	2256	157	71	
hic	974	2256	60	72	
detinet	1059	2257	152	71	
ægras	1230	2257	125	72	
,	1364	2258	20	71	
Nec	447	2320	104	73	
finit	573	2320	86	73	
ad	689	2320	40	73	
ſuperas	756	2320	158	73	
inde	943	2320	93	73	
redire	1052	2320	118	73	
plagas	1200	2320	128	73	
.	1331	2320	21	73	
KONINKA	973	2761	272	30	
