content	x	y	w	h	
AGS	242	5644	79	133	
SV	236	5459	81	79	
/	234	5370	82	27	
IMPACT	232	5322	74	244	
P30	325	5418	65	113	
COELLIPTIC	187	4820	73	430	
TPI	184	4330	75	129	
P76	278	4739	79	116	
/	277	4591	80	23	
77	276	4562	80	92	
/	275	4462	80	24	
P27	275	4428	79	124	
CSI	168	3779	60	134	
CDH	239	4081	85	121	
/	240	3946	85	24	
PLANE	240	3908	85	220	
CHANGE	241	3641	86	255	
ABORT	202	3235	79	220	
/	203	2996	78	21	
ASCENT	203	2977	78	271	
DIRECT	293	3198	73	273	
TPI	292	2869	73	124	
PDI2	186	2562	94	169	
/	190	2386	90	24	
PDI2	191	2346	93	172	
ABORT	196	2126	94	217	
PDIO	202	1804	93	156	
/	205	1628	91	23	
NO	206	1598	91	81	
PDI	209	1448	93	126	
+12	212	1283	93	127	
LUNAR	286	2532	76	215	
SURFACE	286	2256	78	300	
PDIT	299	1813	86	178	
/	298	1631	87	26	
PDIT	298	1589	87	167	
ABORT	296	1382	88	230	
ACTIVATION	220	931	73	440	
LPD	293	966	80	114	
/	292	832	80	24	
CIRC	292	803	80	183	
/	290	602	81	23	
PDI	290	566	81	126	
P30	448	3322	101	189	
PAD	446	2982	102	249	
P30	619	4756	70	115	
+	761	5627	69	18	
10	763	5550	69	73	
o	780	5326	16	56	
+	768	4830	48	14	
0	761	4699	63	18	
0	761	4570	63	18	
HRS	754	4008	65	125	
N33	750	3654	71	130	
+	756	2702	56	5	
010	754	2611	66	187	
P30	617	1860	68	125	
org	733	1661	100	535	
HRS	740	1079	69	131	
000	872	1828	79	383	
6	839	1253	102	27	
MIN	842	1074	104	129	
N33	740	718	69	137	
PAGE	665	281	168	69	
14	893	277	79	72	
+	894	5627	71	21	
0	894	5504	71	20	
0	893	5368	71	21	
0	893	5238	71	21	
01010	892	4733	67	320	
MIN	886	4008	70	124	
TIG	888	3650	68	113	
+	893	2702	49	12	
01010	883	2609	70	325	
+	895	1907	44	13	
TIG	875	710	67	105	
+10	1027	5652	69	175	
0	1019	4697	68	6	
SEC	1015	3998	71	121	
+	1026	2701	48	13	
0	1019	2572	61	4	
+	1030	1902	44	12	
0	1018	1770	61	6	
AVX	1148	4002	67	124	
N81	1147	3650	69	142	
N81	1142	718	69	147	
AVY	1280	3996	70	117	
LV	1280	3656	69	99	
LV	1273	715	69	86	
ΔVZ	1414	3994	70	115	
HA	1546	4000	73	81	
N42	1546	3653	71	137	
+	1558	2699	45	11	
+	1554	1898	48	12	
N42	1538	719	66	132	
of	1615	5639	28	47	
HP	1682	4009	69	89	
2121510	1010	1663	80	459	
SEC	1008	1067	68	117	
o	1120	1746	104	29	
/	1121	1640	104	29	
21	1121	1573	106	190	
/	1122	1376	105	29	
19	1122	1297	106	95	
AVX	1140	1069	66	121	
Ho	1271	1942	84	234	
osle	1262	1663	73	318	
AVY	1273	1072	65	132	
folc4	1382	1870	95	438	
8	1372	1396	103	33	
8	1369	1248	104	32	
AVZ	1409	1070	64	122	
771	1523	1536	91	284	
/	1519	1241	95	29	
НА	1537	1066	67	73	
olo371	1662	1778	75	525	
/	1654	1242	82	25	
HP	1672	1070	68	72	
o	1790	1378	90	28	
3	1788	1277	89	27	
AVR	1806	1063	70	106	
xxx	1918	1967	114	364	
2	1916	1484	117	34	
:	1916	1436	117	34	
2	1915	1412	116	34	
ZBT	1915	1290	115	281	
ΧΙΧΙΧ	2080	1920	65	319	
XIXIX	2215	1914	64	313	
개	2182	1268	101	26	
NA	2312	1618	96	179	
TIG	2340	1067	69	114	
+	1834	5623	49	13	
+	1830	4831	50	13	
AVR	1816	3994	69	107	
+	1825	2698	47	13	
+	1823	1897	49	13	
210	1808	1720	70	222	
X	1957	5629	71	20	
X	1957	5492	71	20	
X	1957	5363	71	21	
X	1955	4834	70	21	
X	1954	4697	70	21	
X	1952	4567	71	21	
BT	1945	4001	69	86	
X	1949	2699	68	20	
X	1949	2567	68	20	
X	1948	2435	68	20	
X	2089	5630	71	20	
X	2088	5494	71	21	
X	2087	5364	70	21	
X	2083	4831	71	20	
X	2083	4694	71	20	
X	2082	4565	71	21	
FDAI	2087	3652	72	182	
X	2084	2696	63	17	
XIX	2081	2590	66	190	
417	2057	1398	84	181	
R	2076	1054	62	7	
FDAI	2072	714	73	185	
R	2098	3988	61	4	
P	2221	3984	64	5	
a	2220	1025	14	54	
XIX	2225	5642	67	186	
IX	2224	5416	68	88	
XIX	2222	4854	65	189	
1x	2220	4626	66	95	
INER	2216	3636	69	156	
X	2213	2696	68	19	
X	2213	2564	68	19	
X	2213	2432	68	19	
INER	2207	703	68	156	
+	2360	4826	50	12	
TIG	2342	3992	70	101	
373	2342	3641	71	121	
+	2353	2699	51	13	
+	2352	1894	49	14	
373	2342	709	68	122	
AVX	2476	3995	70	121	
N86	2478	3656	66	122	
AVX	2468	1069	72	133	
N86	2476	719	66	111	
AVY	2614	4001	69	118	
AGS	2609	3643	73	124	
AVY	2605	1067	72	123	
AGS	2606	710	73	127	
AVZ	2743	3996	67	116	
AVZ	2736	1066	69	122	
X	2886	5621	68	19	
X	2886	5489	68	19	
X	2886	5357	68	19	
XIXIX	2882	4848	66	322	
BSS	2878	4003	65	125	
XIXIX	2872	2719	68	327	
ΧΙΧΙΧ	2870	1914	71	319	
BSS	2874	1072	64	133	
