content	x	y	w	h	
Midi*.jLVJ	5498	7582	218	56	
ftiu,.:\\w\\m	7692	7934	374	64	
|H#WWs	7714	7986	350	86	
Wli.mWiiwtftf	7720	8052	344	70	
lliyM/w^-,:/I'J	7710	8112	328	50	
I	8054	8116	10	46	
[IWW''!®jiirt«(ii	6574	8888	410	78	
MMtt	3838	10248	670	222	
VeJuM	2626	11312	402	114	
dell'	3074	11308	248	118	
avanzo	3350	11358	436	70	
di	3850	11316	128	112	
una	4008	11358	228	70	
delle	4276	11310	256	118	
Pile	4566	11318	238	110	
delPonle	4854	11306	556	122	
Triotifade	5434	11310	520	154	
comporta	6008	11350	524	114	
dilramrtuu,	6584	11324	686	140	
piperita,	7288	11328	504	148	
e	7836	11370	58	106	
tufi,	7936	11314	212	164	
i	8178	11334	56	144	
quail	8242	11328	298	156	
rineliiudono,	8562	11328	670	156	
e	2632	11516	60	68	
maramqliosammfe	2732	11474	1080	132	
lepano	3856	11478	374	154	
Vinterna	4274	11468	464	164	
laoorode	4788	11478	528	154	
card	5354	11486	274	146	
d'opera	5664	11480	430	152	
iacerta.	6136	11484	408	148	
Qudsta	6576	11494	356	138	
Pda	6956	11492	232	140	
oppi	7238	11498	246	146	
serve	7510	11534	272	110	
difondcunmto	7844	11494	750	150	
ai	8652	11496	114	148	
mo	8788	11542	152	102	
demo	8944	11500	268	144	
Teatro	2606	11638	366	114	
dilordinona.dL.	3038	11606	948	146	
Coreo	4030	11634	300	118	
comp-osto	4402	11660	514	126	
diprosd	4972	11638	466	162	
pezzd	5452	11642	332	158	
di	5840	11632	108	168	
trauerterw	5988	11662	554	138	
id	6594	11660	148	140	
derUiq	6768	11640	364	160	
quali	7164	11652	286	148	
lepavano	7480	11642	494	166	
pU	7994	11652	182	158	
altri	8196	11656	254	154	
cord,	8480	11662	288	148	
c/ie	8790	11650	172	160	
emu	9012	11700	218	110	
no	2618	11838	132	66	
ad	2812	11796	158	110	
eseisopraposti,	2986	11804	784	148	
e	3816	11842	54	110	
fvrmcumno	3886	11796	600	156	
i/lpeduecio	4534	11792	566	160	
del	5158	11792	184	160	
Area	5344	11802	298	150	
IS.	5676	11796	140	156	
Altri	5838	11790	306	162	
corsi	6180	11814	258	138	
de	6468	11798	116	154	
travertine	6616	11818	528	134	
nill'estemo,	7168	11812	634	140	
e	7836	11852	54	100	
neli'intemo	7930	11806	596	146	
C.	8578	11808	138	144	
di	8762	11806	108	146	
tufi,e	8908	11804	272	160	
pepenm	2606	11996	468	104	
•	3094	12040	14	60	
H.	3144	11954	138	146	
Oorsc	3312	11958	288	142	
d'	3642	11962	106	138	
opera	3756	12004	292	104	
uicerta	4094	11986	382	122	
tra	4514	11980	162	128	
t	4710	12004	36	104	
com	4782	12002	242	106	
delle	5068	11956	248	152	
ptetredsLPti	5332	11952	660	156	
questo	6026	11990	332	120	
sito	6404	11970	198	140	
laPila	6650	11960	356	150	
niolto	7044	11972	318	138	
piu.s	7396	12006	280	104	
estende,	7742	11970	400	140	
edt	8182	11966	198	144	
cerrsz	8444	12008	276	102	
de	8768	11966	122	144	
trae	8940	11998	216	112	
vertine	2626	12120	390	106	
sopraposti	3058	12126	592	136	
foriiiano	3664	12120	496	148	
id	4224	12120	92	148	
qran	4374	12158	294	112	
coritraforte	4720	12104	656	170	
ad	5430	12114	138	160	
sudetto	5594	12120	412	154	
Teatro	6040	12130	390	144	
mo	6482	12166	184	108	
demo.	6674	12128	362	146	
P}er	7060	12126	240	148	
to	7358	12102	102	172	
put,parte	7504	12144	590	130	
di	8140	12126	120	148	
questojpe?	8300	12146	620	134	
one	8944	12174	180	106	
vedesi	2632	12274	356	108	
scop	3024	12316	242	100	
erto	3272	12306	210	110	
dall'	3566	12276	248	140	
acque	3830	12318	328	118	
nemisc	4196	12318	438	118	
di	4678	12282	114	154	
C-iupno,	4842	12286	414	150	
Pj	5274	12282	100	154	
luqlio	5386	12276	272	160	
Aposto,	5722	12274	444	164	
e	6220	12322	64	116	
SettermAe.	6352	12284	578	154	
P.	6956	12276	110	162	
Lctto	7086	12278	282	160	
del	7430	12282	180	156	
Fawn	7626	12280	372	158	
modenio	8042	12294	476	144	
Qs..Lato	8590	12286	398	152	
del	9054	12294	188	144	
laPila,	4854	12438	422	128	
verso	5302	12480	314	86	
la	5682	12432	112	134	
correate	5858	12472	460	94	
del	6400	12448	182	118	
Fever	6628	12452	336	114	
e.	6966	12488	98	78	
_	8738	12564	60	12	
J%r.	8886	12558	166	44	
7	5248	12546	28	30	
Atmnen	8128	12574	370	58	
ALrcdielc.	8530	12578	312	56	
at/.mc	8866	12582	270	68	
>	9150	12618	14	32	
