content	x	y	w	h	
PRIMROSE	926	173	189	42	
HILL	1138	172	87	43	
.	1232	171	12	43	
C	1285	171	12	43	
.	1303	171	12	43	
M	1329	171	12	43	
.	1360	171	12	43	
ISAAC	320	213	62	36	
WATTS	392	213	77	36	
,	471	213	10	36	
1709	490	213	38	36	
.	530	213	10	36	
Key	561	212	41	36	
of	616	212	20	36	
G	643	212	10	36	
Major	666	212	64	36	
.	733	212	10	36	
(	938	221	5	21	
This	950	221	36	21	
hymn	997	220	54	21	
represents	1060	220	95	21	
security	1166	220	71	20	
and	1247	219	33	21	
purity	1291	219	54	21	
.	1347	219	5	21	
)	1354	219	5	21	
y	31	350	8	23	
-	50	351	8	23	
tured	58	352	33	23	
to	121	355	10	23	
the	146	357	25	24	
field	177	359	21	24	
.	196	360	8	23	
1	378	350	8	31	
.	387	350	8	31	
When	408	350	58	31	
I	480	350	8	31	
can	528	350	32	30	
read	583	349	41	31	
my	638	349	40	31	
ti	700	349	10	31	
-	730	349	8	31	
tle	761	349	22	30	
clear	803	348	47	31	
To	874	348	17	31	
man	908	348	44	31	
-	957	348	8	31	
sions	967	348	49	30	
in	1034	347	17	31	
the	1085	347	31	31	
skies	1146	347	49	31	
,	1200	347	8	31	
I	1312	346	8	31	
'	1319	346	8	31	
ll	1327	346	11	31	
bid	1379	346	28	31	
fare	1424	346	36	30	
-	1463	345	8	31	
well	1468	345	46	31	
to	1523	345	17	31	
ev	1559	345	16	31	
-	1581	345	8	31	
'	1591	345	8	31	
ry	1596	345	23	31	
fear	1629	345	37	31	
,	1667	345	8	31	
And	1685	344	39	31	
wipe	1731	344	51	31	
my	1788	344	35	31	
weep	1830	344	49	31	
-	1885	344	8	31	
ing	1891	344	32	30	
eyes	1936	343	39	31	
,	1978	343	8	31	
0	283	435	9	35	
-	326	434	9	35	
8	344	434	9	35	
2	376	486	8	29	
.	385	486	8	29	
Should	408	486	64	29	
earth	487	486	46	29	
a	547	485	8	29	
-	559	485	8	29	
gainst	567	485	62	29	
my	640	485	32	29	
soul	681	485	45	29	
en	757	485	16	28	
-	781	484	8	29	
gage	789	484	50	29	
,	838	484	8	29	
And	853	484	41	29	
fier	909	484	29	29	
-	958	484	8	29	
y	982	484	8	29	
darts	1026	483	50	29	
be	1095	483	21	29	
hurled	1146	483	59	29	
,	1213	483	8	29	
Then	1295	482	49	29	
I	1390	482	8	29	
can	1413	482	29	29	
smile	1459	481	48	29	
at	1518	481	21	29	
Sa	1547	481	27	29	
-	1573	481	8	29	
tan	1582	481	29	29	
'	1615	481	8	29	
s	1624	481	8	29	
rage	1642	481	41	29	
,	1687	480	8	29	
And	1703	480	37	29	
face	1753	480	37	29	
a	1801	480	8	29	
frown	1822	480	59	29	
-	1882	480	8	29	
ing	1893	480	29	29	
world	1930	479	55	29	
,	1990	479	8	29	
have	16	636	30	25	
you	52	639	20	23	
ventured	84	639	48	26	
3	377	620	8	29	
.	386	620	8	29	
Let	405	620	37	29	
cares	457	620	54	29	
,	512	620	8	29	
like	530	620	40	28	
a	590	619	8	29	
wild	632	619	43	29	
del	685	619	33	29	
-	731	619	8	29	
uge	757	619	33	28	
,	794	618	8	29	
come	809	618	54	29	
,	860	618	8	29	
Let	876	618	37	29	
storms	923	618	68	29	
of	997	617	21	29	
sor	1037	617	25	29	
-	1073	617	8	29	
row	1087	617	33	29	
fall	1145	617	34	29	
,	1178	617	8	29	
So	1309	616	21	29	
I	1391	616	8	29	
but	1423	616	38	29	
safe	1465	615	42	29	
-	1508	615	8	29	
ly	1517	615	16	29	
reach	1543	615	50	29	
my	1607	615	32	29	
home	1647	615	58	28	
,	1706	614	8	29	
My	1720	614	37	29	
God	1762	614	45	29	
,	1811	614	8	29	
my	1822	614	37	29	
heav	1867	614	45	29	
'	1916	613	8	29	
n	1925	613	8	29	
my	1942	613	37	29	
all	1984	613	25	29	
,	2009	613	8	29	
to	151	643	10	24	
the	168	644	18	24	
field	188	645	18	24	
4	376	744	8	31	
.	386	744	8	31	
There	410	744	57	31	
I	485	744	8	31	
shall	523	744	48	30	
bathe	580	743	59	31	
my	644	743	34	31	
wear	682	743	53	31	
-	744	743	8	31	
y	760	743	8	31	
soul	808	742	41	31	
In	878	742	17	31	
seas	910	742	41	31	
of	986	742	23	30	
heav	1028	741	49	31	
'	1077	741	8	31	
n	1086	741	8	31	
-	1099	741	8	31	
ly	1106	741	16	31	
rest	1144	741	37	31	
,	1182	741	8	31	
And	1305	740	40	31	
not	1370	740	36	31	
a	1429	740	8	31	
wave	1450	740	57	30	
of	1518	739	17	31	
trouble	1544	739	71	31	
roll	1636	739	29	31	
,	1666	739	8	31	
A	1685	738	8	31	
-	1707	738	8	31	
cross	1723	738	51	31	
my	1776	738	39	31	
peace	1831	738	54	31	
-	1886	738	8	31	
ful	1893	738	30	30	
breast	1930	737	64	31	
,	1995	737	8	31	
I	443	878	8	31	
'	449	878	8	31	
ll	461	878	11	31	
bid	516	878	26	30	
fare	581	877	36	31	
-	629	877	8	31	
well	647	877	45	31	
to	728	877	17	31	
ev	804	876	22	31	
