content	x	y	w	h	
DESCRIZIONE	869	175	289	51	
DI	1189	172	49	53	
ROMA	1267	172	125	52	
lus	1282	539	21	54	
11,9	1157	736	98	28	
UL	1159	815	34	16	
***	1385	841	22	9	
BULLONID	750	1265	519	61	
6000	998	1338	445	104	
al	952	1460	150	81	
Erudin	1204	1539	86	11	
Del	905	1701	84	54	
Monte	1005	1699	142	53	
Palatino	1163	1696	182	52	
;	1362	1692	15	55	
L	585	1820	33	102	
'	658	1818	33	102	
Monte	687	1879	145	50	
,	830	1875	15	53	
è	861	1874	20	52	
incerta	899	1873	156	49	
frà	1069	1869	62	50	
gli	1145	1867	58	51	
Scrittori	1217	1865	192	48	
,	1415	1859	14	53	
deducendo	1447	1858	260	47	
la	576	1935	35	59	
,	617	1934	18	59	
Feſto	651	1934	104	57	
,	761	1931	18	59	
dal	789	1931	68	58	
balare	875	1929	138	57	
,	1016	1926	14	59	
e	1047	1926	22	59	
dall	1095	1925	81	57	
'	1175	1923	16	59	
errare	1207	1923	142	56	
del	1367	1919	66	58	
Gregge	1461	1918	168	55	
;	1644	1914	15	59	
e	1681	1913	24	59	
Var	1552	1970	93	50	
