content	x	y	w	h	
e	6	265	7	44	
eten	32	269	45	49	
2001	1	435	47	54	
,	65	448	3	45	
eden	11	486	59	60	
,	73	491	10	56	
ad	820	1035	17	8	
a	-3	1066	6	39	
:	13	1065	6	39	
1	4	1184	0	40	
,	21	1185	0	40	
2	1351	1414	5	19	
Ik	452	1446	40	57	
ben	514	1445	82	57	
hongerig	621	1444	207	56	
geweeſt	849	1442	181	56	
,	1033	1441	16	57	
ende	1055	1441	93	56	
gy	1173	1440	54	56	
hebt	1241	1439	103	56	
my	501	1502	91	54	
te	605	1501	52	55	
eten	673	1500	96	55	
gegeven	798	1499	175	54	
:	989	1497	16	55	
Matth.25.35	1000	1497	275	53	
.	1281	1495	16	55	
E	1946	1589	3	25	
15	1906	1690	21	29	
