content	x	y	w	h	
S.MAJR.CVS	1126	2902	94	504	
ere	1312	3356	44	48	
at.	1306	3188	46	216	
die	1270	3048	84	356	
lG.Ianua	1300	2546	56	858	
dit	1390	3340	86	28	
mens.	1426	3008	50	360	
8	1406	2966	84	402	
-	1458	2886	16	482	
dies	1392	2676	90	692	
1	1404	2516	72	852	
Octobris	1550	3090	84	272	
ann.jj6.l	1582	2502	70	860	
S.SILVESTERX	1138	5330	86	792	
lins	1286	6046	82	86	
creatns	1320	5660	48	472	
die	1278	5464	86	668	
i.	1274	5300	82	832	
Sedit	1418	5952	72	148	
ami	1438	5710	54	390	
xi.	1438	5498	48	602	
men)	1440	5254	52	846	
Obiit	1564	5928	84	138	
die	1570	5768	78	298	
ji-JDecem	1594	5322	50	744	
anus,	1166	1710	62	172	
Prijci	1130	1418	88	464	
Ji	1122	1294	96	588	
lius	1130	1132	90	750	
iW	1330	1912	28	32	
ann.jjd.Se	1306	1136	54	808	
Afer,	1162	7142	86	130	
ere	1188	7002	48	270	
at.	1184	6824	50	448	
die	1144	6690	90	582	
jr.	1196	6484	32	788	
Sedit	1310	7144	70	146	
ami,2..	1330	6748	44	542	
mens	1324	6522	52	768	
io-Decembr.	1426	6714	72	556	
ann	1452	6546	52	724	
mens.	1606	7058	50	166	
i.dies	1568	6806	84	418	
xl,	1596	6578	62	646	
S.MELCHIADES	1164	8028	82	798	
Octobris	1310	8508	82	274	
ann.jii.	1342	8004	46	778	
2..dies	1468	8588	52	226	
y.	1462	8424	52	390	
Ob.	1436	8226	74	588	
die	1434	8068	80	746	
jij.	1610	8644	46	140	
Yac.	1582	8424	80	360	
Sedes	1582	8148	82	636	
S.EYSEBIYS	1178	10828	82	660	
.	1240	10716	10	772	
S-Februarij	1352	11034	86	444	
ann	1350	10776	50	702	
mens.7.	1486	11206	50	254	
dies	1452	11024	82	436	
i6.	1444	10822	78	638	
0	1450	10778	78	682	
bris	1598	11422	92	66	
ann	1632	11210	54	278	
.jii	1664	10998	20	490	
Yac	1588	10788	90	700	
Grcecns,	1170	9646	88	308	
creat.	1204	9334	42	620	
die	1168	9206	84	748	
joy.	1338	9808	46	150	
Sedit	1318	9534	74	424	
ann.x	1344	9206	56	752	
bijt	1434	9904	84	64	
die	1434	9728	88	240	
xd.Septe	1468	9246	54	722	
-z	1492	9150	30	818	
Sed.	1584	9826	78	136	
dies	1574	9640	96	322	
y.	1618	9446	52	516	
Komanus,	1152	4208	82	360	
Kitjimji-	1150	3704	34	864	
February	1276	4248	114	302	
ann.jij-.	1308	3700	52	850	
*10.minus	1418	4224	64	402	
diem.i.	1394	3770	86	856	
i	1554	4652	84	-18	
an	1588	4554	48	80	
33	1582	4422	62	212	
f	1586	4372	58	262	
Vac.	1554	4126	82	508	
S	1554	4106	82	528	
•	1608	4030	16	604	
dies	1550	3860	84	774	
is.	1552	3698	92	936	
Yac.	1550	1688	78	96	
Sed.	1546	1430	86	354	
dies	1538	1230	98	554	
i$	1542	1094	106	690	
S.BENEVICTV!	4546	2546	86	872	
Jacij	4686	3322	130	80	
Jl.	4686	3086	86	316	
creat.die	4728	2632	50	770	
Sedit	4828	3244	78	178	
an.j--	4856	2880	38	542	
men	4856	2658	50	764	
A	4814	2586	92	836	
die	4970	3354	86	28	
