content	x	y	w	h	
D	1471	338	9	33	
B.	2905	358	26	31	
A	3616	360	9	34	
12	1940	427	24	21	
LTR	3275	418	37	24	
PCN	3324	420	37	24	
DR	3396	421	27	20	
ENG	3501	420	37	20	
DATE	3660	419	54	21	
APPROVAL	3796	420	113	21	
1	3340	452	10	41	
G.C.	3379	452	59	40	
ON	3480	451	45	40	
4.15-21	3609	451	71	39	
7-5-7	3697	450	63	40	
On	3812	450	30	40	
G	4308	589	69	20	
&	4307	504	69	20	
N	4307	427	69	20	
COMMENTS	3280	500	121	19	
:	3404	497	6	22	
9	3954	611	1	37	
SL	4359	1006	74	99	
8	3950	1157	3	36	
GL4032X	3207	1189	96	20	
6DS12	3205	1213	77	23	
ENG	4406	1297	71	183	
RCS	3351	1235	41	22	
A	3404	1235	6	22	
REG	3425	1235	38	22	
WARNING	3361	1260	93	24	
2	3678	1224	6	22	
TO	3700	1224	19	22	
5VDC	3733	1224	56	22	
FROM	3675	1250	55	24	
LIGHTING	3743	1250	97	23	
REF	3672	1274	42	22	
DWG	3727	1274	41	22	
3.1	3781	1274	39	22	
QUAD	1117	1274	54	21	
2A	1184	1273	24	22	
EU	2537	1276	24	22	
>	2577	1277	5	22	
218.8	2597	1277	62	23	
PSIA	2670	1279	43	23	
GR1	1954	1304	43	24	
201P	2001	1304	49	25	
RCS	2063	1306	42	23	
A	2116	1306	6	23	
REG	2136	1307	35	23	
PRESS	2186	1307	67	23	
OPEN	1117	1338	56	21	
+	2784	1345	19	4	
ΛΑΞΙ	4294	1188	62	143	
ΑΧΙΛΟ	4292	1338	64	273	
EU	2352	1428	24	22	
<	2394	1429	5	22	
164.4	2413	1429	61	23	
PSIA	2484	1430	47	23	
41	3081	1451	43	53	
.	3080	1500	42	11	
GR9609U	1953	1500	98	23	
RCS	2061	1502	41	22	
MAIN	2114	1502	49	24	
A	2177	1504	6	22	
CLSD	2198	1504	50	23	
ASC	4404	1630	75	188	
MASTER	2965	1604	62	17	
ALARM	2970	1621	50	16	
THE	1957	1664	39	25	
RCS	2007	1665	37	24	
MAIN	2056	1666	47	24	
A	2121	1667	5	24	
MUST	2138	1667	63	26	
BE	2210	1668	22	25	
OPEN	2245	1669	53	25	
TO	2312	1671	21	24	
ENABLE	1955	1688	86	32	
ITS	2050	1690	32	31	
ASSOCIATED	2093	1690	134	34	
CWEA	2239	1692	55	33	
LOGIC	2306	1694	62	32	
652	3067	1669	43	24	
653	3068	1695	42	19	
PNLS	2865	1695	55	22	
1	2934	1695	6	22	
AND	2949	1695	42	22	
2	3005	1695	6	22	
7	3944	1723	7	33	
13	1925	1824	24	20	
GL4033x	3197	1929	99	22	
6DS13	3196	1954	71	23	
FLOW	4284	2064	82	258	
RCS	3342	1969	41	23	
B	3395	1970	5	22	
REG	3416	1970	37	23	
WARNING	3351	1993	93	25	
2	3661	1968	5	20	
TO	3683	1968	19	20	
5VDC	3717	1968	56	21	
FROM	3657	1992	56	21	
LIGHTING	3724	1992	98	21	
REF	3656	2015	44	23	
DWG	3712	2015	42	23	
3.1	3766	2015	35	23	
EU	2517	2022	25	25	
>	2557	2024	5	24	
218.8	2578	2024	61	27	
