content	x	y	w	h	
38	914	318	60	35	
LE	1294	287	107	70	
PITTURE	1450	284	398	66	
ANTICHE	1892	271	419	82	
ſte	860	370	46	64	
ſua	923	369	64	64	
moglie	991	369	147	63	
,	1156	368	18	64	
la	1198	368	24	64	
quale	1248	367	100	64	
ſi	1365	367	35	64	
eleſſe	1410	366	107	64	
morire	1524	366	149	63	
per	1694	365	63	63	
prolungare	1772	364	232	63	
gli	2028	363	54	63	
anni	2093	362	90	64	
al	2197	361	35	64	
Marito	2239	361	142	63	
da	2409	360	47	64	
lei	2470	360	54	63	
ſingolar	2537	359	171	63	
mente	848	428	132	58	
amato	999	427	127	58	
.	1138	426	17	59	
In	1187	425	33	59	
quel	1245	425	89	58	
tempo	1347	424	136	58	
Ercole	1501	423	139	58	
venuto	1657	422	139	58	
in	1832	421	22	58	
Teſſaglia	1897	420	173	58	
,	2086	419	17	59	
e	2128	418	17	59	
fatto	2159	418	95	58	
oſpite	2277	417	121	58	
del	2407	416	67	59	
Re	2482	416	65	58	
,	2554	415	17	59	
inteſa	2600	415	108	58	
la	855	478	34	60	
cagione	916	478	153	59	
del	1082	477	69	60	
lutto	1166	477	89	59	
,	1269	476	17	60	
andò	1299	476	101	60	
al	1414	475	44	60	
ſepolcro	1473	475	168	60	
di	1665	474	43	60	
Alceſte	1724	474	141	60	
,	1879	473	17	60	
ove	1907	473	77	60	
ſuperata	2002	473	168	59	
la	2185	472	34	60	
Parca	2235	472	121	60	
,	2361	471	17	60	
ritolſe	2399	471	125	60	
,	2526	471	17	60	
e	2556	471	17	60	
ricon	2586	470	122	60	
duſſe	855	526	103	64	
al	984	526	35	64	
Marito	1025	526	150	64	
la	1207	526	24	64	
Spoſa	1254	526	107	64	
falva	1389	526	94	64	
,	1483	526	18	64	
e	1516	526	18	64	
fuori	1550	526	106	64	
di	1661	526	59	64	
ogni	1722	526	99	64	
periglio	1826	526	162	64	
.	2003	526	18	64	
L'attione	2057	526	180	64	
della	2255	526	94	64	
pittura	2372	526	136	64	
pare	2528	526	84	64	
,	2614	526	18	64	
che	2648	526	73	64	
inmiti	865	580	145	68	
quelle	1024	580	122	68	
parole	1162	580	138	68	
dette	1314	580	101	68	
da	1431	580	51	68	
Ercole	1514	580	135	68	
al	1676	580	38	68	
Rè	1716	580	76	68	
Admeto	1802	580	167	68	
,	1978	580	19	68	
da	2011	580	50	68	
lui	2069	580	58	68	
non	2135	580	68	68	
inteſe	2231	580	110	68	
,	2351	580	19	68	
per	2384	580	68	68	
non	2466	580	69	68	
ricono	2559	580	150	68	
ſcer	865	645	77	59	
la	961	644	33	59	
moglie	1006	644	150	58	
ammutolita	1169	643	239	58	
ſenza	1435	642	101	59	
parlare	1565	641	145	59	
,	1722	640	17	59	
cangiato	1769	640	167	58	
l'abito	1966	639	120	59	
nero	2103	639	99	58	
lugubre	2221	638	161	58	
in	2395	637	33	59	
veite	2457	637	103	58	
bianca	2585	636	125	59	
nuzziale	854	700	178	61	
:	1047	699	17	62	
Recipias	1091	699	168	61	
nunc	1273	698	102	61	
in	1390	697	24	62	
domum	1445	697	125	61	
iſtam	1602	696	85	62	
generofam	1720	695	196	62	
.	1936	694	17	62	
