content	x	y	w	h	
P24	925	380	95	56	
LANDMARK	1064	379	264	55	
TRACKING	1379	377	258	55	
LDMK	186	704	42	133	
TRACK	186	520	43	158	
TGT	592	525	97	55	
:	698	524	17	56	
b2a	227	747	20	109	
T	596	663	8	87	
,	632	664	6	87	
T2	600	811	44	75	
TCA	590	978	95	54	
--	1486	931	120	96	
13	604	1127	40	67	
R	595	1286	15	61	
ºp	1006	1283	56	60	
Y_	1447	1278	79	62	
-	1801	1276	22	73	
°	1839	1275	22	73	
(	1875	1275	22	73	
T2	1900	1274	68	73	
ACQ	1996	1273	105	72	
)	2113	1271	22	73	
P37	168	1627	63	97	
BLOCK	170	1486	64	166	
DATA	173	1278	63	126	
N	594	1463	18	59	
or	660	1462	66	57	
S	768	1460	18	59	
NM	828	1458	66	58	
-	1071	1448	26	82	
SA_	1211	1445	140	79	
TA	1564	1443	49	76	
_	1662	1450	16	74	
(	1870	1444	21	71	
T2	1903	1444	55	70	
ACQ	1997	1443	102	70	
)	2110	1442	21	71	
N89	593	1597	99	57	
LAT	790	1596	110	55	
LONG	797	1694	128	63	
/	941	1694	18	63	
2	980	1694	18	63	
ALT	799	1801	96	56	
TGT	601	1939	90	57	
:	709	1940	16	57	
TO	609	2075	44	86	
EARTH	169	2380	54	156	
ORBIT	164	2181	52	171	
BLOCK	233	2380	54	162	
DATA	229	2177	56	128	
_	1093	2127	34	160	
т	599	2218	25	89	
.	635	2219	25	89	
2	646	2257	3	46	
DATE	2477	2577	66	137	
3/29/71	2477	2360	65	235	
TCA	602	2388	84	59	
_	1261	2356	8	89	
TI	1024	2385	133	258	
T3	608	2528	47	93	
R	602	2701	15	57	
op	1015	2700	54	49	
_	1392	2687	20	71	
°	1428	2687	20	71	
Y	1464	2687	20	71	
.	1486	2687	20	71	
-	1824	2688	20	69	
°	1845	2688	20	69	
(	1880	2688	20	69	
T2	1903	2688	63	70	
ACQ	2009	2689	97	69	
)	2118	2689	20	69	
N	602	2857	19	60	
or	664	2855	69	59	
S	776	2851	19	60	
NM	840	2849	60	59	
1	1220	2843	19	67	
SA	1293	2842	102	67	
TA	1592	2826	73	80	
_	1703	2827	22	80	
.	1774	2827	22	80	
(	1879	2824	21	73	
T2	1905	2824	65	73	
ACQ	2008	2824	94	73	
)	2116	2824	21	73	
N89	600	2988	101	59	
LAT	802	2988	107	56	
P27	192	3237	59	96	
UPDATE	190	3099	58	204	
LONG	810	3089	123	61	
/	954	3087	19	63	
2	986	3086	19	63	
ALT	813	3194	99	52	
