content	x	y	w	h	
P30	180	802	60	95	
MANEUVER	180	666	60	273	
P	558	756	4	47	
+	1329	885	32	8	
+	1347	959	3	45	
+	1348	1065	10	36	
0	1448	1063	4	49	
P30	1135	248	95	57	
MANEUVER	1245	248	345	57	
vod	923	357	253	65	
de	1474	337	70	74	
PURPOSE	1934	354	248	59	
SET	769	453	98	56	
STARS	889	452	167	56	
ses	1366	436	118	85	
&	1579	440	23	83	
Goal	1654	441	150	85	
PROP	1935	452	147	71	
/	2087	452	20	71	
GUID	2106	452	156	71	
+	1341	544	19	71	
16165131	1403	545	426	76	
/	1838	549	19	71	
WT	1926	550	102	72	
N47	2129	560	121	53	
RALIGN	545	656	230	88	
209	837	643	295	94	
70071213PTRIM	1307	636	761	97	
N48	2142	645	113	90	
PALIGN	547	752	219	92	
002	891	752	201	82	
ololol2Y	1431	750	539	61	
.	1959	735	24	76	
TRIM	1976	767	94	59	
Y	536	862	14	48	
010101713	1432	846	431	75	
HRS	1928	853	107	70	
GETI	2121	856	142	57	
ALIGN__349	587	873	507	74	
ololo	1417	952	231	71	
13	1700	951	40	72	
MIN	1914	960	108	54	
N33	2135	962	126	54	
14102	1597	1050	270	77	
SEC	1930	1054	83	74	
ULLAGE	539	1186	247	54	
NOWE	853	1157	170	78	
toololr19	1324	1148	538	78	
AV	1926	1145	44	80	
,	1988	1144	23	81	
x	2009	1168	18	65	
N81	2135	1160	126	54	
00316avy	1531	1251	490	76	
flololol315Vz	1313	1346	701	80	
x	1339	1448	21	75	
x	1445	1448	21	75	
X1038	1534	1448	360	75	
R	1932	1448	21	75	
36256	869	1552	287	93	
XX	1281	1542	190	83	
/	1492	1544	22	81	
X	1508	1544	22	81	
/	1600	1545	22	81	
24op	1593	1546	369	85	
Im	651	1584	74	59	
X	1314	1646	19	71	
X	1422	1647	19	71	
X	1515	1649	19	71	
332Y	1588	1650	354	76	
som	668	1701	101	69	
Dove	909	1699	122	72	
son	1090	1700	91	71	
NOMINAL	797	1788	297	61	
+	1349	1755	19	71	
N44	2130	1765	117	51	
А	1968	1793	16	51	
SUNGEN	726	1862	184	85	
BANK	998	1853	151	85	
B	1187	1845	29	90	
Hp	1913	1846	75	82	
HGA	661	1964	136	95	
P	908	1964	27	95	
217243	929	1964	333	95	
obost4	1423	1938	445	93	
AUT	1923	1946	72	86	
x	1347	2050	19	67	
|	1402	2051	19	67	
x	1449	2051	19	67	
|	1497	2051	19	67	
x	1545	2052	19	67	
|	1599	2052	19	67	
oe	1616	2052	184	69	
|	1789	2053	19	67	
2	1830	2053	19	67	
|	1891	2054	19	67	
BT	1928	2054	62	67	
HORIZON	531	2084	292	72	
/	860	2085	20	71	
WINDOW	869	2086	275	72	
Xololol3	1257	2147	471	68	
12	1792	2153	46	63	
AVC	1932	2155	63	63	
x	1339	2248	18	67	
x	1447	2250	18	67	
x	1543	2251	18	67	
X213	1617	2252	234	69	
SXTS	1928	2255	127	69	
7061/0	1461	2332	411	88	
SET	1923	2343	77	81	
171600	1432	2436	452	85	
TRN	1917	2438	85	83	
XXlXMA	1302	2548	463	55	
BSS	1922	2562	88	51	
H	1930	1760	9	73	
M	1447	1855	20	58	
+	1329	1983	40	11	
+	1345	2362	9	31	
DATE	2532	2610	76	131	
3/29/71	2535	2403	77	239	
+	1367	2476	45	4	
Х	1341	2656	12	50	
Х	1455	2656	11	48	
SPA	1928	2665	88	51	
X	1336	2747	14	55	
X	1442	2749	14	55	
X	1538	2751	14	55	
SXP	1924	2757	98	49	
0	1440	2862	13	46	
LAT	1920	2858	104	53	
N61	2141	2860	127	51	
OTHER	544	2884	203	57	
LONG	1917	2958	176	54	
RTGO	1910	3060	163	55	
EMS	2165	3058	121	53	
Vio	1919	3155	99	55	
GET	1911	3252	117	61	
0.05G	2107	3256	151	63	
