content	x	y	w	h	
tats	3	942	57	63	
DUYTSE	388	423	524	82	
LIER	970	424	328	81	
II	1445	425	74	80	
Ik	219	532	47	85	
wachten	291	531	272	83	
naar	577	527	158	85	
dien	745	526	123	84	
tijd	898	524	100	84	
met	1018	522	134	85	
duchten	1166	521	244	82	
:	1438	518	25	85	
Nu	205	616	126	84	
waar	334	614	169	83	
ik	524	613	48	83	
bang	603	612	157	82	
,	763	610	25	84	
nu	801	609	79	84	
wederom	893	607	297	82	
verbleid	1231	604	253	82	
.	1494	601	25	84	
'	293	696	26	88	
t	320	695	26	88	
Was	354	694	165	87	
'	527	693	26	88	
s	554	692	26	88	
uchtens	593	692	263	85	
,	860	689	26	88	
in	897	688	50	88	
den	984	687	102	87	
koelen	1106	686	214	86	
dage	1340	683	151	87	
,	1508	681	26	88	
Wanneer	214	784	321	74	
ik	565	780	45	77	
wandelde	636	778	323	75	
in	980	775	43	77	
den	1051	774	100	77	
Hof	1182	772	144	77	
;	1337	771	23	77	
Vaak	229	861	156	92	
keek	429	860	142	91	
ik	603	858	52	92	
om	680	857	85	91	
door	810	855	156	91	
'	974	853	27	92	
t	1002	853	27	92	
groene	1037	853	231	89	
lof	1286	850	93	91	
,	1383	849	27	92	
Of	235	947	93	85	
my	321	946	126	84	
ook	453	946	122	83	
y	604	944	25	84	
mants	622	943	212	82	
oogen	857	941	186	82	
zagen	1066	938	175	83	
:	1274	936	25	84	
Ten	240	1027	122	85	
laaſten	387	1026	206	83	
ſloop	631	1024	155	83	
ik	809	1021	48	85	
ſtilten	898	1020	185	83	
hof	1120	1018	111	84	
-	1228	1016	25	85	
poort	1261	1016	172	83	
uyt	1464	1014	111	84	
,	1573	1012	25	85	
Enquam	234	1112	263	78	
daar	545	1109	138	78	
my	691	1106	120	80	
mijn	806	1104	153	80	
Liefſte	989	1102	227	79	
toefden	1237	1100	229	78	
,	1502	1097	24	80	
Met	217	1190	152	87	
al	388	1188	66	88	
het	456	1188	102	87	
geen	577	1186	138	87	
dat	739	1184	102	87	
wy	845	1182	115	88	
behoefden	960	1182	331	84	
:	1317	1177	26	88	
Ik	237	1275	48	87	
noemde	325	1274	263	84	
hem	611	1271	100	86	
lief	765	1269	114	86	
,	886	1268	26	87	
hy	942	1267	81	86	
noemde	1047	1266	266	84	
my	1332	1261	111	87	
zijn	1478	1260	101	86	
Bruyd	482	1353	186	82	
.	684	1351	25	84	
Wy	316	1433	144	87	
vluchte	462	1433	241	84	
,	723	1429	26	87	
en	756	1429	65	87	
hielden	844	1428	224	85	
ons	1099	1425	113	86	
verborgen	1219	1424	320	83	
:	1577	1419	26	87	
Men	222	1519	167	82	
zocht	424	1517	194	81	
ons	625	1515	119	82	
door	748	1512	164	83	
het	916	1510	108	83	
heele	1037	1510	163	81	
land	1229	1507	141	82	
,	1378	1506	25	83	
Door	240	1604	188	78	
bos	431	1603	125	78	
en	573	1601	59	79	
bcemde	647	1600	261	77	
,	919	1597	24	79	
en	965	1597	59	78	
langs	1056	1595	172	78	
de	1242	1593	74	79	
ſtrand	1340	1592	179	77	
:	1535	1590	24	79	
Vaak	253	1683	164	89	
waren	438	1681	204	88	
wy	663	1678	115	89	
in	786	1678	50	88	
angſt	863	1677	171	87	
en	1043	1675	67	88	
zorgen	1133	1674	211	86	
:	1369	1671	27	89	
Maar	237	1767	192	84	
'	445	1766	25	85	
t	471	1766	25	85	
ging	512	1765	139	84	
naar	681	1763	141	84	
wenſch	838	1760	233	84	
,	1099	1758	25	85	
men	1152	1756	134	85	
zocht	1321	1755	187	84	
en	1527	1753	63	84	
vond	501	1851	158	71	
ons	672	1847	126	71	
niet	807	1845	124	69	
,	943	1841	22	73	
Tot	261	1923	135	85	
dat	406	1922	99	84	
wy	508	1920	110	85	
ons	625	1920	124	84	
,	743	1918	25	85	
na	781	1918	79	84	
dartien	879	1917	211	82	
dagen	1117	1914	178	83	
,	1320	1911	25	85	
Te	262	2003	95	85	
fcheep	376	2003	190	83	
op	593	2000	79	85	
Zeebevonde	681	1998	433	81	
,	1114	1994	25	85	
en	1155	1993	65	85	
zagen	1241	1992	175	84	
Ons	255	2088	145	84	
Vaderland	412	2086	348	82	
verdwynen	789	2083	355	80	
in	1181	2078	32	84	
'	1244	2077	25	84	
t	1270	2077	25	84	
verſchiet	1307	2077	284	80	
.	1593	2073	25	84	
.	291	2172	25	84	
?	334	2171	25	84	
t	360	2171	25	84	
Was	390	2170	169	83	
lang	577	2168	132	83	
mooy	722	2166	202	83	
weer	933	2163	169	83	
,	1100	2162	25	84	
de	1120	2162	79	83	
ronde	1213	2161	180	82	
zeylen	1404	2158	197	82	
Geſpannen	243	2249	371	81	
door	641	2246	152	82	
een	816	2243	99	84	
koele	929	2241	180	83	
wind	1124	2239	164	83	
,	1308	2238	25	84	
Die	250	2335	129	80	
deden	400	2334	177	79	
'	602	2332	24	80	
t	618	2332	24	80	
logge	657	2331	190	79	
Schip	847	2329	170	78	
geſvint	1048	2327	266	77	
,	1315	2323	24	80	
Gelijk	248	2413	202	84	
een	501	2411	98	84	
Duyfdoor	629	2409	340	82	
'	985	2405	25	85	
t	1011	2405	25	85	
water	1042	2404	191	84	
eylen	1250	2402	159	84	
:	1432	2400	25	85	
Maar	250	2500	198	86	
och	458	2499	100	86	
!	587	2497	26	87	
'	640	2497	26	87	
t	666	2496	26	87	
geluk	704	2496	178	85	
dat	911	2493	100	86	
word	1018	2491	169	86	
ons	1206	2490	125	86	
maar	1332	2487	172	87	
ge	1514	2486	93	87	
leent	508	2578	156	78	
:	675	2576	24	79	
'	254	2661	26	86	
t	281	2661	26	86	
Balſtuurig	328	2660	320	83	
lot	684	2656	100	85	
,	791	2655	26	86	
te	824	2654	66	86	
wufrin	901	2652	221	85	
'	1142	2651	26	86	
t	1169	2650	26	86	
wenden	1201	2649	251	84	
,	1477	2647	26	86	
Herſchept	261	2743	331	83	
de	603	2740	79	85	
vreugden	701	2739	287	82	
in	1013	2735	48	85	
elenden	1099	2734	233	83	
,	1355	2731	25	85	
En	265	2827	93	85	
zend	391	2827	145	83	
de	560	2825	79	84	
dood	646	2824	165	83	
,	823	2821	25	85	
wanneer	867	2820	289	83	
men	1167	2816	135	85	
'	1338	2815	25	85	
t	1356	2815	25	85	
niet	1394	2815	123	83	
en	1555	2813	48	84	
mecnt	503	2910	216	73	
.	714	2909	22	74	
Den	1499	2960	121	90	
