content	x	y	w	h	
CALL	1606	314	189	67	
JOHN	1876	317	179	67	
.	2079	320	17	65	
For	928	392	63	49	
singing	1022	393	138	49	
classes	1185	394	131	49	
and	1335	394	70	50	
training	1422	395	153	50	
purposes	1595	396	166	50	
and	1780	397	63	49	
should	1870	397	119	50	
be	2012	398	45	49	
used	2072	398	84	50	
by	2180	399	36	49	
all	2245	399	42	50	
teachers	2305	400	166	50	
in	2494	401	18	49	
their	2542	401	87	49	
classes	2650	402	136	49	
.	2786	402	14	49	
21	3424	324	58	63	
2	607	549	20	84	
John	576	711	83	37	
!	680	713	10	36	
John	759	712	80	48	
.	851	712	13	48	
John	958	712	81	46	
!	1057	710	14	48	
John	1590	717	81	41	
!	1694	719	10	40	
John	1803	722	82	37	
!	1905	722	10	37	
O	1932	722	10	37	
John	1989	722	87	37	
!	2092	722	10	37	
O	2832	722	14	49	
John	2881	722	88	50	
10	2982	723	54	49	
John	3063	723	81	49	
!	3157	724	14	49	
can	3184	724	63	49	
you	3269	724	63	49	
teil	3358	724	62	50	
us	3434	725	45	49	
?	3492	725	14	49	
bol	2674	859	39	69	
B	1635	897	8	31	
John	641	1009	87	37	
!	743	1009	10	37	
John	956	1007	85	51	
!	1054	1008	13	50	
John	1091	1009	76	51	
!	1182	1010	13	50	
John	1312	1012	79	47	
!	1409	1012	13	47	
John	1643	1016	87	48	
.........	1742	1013	130	48	
O	2783	1020	9	35	
John	2833	1020	81	36	
!	2933	1021	9	35	
1	663	1168	16	57	
xox	767	1168	244	57	
Call	457	1313	74	42	
John	564	1313	86	43	
!	668	1314	11	42	
John	712	1314	82	42	
!	814	1314	11	42	
Loud	847	1315	100	42	
er	1126	1320	27	49	
,	1160	1320	14	49	
loud	1191	1320	76	50	
,	1270	1321	14	49	
-er	1309	1321	49	49	
,	1365	1321	14	49	
loud	1401	1321	76	50	
-	1500	1322	14	49	
er	1536	1322	27	49	
,	1570	1322	14	49	
loud	1596	1322	74	50	
-	1680	1323	14	49	
er	1694	1323	36	49	
,	1735	1323	14	49	
louder	1766	1323	119	49	
!	1895	1324	14	49	
John	1941	1324	76	49	
!	2035	1324	14	49	
John	2071	1324	76	50	
!	2165	1325	14	49	
John	2201	1325	81	49	
!	2295	1325	14	49	
O	2772	1327	13	46	
John	2828	1328	85	46	
!	2923	1328	13	46	
9	158	1447	48	164	
:	200	1447	48	164	
30	241	1447	32	164	
*	290	1447	49	164	
त	2247	1527	13	47	
41	2408	1614	135	100	
त	2894	1530	14	49	
Call	452	1658	81	51	
John	553	1661	74	52	
!	642	1664	12	49	
John	924	1665	84	46	
1	1026	1664	13	47	
John	1063	1664	79	46	
!	1160	1663	13	47	
John	1245	1668	86	41	
!	1345	1669	11	40	
Johnl	1547	1670	125	40	
........	1664	1670	119	40	
Well	2214	1672	95	48	
,	2314	1672	13	48	
well	2331	1673	83	48	
,	2417	1673	13	48	
what	2439	1673	99	48	
d'ye	2553	1674	82	48	
want	2640	1674	101	48	
of	2759	1674	34	48	
John	2821	1675	82	48	
,	2911	1675	13	48	
o	2946	1675	13	48	
John	3001	1675	73	49	
!	3093	1676	13	48	
Tell	3357	1672	66	48	
you	3446	1680	59	46	
23	130	1733	234	184	
12	735	1817	42	31	
%	736	1852	42	12	
ily	1179	1779	111	167	
w	1962	1785	34	147	
O	770	1986	13	47	
John	819	1985	77	47	
!	909	1985	13	47	
Can	1077	1987	80	51	
you	1183	1987	65	51	
tell	1268	1987	64	51	
us	1343	1987	38	51	
?	1397	1987	14	51	
Can	1461	1987	65	51	
you	1549	1987	66	51	
tell	1636	1987	58	51	
us	1712	1987	38	51	
?	1766	1987	14	51	
Can	1867	1992	72	44	
you	1959	1991	69	45	
tell	2049	1990	62	45	
us	2125	1990	39	44	
?	2183	1989	12	45	
Tell	2279	1992	75	43	
us	2371	1994	38	42	
how	2425	1995	66	43	
,	2508	1996	10	42	
how	2610	1991	68	44	
to	2711	1995	19	41	
sing	2765	1997	66	44	
this	2973	1990	66	44	
song	3085	1998	82	46	
है	1048	2128	12	48	
for	1282	2126	141	57	
न	1797	2127	15	55	
x	3368	2130	16	57	
O	588	2265	12	47	
John	649	2266	84	48	
!	751	2267	12	47	
X	600	2406	14	53	
न	1792	2417	15	55	
1	2198	2418	14	51	
O	452	2552	14	50	
John	504	2552	76	50	
!	600	2552	14	50	
Can	1056	2560	67	47	
you	1149	2560	67	47	
tell	1240	2560	59	47	
us	1317	2560	43	47	
?	1363	2560	13	47	
Can	1463	2562	77	45	
you	1557	2561	72	45	
tell	1654	2561	55	45	
us	1727	2560	49	45	
?	1779	2560	12	45	
Can	1886	2560	71	49	
you	1976	2560	71	49	
tell	2070	2560	55	49	
us	2136	2560	45	49	
?	2184	2560	14	49	
tell	2290	2566	65	41	
us	2369	2566	39	41	
how	2420	2566	70	41	
,	2502	2566	11	41	
how	2623	2566	72	44	
to	2725	2569	28	42	
sing	2779	2571	75	44	
this	2956	2566	65	35	
song	3087	2576	86	37	
T	597	2735	16	59	
1	1267	2751	15	53	
22	2976	2754	180	55	
what	335	2856	97	38	
?	437	2857	10	37	
1	807	2862	14	51	
,	823	2862	14	51	
John	860	2863	79	51	
!	947	2863	14	51	
John	979	2863	80	52	
John	1092	2864	86	52	
!	1181	2865	14	51	
Tell	1291	2866	69	44	
you	1372	2865	64	45	
what	1453	2865	103	44	
?	1556	2864	12	45	
Tell	1686	2866	73	47	
you	1772	2866	67	47	
what	1856	2866	99	47	
?	1958	2866	13	47	
Tell	2066	2868	71	51	
you	2154	2868	65	51	
what	2239	2868	99	51	
?	2344	2868	14	51	
How	2407	2868	80	51	
to	2518	2868	27	51	
what	2563	2868	98	51	
?	2661	2868	14	51	
sing	2815	2877	76	38	
what	2906	2874	101	37	
?	3008	2870	12	41	
How	3168	2874	80	43	
to	3283	2875	21	43	
sing	3333	2875	75	43	
this	3431	2875	64	43	
