content	x	y	w	h	
PAGE	4118	204	186	82	
8	4372	211	19	77	
PNL	5180	933	99	197	
181	5185	669	97	144	
CB	5019	1936	105	113	
FUNCTION	5022	1741	114	531	
.	5031	1185	105	27	
CB	5034	1101	105	111	
FUNCTIONS	5037	920	114	592	
PNL	5154	1786	101	217	
225	5161	1526	101	175	
LECT	937	1180	145	48	
PITCH	1586	1255	168	48	
YAW	3232	1259	114	43	
A3	1036	1338	82	42	
C3	1426	1331	78	45	
A4	1833	1327	77	50	
C4	2249	1330	67	46	
B3	2633	1331	73	46	
D3	3032	1327	90	50	
B4	3464	1336	71	47	
D4	3851	1332	82	50	
MNA	4244	1399	137	49	
IT	3559	1621	120	66	
TO	1543	1635	124	125	
(	1944	1606	126	36	
TO	1944	1630	126	139	
10	3032	1769	118	135	
10	3950	1634	120	147	
OFF	4250	1679	119	50	
-X	983	2030	77	59	
/	1070	2030	16	59	
23	1097	2030	54	59	
+	1402	2026	14	53	
X	1439	2026	14	53	
/	1476	2026	15	53	
13	1503	2028	57	52	
+	1807	2023	15	54	
X	1839	2023	15	54	
/	1883	2023	15	54	
14	1906	2023	58	54	
-X	2195	2026	80	55	
/	2282	2026	15	55	
24	2308	2026	48	55	
-X	2591	2029	77	52	
/	2681	2028	15	52	
15	2717	2028	39	52	
+	3000	2026	15	52	
X	3038	2026	15	52	
/	3075	2026	15	52	
25	3098	2026	48	52	
+	3414	2029	14	49	
X	3452	2029	13	49	
/	3492	2029	13	49	
26	3514	2029	46	49	
--X	3817	2030	65	56	
/	3903	2032	14	55	
16	3939	2033	27	55	
INTERIOR	2292	2205	284	58	
LIGHTS	2604	2208	220	56	
FLOOD	2406	2280	201	49	
NUMERICS	1260	2289	319	55	
INTEGRAL	3446	2288	310	54	
CB	5025	2854	101	125	
FUNCTION	5027	2659	110	529	
PNL	5154	2690	94	205	
226	5160	2435	94	161	
OFF	1123	3277	120	50	
BRT	1635	3273	119	47	
OFF	2209	3281	120	50	
BRT	2682	3284	124	44	
OFF	3223	3285	126	51	
BRT	3735	3288	121	45	
FLOAT	1585	3380	206	52	
BAG	1810	3380	112	52	
2	1747	3444	13	50	
R	1798	3444	13	50	
FILL	1706	3522	131	50	
-	1856	3520	15	52	
1L	1242	3455	72	44	
250	5140	3267	92	162	
CB	4991	3742	102	144	
FUNCTION	4995	3539	109	515	
229	5133	3627	108	183	
,	5134	3443	107	30	
SEQ	2838	3377	104	52	
EVENTS	2967	3377	233	52	
CONT	3225	3377	170	52	
SYSTEM	3412	3377	215	52	
LOGIC	2740	3454	174	50	
-PYRO	3287	3448	297	75	
ARM	3608	3448	118	75	
2	3045	3530	12	46	
3	2276	3450	13	46	
CTR	2313	3448	106	47	
1	2683	3526	2	45	
A	3389	3532	10	49	
B	3841	3539	11	44	
ס	960	3801	43	10	
ד	958	3862	43	9	
ת	957	3923	43	9	
028	2521	3695	1026	453	
so	3959	3795	276	318	
-VENT	1623	4107	255	54	
OFF	2798	4110	113	45	
SAFE	3570	4108	145	49	
CB	5094	4550	99	121	
FUNCTION	5097	4356	107	488	
276	5206	4516	91	185	
276,278	5216	4280	98	392	
1	1484	4452	4	45	
FLOAT	1609	4376	206	50	
BAG	1834	4379	112	48	
2	1795	4450	12	47	
3	2129	4443	12	44	
BATA	1392	4524	178	51	
BAT	1707	4523	130	53	
B	1862	4527	12	50	
FLT	2040	4523	109	56	
/	2157	4524	14	55	
PL	2172	4525	69	56	
BAT	1371	4602	70	49	
BUS	1452	4603	63	49	
A	1535	4603	13	49	
TOI	1579	4604	84	50	
BAT	1689	4604	77	51	
BUS	1777	4606	62	49	
B	1860	4606	12	49	
TO	1897	4607	37	49	
F	2012	4608	13	50	
/	2037	4608	13	50	
PL	2056	4608	35	50	
BUS	2107	4608	70	51	
TO	2197	4610	37	49	
FLOAT	1370	4646	129	47	
BAG	1506	4648	70	46	
FLOAT	1693	4651	129	47	
BAG	1828	4652	70	47	
FLOAT	2009	4656	125	43	
BAG	2146	4656	73	43	
I	1375	4696	10	38	
CONTROL	1424	4696	197	36	
2	1695	4702	10	39	
CONTROL	1737	4703	190	42	
3	2014	4704	11	39	
CONTROL	2065	4704	191	39	
СКТ	1380	4747	72	36	
СКТ	1693	4755	76	38	
I	1981	4735	11	53	
CKT	2009	4738	63	55	
SEQ	2584	4379	106	46	
EVENTS	2722	4377	229	46	
CONT	2974	4376	166	46	
SYS	3160	4375	106	46	
A	2482	4456	12	47	
-	2519	4456	12	47	
LOGIC	2534	4456	172	45	
-	2727	4455	13	46	
B	2751	4455	13	46	
A	3149	4448	12	47	
-	3197	4448	12	47	
ARM	3229	4448	121	45	
-	3375	4447	12	46	
B	3395	4447	12	46	
BAT	2368	4522	123	54	
A	2519	4522	15	54	
ВАТ	2693	4520	111	47	
В	2839	4519	13	46	
ВАТ	3021	4523	118	46	
А	3184	4520	14	48	
ВАТ	3325	4518	120	50	
В	3486	4518	14	50	
BAT	2345	4606	72	57	
BUS	2433	4606	65	57	
A	2513	4606	15	57	
TO	2557	4606	42	57	
I	2639	4606	15	57	
BAT	2687	4606	63	57	
BUS	2766	4606	65	57	
B	2846	4606	15	57	
TO	2886	4606	31	57	
BAT	3012	4600	68	50	
BUS	3098	4602	61	49	
A	3177	4603	13	48	
TOI	3220	4604	95	50	
BAT	3341	4607	68	48	
BUS	3429	4608	62	49	
B	3508	4610	13	48	
TO	3540	4610	35	49	
SECS	2344	4656	91	36	
A	2452	4656	9	36	
MESC	2509	4656	95	36	
SECS	2675	4654	91	39	
B	2786	4655	9	37	
MESC	2831	4655	95	39	
SECS	3008	4654	86	57	
A	3118	4655	14	56	
SW'S	3168	4656	85	57	
SECS	3349	4659	77	56	
B	3446	4660	13	57	
SW'S	3510	4660	74	58	
-	3612	4662	14	56	
LOGIC	2351	4702	116	34	
BUS	2528	4696	70	35	
LOGIC	2685	4699	120	40	
BUS	2850	4699	64	40	
