content	x	y	w	h	
L	663	204	24	83	
/	711	204	24	83	
5-8	736	204	133	83	
X	665	328	32	111	
XIX	653	465	164	105	
XIXX	657	610	323	92	
XIXIX	658	737	290	87	
XIXIX	659	854	288	92	
E.O.	360	1078	72	168	
ENTRY	360	855	72	200	
UPDATE	360	611	72	255	
EMS	2778	588	123	66	
E.	1357	203	87	91	
0.	1486	200	104	91	
ENTRY	1629	197	289	88	
UPDATE	1938	191	362	85	
X	1443	328	26	91	
AREA	2203	320	172	71	
XIX	1432	464	186	87	
AV	2208	452	81	70	
TAILOFF	2348	450	285	69	
XI	1432	600	113	85	
XIX	1552	598	187	84	
R	2218	592	21	71	
0.05G	2298	590	197	68	
XIXIX	1434	723	300	86	
P	2216	726	20	67	
0.05G	2294	725	197	64	
XXX	1399	847	366	90	
Y	2226	840	21	69	
0.05G	2303	839	192	67	
+	1459	987	17	59	
RTGO	2210	964	170	71	
EMS	2775	967	130	66	
++	720	982	60	231	
X	720	1269	60	17	
VIO	2214	1097	118	70	
+	1462	1115	20	67	
XIX	1434	1228	178	97	
RET	2216	1228	124	66	
0.05G	2386	1226	206	66	
XX	636	1232	235	107	
10	738	1360	94	103	
0	1586	1356	6	89	
LAT	2221	1358	126	67	
N61	2782	1352	134	67	
LONG	2216	1487	166	64	
XX	644	1616	231	116	
XIX	1436	1618	183	88	
LANDING	258	2051	69	282	
PHASE	253	1708	70	212	
RET	2216	1616	134	66	
0.2G	2393	1615	153	66	
DRE	2229	1732	118	90	
(	2452	1730	27	91	
550	2483	1730	130	90	
)	2618	1729	27	91	
BANK	2227	1873	161	66	
AN	2447	1869	64	69	
N66	2787	1736	114	66	
X	1110	1872	31	111	
RET	2229	2002	124	66	
RB	2396	2000	86	66	
RETBBO	2224	2128	247	69	
RIR	663	1886	182	90	
xlx	668	2004	175	103	
XIX	671	2143	182	89	
x	687	2264	29	99	
x	817	2264	29	99	
XX	644	2380	235	107	
XIXIX	672	2528	321	91	
XXI	660	2644	313	110	
RETEBO	2223	2256	255	67	
PRE	313	2974	81	130	
-	312	2836	82	24	
TLI	311	2789	82	119	
ABORT	310	2626	80	213	
FROM	399	2930	76	158	
ORBIT	399	2711	75	208	
RIR	1426	1877	186	86	
X	1456	1987	33	107	
X	1574	1985	33	107	
XIX	1446	2134	176	84	
XX	1414	2251	239	110	
XIX	1444	2379	175	85	
XXX	1415	2520	366	89	
ΧΙΧΙ	1458	2638	243	100	
POST	1528	2766	231	89	
BURN	1799	2762	240	89	
XXX	1431	2888	350	103	
RETDROG	2237	2388	274	65	
(	2243	2507	29	92	
90	2289	2507	69	91	
°	2365	2505	29	92	
/	2412	2504	29	92	
fps	2457	2504	121	90	
)	2591	2501	29	92	
CHART	2711	2499	215	89	
DRE	2240	2636	124	93	
(	2426	2633	28	95	
90	2463	2633	70	94	
°	2541	2632	28	95	
)	2589	2631	28	95	
UPDATE	2660	2630	267	91	
XXX	652	2892	361	107	
P	2241	2896	21	75	
0.05G	2320	2896	202	75	
DATE	3214	3227	90	168	
3/29/71	3217	2956	92	293	
RTGO	2233	3034	174	68	
EMS	2807	3024	114	68	
++	742	3032	64	234	
X	742	3309	64	18	
+	1522	3067	76	22	
1	1522	3136	76	22	
+	1521	3198	76	22	
1X	1521	3248	76	98	
VIO	2239	3166	115	66	
RET	2243	3280	125	66	
0.05G	2410	3278	207	66	
XIX	678	3281	185	90	
XIX	678	3434	185	92	
XIX	1448	3285	181	90	
XIX	1457	3424	177	97	
RET	2245	3416	119	75	
0.2G	2419	3416	153	75	
DRE	2244	3548	124	73	
+100	2422	3549	159	73	
nm	2641	3550	55	73	
N66	2807	3544	111	69	
*	1113	3740	104	26	
TLI	368	4078	80	126	
90	368	3911	80	73	
MIN	368	3793	80	125	
ABORT	368	3612	80	206	
X	1879	3660	32	120	
BANK	2244	3680	175	67	
AN	2470	3676	66	71	
RETRB	2251	3809	212	65	
RIR	673	3696	192	87	
xx	658	3800	242	103	
XIX	685	3940	186	90	
XIX	685	4070	197	86	
XIX	690	4199	179	87	
RIR	1456	3682	172	92	
XIX	1463	3800	181	92	
XIX	1451	3929	182	88	
XIX	1463	4060	184	93	
XIX	1465	4188	180	92	
RETBBO	2251	3935	252	68	
RETEBO	2247	4068	255	64	
SEC	2647	4107	111	72	
RETDROG	2256	4196	285	68	
TO	2602	4192	79	71	
MAIN	2721	4191	173	70	
