content	x	y	w	h	
-	1503	390	13	4	
DELLE	643	116	172	38	
ANTICHITA	839	114	330	36	
ro	476	180	36	63	
ripoſti	527	179	104	62	
i	642	178	19	63	
uincoli	660	178	119	62	
,	782	176	19	63	
cioe'i	811	176	91	62	
legami	905	175	124	62	
con	1035	174	46	62	
iquali	1099	173	96	62	
San	1199	172	47	63	
Pietro	1270	171	99	62	
Apoſtolo	486	238	136	60	
fu	646	235	35	62	
in	698	234	25	62	
Hieroſolima	735	234	204	59	
legato	964	230	93	61	
da	1066	229	46	61	
Heſode	1120	228	115	61	
il	1260	226	24	62	
di	1286	225	47	62	
de	1330	225	47	61	
gli	474	290	53	62	
Azzimi	534	290	137	61	
;	677	289	17	62	
laquale	706	289	111	61	
ſolennità	844	288	137	62	
&	998	288	17	62	
feſta	1059	287	69	62	
(	1143	287	17	62	
come	1169	287	90	62	
ſcriue	1278	286	98	62	
Jan	485	346	42	59	
Girolamo	544	346	162	58	
)	715	345	17	59	
Papa	750	345	77	58	
silueftro	848	344	135	59	
à	997	344	17	59	
preghiera	1026	343	161	59	
di	1200	343	43	59	
Coſtan	1248	342	120	59	
tino	486	408	63	58	
Imperatore	570	406	181	55	
ordinò	777	401	100	58	
che	900	399	51	58	
ella	960	398	47	58	
fusje	1035	396	74	58	
celebrata	1119	394	148	56	
dalla	1291	390	76	58	
Paſqua	486	458	121	60	
di	621	456	34	61	
reſurrettione	663	456	214	59	
il	890	454	23	61	
primo	937	453	102	61	
di	1047	452	37	61	
di	1091	452	34	61	
Agoſto	1139	451	102	61	
,	1258	450	18	61	
&	1288	450	18	61	
la	1339	449	34	61	
prigione	488	517	137	54	
&	637	514	17	57	
carcere	698	512	110	55	
chiamata	826	509	145	54	
Tulliana	989	505	134	54	
che	1135	502	60	56	
e	1199	500	17	57	
'	1211	500	17	57	
uicina	1236	499	97	55	
al	1345	496	32	57	
la	484	572	35	62	
piazza	528	571	111	61	
,	653	570	18	62	
fattola	679	570	109	61	
prima	805	568	103	62	
purgare	931	567	136	61	
&	1082	566	18	62	
nettare	1131	565	125	61	
,	1258	564	18	62	
fu	1284	563	35	62	
da	1332	563	47	62	
lui	491	628	44	60	
conſagrata	543	627	176	59	
dedicata	789	624	143	59	
per	951	622	53	60	
la	1024	621	23	61	
detta	1064	620	78	60	
ſolennita	1163	619	147	59	
de	1316	617	45	60	
i	1367	616	18	61	
sincoli	486	680	120	56	
cioe	619	679	63	57	
'	677	679	16	57	
legami	704	679	114	57	
di	822	679	40	56	
San	884	678	39	57	
Pietro	944	678	95	57	
,	1055	678	16	57	
accioche	1083	677	133	57	
il	1223	677	33	57	
giorno	1267	677	105	56	
detto	488	735	83	59	
delle	586	734	67	59	
Calende	676	734	125	58	
di	808	733	33	59	
