content	x	y	w	h	
380	924	292	133	94	
STUDIO	1266	297	251	94	
DI	1578	301	83	92	
PITTURA	1707	303	326	95	
porta	929	392	161	84	
,	1100	393	24	83	
ch'entra	1151	393	270	84	
in	1466	395	44	83	
chieſa	1555	395	184	84	
,	1748	396	24	83	
è	1816	397	24	83	
del	1859	397	106	83	
cav.Roncalli	2002	397	398	85	
.	2412	399	24	83	
Diverſi	1013	478	242	78	
altri	1291	482	130	76	
fatti	1446	484	124	76	
del	1589	486	106	76	
Santo	1736	488	163	76	
fono	1970	491	133	76	
di	2154	493	68	75	
Paris	2265	494	169	77	
Nogari	927	568	237	97	
,	1187	571	26	95	
condotti	1264	571	263	97	
in	1562	574	52	95	
vari	1655	575	136	96	
tempi	1832	576	199	97	
,	2041	578	26	95	
che	2128	579	109	96	
dalla	2289	580	141	96	
fua	937	648	84	88	
maniera	1028	650	281	90	
fi	1344	654	50	87	
conofcono	1413	655	332	91	
.	1775	659	24	87	
Gli	1847	660	111	88	
altri	1990	662	123	88	
,	2135	664	24	87	
quando	2205	665	224	89	
il	925	744	48	90	
re	993	745	64	89	
di	1083	746	64	89	
Francia	1170	747	243	91	
lo	1447	750	48	89	
riceve	1537	751	196	91	
,	1769	753	25	89	
ed	1848	754	65	89	
allora	1951	755	178	91	
,	2156	757	25	89	
che	2235	758	114	90	
il	2391	760	48	89	
Santo	923	829	173	87	
dal	1129	833	95	86	
card	1251	835	129	87	
.	1402	838	22	85	
Giuliano	1439	839	282	90	
fu	1764	844	46	86	
accolto	1843	846	225	89	
,	2107	851	22	85	
e	2184	852	22	85	
quan	2250	854	171	88	
do	925	928	64	89	
il	1027	929	48	89	
re	1096	929	65	89	
,	1197	930	25	89	
ed	1279	930	48	89	
il	1382	931	32	89	
conſiglio	1451	931	264	91	
di	1753	933	64	89	
Parigi	1848	934	203	89	
ammeſſero	2077	935	344	91	
la	918	1018	55	99	
fua	1012	1018	85	99	
Regola	1140	1018	223	99	
,	1386	1018	29	99	
fono	1472	1018	125	99	
pitture	1638	1018	219	99	
a	1886	1018	29	99	
freſco	1938	1018	199	99	
di	2198	1018	55	99	
Gia	2266	1018	149	99	
como	926	1118	187	77	
Semenza	1133	1111	293	71	
.	1440	1099	27	82	
Delle	1014	1192	181	93	
altre	1225	1195	148	92	
iſtorie	1403	1196	186	93	
a	1622	1199	25	91	
mano	1674	1199	177	93	
manca	1904	1202	223	93	
la	2157	1204	50	92	
prima	2237	1205	196	94	
è	924	1280	23	79	
la	982	1281	44	79	
Natività	1065	1281	257	80	
del	1359	1283	102	79	
Santo	1487	1283	166	80	
;	1692	1285	23	79	
la	1766	1285	44	79	
ſeconda	1878	1286	242	80	
il	2150	1287	44	79	
Batte	2220	1288	199	80	
fimo	916	1376	157	91	
;	1089	1376	26	91	
la	1165	1376	49	91	
terza	1247	1376	151	91	
,	1429	1376	26	91	
quando	1511	1376	222	91	
prefe	1769	1376	152	91	
l'abito	1978	1376	212	91	
;	2230	1376	26	91	
l'al	2291	1376	132	91	
tra	917	1466	88	89	
,	1031	1466	26	89	
quando	1123	1466	218	89	
in	1367	1466	49	89	
età	1465	1466	77	89	
d	1598	1466	26	89	
'	1634	1466	26	89	
anni	1677	1466	146	89	
15.	1849	1466	101	89	
andò	1975	1466	150	89	
all'ere	2163	1466	262	89	
mo	900	1544	117	93	
;	1051	1546	25	91	
la	1117	1546	48	91	
quinta	1206	1547	189	93	
,	1428	1549	25	91	
allora	1499	1550	172	92	
che	1715	1552	102	92	
vi	1850	1553	65	92	
principiò	1931	1554	284	93	
uil	2269	1557	89	92	
monaſtero	906	1636	344	92	
;	1279	1638	26	91	
e	1361	1638	26	91	
l'ultima	1447	1638	283	92	
,	1747	1640	26	91	
quando	1829	1640	225	92	
li	2080	1641	51	91	
fu	2169	1641	65	92	
dato	2289	1642	126	91	
il	914	1720	43	88	
ſuffidio	993	1722	213	90	
per	1238	1725	111	89	
la	1376	1728	50	87	
fabbrica	1486	1729	251	91	
,	1771	1734	24	87	
e	1835	1735	24	87	
fono	1896	1735	135	90	
tutte	2066	1738	144	89	
opere	2245	1741	182	90	
di	924	1816	50	76	
Marco	995	1817	220	78	
da	1251	1820	72	76	
Faenza	1350	1822	224	77	
.	1613	1825	20	75	
Tutti	1011	1904	162	87	
li	1193	1904	48	87	
re	1261	1904	65	87	
di	1357	1904	65	87	
Francia	1454	1904	235	87	
,	1721	1904	25	87	
con	1777	1904	96	87	
li	1935	1904	37	87	
loro	2009	1904	109	87	
adorna	2173	1904	242	87	
menti	901	1998	212	95	
,	1131	1998	27	95	
furono	1215	1998	213	95	
dipinti	1451	1998	220	95	
a	1693	1998	27	95	
freſco	1774	1998	174	95	
da	2003	1998	87	95	
Avanzino	2115	1998	311	95	
Nucci	911	2084	199	88	
da	1164	2086	64	87	
Città	1263	2086	155	88	
di	1451	2087	80	87	
Caſtello	1541	2088	252	88	
.	1835	2089	25	87	
Due	1905	2090	148	87	
pitture	2067	2091	227	88	
nei	2322	2092	100	87	
corridori	905	2174	306	97	
fopra	1240	2174	163	97	
a	1464	2174	28	97	
queſto	1554	2174	181	97	
clauſtro	1780	2174	235	97	
,	2032	2174	28	97	
che	2122	2174	111	97	
fono	2270	2174	141	97	
paeſt	892	2260	175	95	
,	1080	2260	27	95	
ma	1141	2260	124	95	
veduti	1287	2260	212	95	
dal	1527	2260	111	95	
punto	1665	2260	170	95	
,	1876	2260	27	95	
rapprefentano	1956	2260	450	95	
all'occhio	890	2348	312	95	
due	1247	2348	107	95	
