content	x	y	w	h	
DES	725	335	235	120	
GEMOED	1002	340	699	130	
S	1757	354	36	117	
.	1792	356	36	117	
157	2097	362	135	119	
En	661	550	110	118	
Kapittel	827	554	313	122	
XVI	1187	561	186	120	
:	1376	566	37	117	
24	1457	568	89	117	
,	1553	569	37	117	
25	1622	571	89	118	
,	1706	573	37	117	
26	1787	575	89	117	
.	1883	577	37	117	
Doe	455	749	126	97	
zeide	626	751	184	97	
Jezus	871	753	190	97	
tot	1106	755	98	97	
zyne	1249	757	165	97	
Diſcipelen	1465	759	317	98	
,	1814	762	29	96	
zo	1890	763	72	96	
iemant	2002	764	239	98	
achter	348	853	210	89	
my	593	855	128	89	
wil	763	857	112	88	
komen	932	859	185	88	
,	1163	861	26	87	
die	1237	861	100	88	
verloochene	1381	863	365	90	
hem	1786	867	101	87	
zelven	1950	868	197	89	
,	2202	871	26	87	
en	351	950	54	96	
neeme	454	951	209	98	
zyn	702	953	111	97	
kruis	864	955	158	97	
op	1055	957	72	96	
,	1145	958	29	96	
en	1220	958	72	97	
volge	1349	960	166	97	
my	1532	961	116	97	
.	1649	962	29	96	
Want	437	1044	210	99	
zo	703	1046	74	99	
wie	819	1047	114	99	
zyn	979	1049	114	99	
leven	1147	1051	156	99	
zal	1363	1053	114	98	
willen	1495	1054	198	100	
behouden	1733	1056	290	101	
,	2056	1059	29	98	
die	2133	1060	86	99	
zal	340	1141	134	104	
het	515	1143	89	103	
zelve	677	1144	166	104	
verliezen	910	1146	287	106	
:	1241	1149	31	103	
maar	1324	1150	199	105	
zo	1571	1153	78	103	
wie	1688	1154	133	104	
zyn	1869	1155	118	104	
leven	2054	1157	162	105	
verliezen	350	1246	295	97	
zal	709	1249	109	96	
,	856	1251	28	95	
om	946	1252	54	95	
mynent	1075	1253	259	97	
wille	1384	1256	159	96	
,	1574	1258	28	95	
die	1650	1258	83	96	
zal	1776	1260	123	95	
het	1912	1261	97	96	
zelve	2057	1262	169	97	
vinden	346	1346	204	88	
.	566	1348	26	86	
Want	420	1438	229	96	
wat	694	1440	136	95	
baatet	880	1442	224	96	
een	1148	1445	96	94	
menſche	1271	1446	292	96	
,	1577	1449	28	94	
zo	1648	1449	88	95	
hy	1763	1450	88	95	
de	1879	1452	88	94	
geheele	1998	1453	229	96	
wereld	343	1533	226	105	
gewind	621	1536	244	105	
,	914	1538	31	103	
en	1006	1539	76	104	
lyd	1135	1541	89	103	
ſchaade	1280	1542	260	105	
zyner	1588	1545	187	104	
ziele	1842	1547	138	104	
?	2038	1549	31	103	
Of	2136	1550	96	104	
wat	345	1638	144	101	
zal	536	1640	129	101	
een	690	1641	102	101	
menſche	827	1643	288	102	
geeven	1162	1646	212	102	
,	1406	1648	30	100	
tot	1479	1649	87	100	
loſſinge	1635	1650	238	102	
van	1910	1653	114	101	
zyne	2066	1654	174	102	
ziele	354	1738	137	88	
.	507	1740	26	87	
JOANNES	896	1926	436	117	
XII	1371	1931	128	113	
:	1502	1932	33	112	
35	1594	1933	63	112	
.	1672	1934	33	112	
Fezus	461	2086	187	97	
dan	678	2088	122	96	
zeide	841	2090	184	96	
tot	1051	2092	82	95	
haar	1167	2093	161	96	
,	1356	2095	28	95	
Noch	1432	2095	165	97	
eenen	1632	2097	172	97	
kleinen	1853	2099	224	97	
tyd	2122	2102	96	96	
is	340	2181	60	102	
'	443	2182	30	102	
t	475	2182	30	102	
licht	563	2183	141	103	
by	742	2185	78	102	
u	880	2186	30	102	
-	922	2186	30	102	
lieden	958	2187	164	103	
:	1161	2189	30	102	
wandeld	1243	2190	275	104	
terwyle	1567	2193	252	104	
gy	1865	2195	76	103	
'	1972	2197	30	102	
t	2003	2197	30	102	
licht	2091	2198	143	103	
hebt	336	2285	147	96	
,	491	2286	28	95	
op	566	2287	72	95	
dat	691	2288	110	96	
de	854	2290	72	95	
duiſterniſle	969	2291	375	98	
u	1394	2295	28	95	
niet	1488	2296	125	96	
en	1665	2298	54	95	
bevange	1762	2299	286	97	
.	2047	2301	28	95	
En	2123	2302	106	96	
die	328	2386	96	96	
in	481	2387	54	96	
de	593	2388	72	96	
duiſterniſſe	710	2389	382	99	
wandeld	1125	2393	283	98	
,	1459	2397	28	95	
en	1538	2397	54	96	
weet	1652	2398	168	97	
niet	1864	2400	126	96	
waar	2040	2402	187	97	
hy	341	2493	70	93	
heenen	464	2494	208	95	
gaat	740	2497	146	94	
.	893	2498	28	93	
EPHEZ	908	2683	340	96	
EN	1250	2687	119	93	
V	1441	2688	27	92	
:	1515	2689	27	92	
8	1590	2690	27	92	
.	1636	2690	27	92	
Want	410	2830	233	105	
sy	712	2833	78	103	
waart	825	2834	234	104	
eertyds	1111	2836	239	105	
duiſterniſfe	1388	2839	385	106	
,	1806	2843	31	103	
maar	1911	2844	188	104	
nu	2133	2846	96	104	
zyt	349	2938	105	91	
gy	525	2939	85	90	
licht	668	2939	133	91	
in	868	2940	51	90	
den	985	2940	104	91	
Heere	1154	2941	196	91	
:	1378	2941	26	91	
wandeld	1470	2942	277	91	
als	1803	2943	93	91	
kinderen	1956	2943	268	92	
des	344	3029	110	96	
lichts	510	3031	165	96	
.	676	3032	28	95	
L	1290	3497	31	76	
4	1364	3507	31	76	
DE	2092	3493	159	103	
