content	x	y	w	h	
The	1409	675	185	129	
Music	1633	677	301	130	
and	1979	679	166	129	
Hymns	2189	680	333	130	
IN	1818	848	63	69	
THE	1955	849	137	69	
Original	755	953	988	355	
Sacred	1812	960	700	353	
Harp	2588	965	554	352	
THIS	1266	1468	166	103	
VOLUME	1505	1469	354	105	
ARE	1921	1472	163	103	
IN	2148	1473	58	103	
ACCORD	2296	1474	349	105	
AND	1397	1581	188	88	
KEEPING	1631	1583	364	89	
WITH	2040	1585	221	89	
THE	2347	1587	151	88	
SACRED	720	1825	582	150	
MUSIC	1412	1829	488	150	
IN	2042	1833	111	148	
THE	2358	1835	296	150	
BIBLE	2775	1838	403	149	
FROM	795	2081	200	103	
JUBAL	1070	2082	262	104	
160	1375	2084	104	103	
A	1530	2085	30	102	
.	1572	2085	30	102	
M	1603	2086	30	102	
.	1655	2086	30	102	
,	1676	2086	30	102	
1500	1739	2086	131	103	
YEARS	1939	2088	267	103	
BEFORE	2241	2090	318	103	
THE	2609	2092	148	103	
DELUGE	2788	2093	319	104	
FROM	925	2185	200	104	
ABRAHAM	1167	2187	391	105	
,	1582	2190	31	103	
MOSES	1624	2190	267	104	
,	1884	2191	31	103	
THE	1944	2192	148	103	
CHILDREN	2117	2193	408	105	
OF	2560	2196	115	103	
ISRAEL	2707	2197	272	104	
THE	1071	2298	136	96	
PROFHETS	1259	2299	424	98	
,	1678	2302	28	95	
LEVITES	1739	2302	338	97	
,	2071	2305	28	95	
DAVID	2126	2305	251	96	
,	2398	2307	28	95	
SOLCMON	2459	2307	366	97	
DOWN	1807	2416	172	75	
TO	2035	2417	55	75	
JESUS	1544	2518	328	102	
CHRIST	1930	2521	441	102	
HIS	862	2625	134	103	
DISCIPLES	1038	2626	418	104	
AND	1491	2629	177	103	
TIE	1720	2630	148	103	
FOUNDING	1911	2632	433	104	
OF	2390	2635	96	102	
HIS	2535	2635	118	103	
CHURCH	2716	2637	325	103	
AND	1483	2734	177	89	
TO	1713	2735	81	89	
HE	1893	2736	113	89	
PRESENT	2048	2737	380	90	
