content	x	y	w	h	
SUMMARY	1807	676	417	69	
STATEMENT	2276	676	503	69	
.	2783	676	20	69	
563	3768	1402	78	55	
Total	821	812	108	58	
number	943	811	169	58	
of	1134	811	43	57	
pages	1197	810	119	58	
in	1344	810	31	58	
this	1400	810	81	57	
book	1506	809	96	57	
,	1615	809	16	58	
including	1645	808	207	58	
Index	1878	807	126	58	
and	2030	807	83	57	
Introductory	2140	806	282	57	
.	2476	805	16	58	
.	2500	804	16	58	
562	3771	822	78	69	
Total	816	887	115	51	
number	944	887	167	50	
of	1141	886	37	52	
Tunes	1211	886	123	50	
,	1334	886	14	51	
Odes	1371	885	104	51	
and	1497	886	81	50	
Anthems	1605	885	198	50	
.	1807	884	14	51	
.	1833	884	14	51	
.	1859	884	14	51	
.	1883	884	14	51	
.	1905	884	14	51	
609	3767	902	79	43	
Number	811	964	172	45	
of	1006	962	51	46	
Tunes	1083	961	122	45	
,	1208	960	14	46	
Odes	1239	959	107	46	
and	1370	958	79	45	
Anthems	1474	956	204	44	
added	1692	954	130	45	
1911	1859	952	92	46	
.	1959	951	14	46	
.	1982	951	14	46	
.	2011	951	14	46	
.	2034	951	14	46	
.	2062	950	14	46	
101	3780	974	64	41	
In	813	1033	36	48	
the	882	1032	62	48	
Edition	977	1032	153	47	
or	1159	1031	45	47	
Appendix	1237	1030	205	46	
1911	1479	1027	92	48	
.	1575	1027	13	48	
.	1604	1027	13	48	
.	1629	1026	13	48	
.	1653	1027	13	48	
.	1678	1026	13	48	
91	3803	1040	44	58	
In	811	1104	36	49	
the	881	1103	63	49	
old	969	1103	56	49	
part	1057	1103	95	48	
of	1172	1102	54	48	
the	1248	1101	63	49	
Book	1337	1101	102	47	
1911	1481	1099	86	49	
.	1577	1098	14	49	
.	1602	1099	14	49	
.	1627	1098	14	49	
.	1652	1099	14	49	
.	1677	1098	14	49	
.	1702	1098	14	49	
.	1732	1098	14	49	
.	1757	1098	14	49	
.	1782	1097	14	49	
.	1807	1098	14	49	
.	1832	1097	14	49	
.	1857	1096	14	49	
.	1882	1097	14	49	
.	1907	1096	14	49	
.	1932	1096	14	49	
.	1957	1096	14	49	
.	1982	1096	14	49	
.	2007	1095	14	49	
.	2037	1096	14	49	
10	3808	1108	36	63	
Number	807	1172	173	46	
of	1003	1172	50	46	
altos	1071	1172	103	45	
composed	1198	1171	207	46	
by	1431	1171	50	46	
S	1515	1171	13	46	
.	1539	1171	13	46	
M	1581	1170	13	46	
.	1619	1171	13	46	
Denson	1654	1171	155	45	
and	1842	1170	78	46	
added	1943	1170	134	45	
1911	2110	1169	94	47	
.	2211	1169	13	46	
.	2239	1170	13	46	
.	2263	1169	13	46	
.	2291	1170	13	46	
.	2314	1169	13	46	
327	3772	1189	68	49	
The	813	1241	73	46	
number	907	1241	165	47	
of	1095	1241	50	47	
Hymns	1162	1242	157	46	
,	1321	1243	13	46	
all	1351	1243	52	46	
Hymns	1425	1242	155	47	
in	1608	1244	26	46	
the	1668	1244	72	46	
Book	1763	1244	99	46	
.	1880	1245	13	46	
.	1908	1244	13	46	
.	1932	1245	13	46	
.	1961	1244	13	46	
.	1983	1245	13	46	
.	2012	1245	13	46	
.	2036	1245	13	46	
.	2064	1245	13	46	
.	2087	1246	13	46	
.	2111	1245	13	46	
.	2140	1246	13	46	
.	2163	1245	13	46	
.	2187	1246	13	46	
.	2215	1246	13	46	
.	2238	1246	13	46	
.	2267	1246	13	46	
578	3767	1246	84	73	
The	812	1309	78	54	
number	906	1309	169	55	
of	1093	1310	50	54	
lines	1158	1311	96	54	
of	1282	1311	40	54	
poetry	1340	1311	142	55	
in	1510	1312	30	54	
these	1568	1312	112	55	
hymns	1703	1314	149	54	
.	1856	1314	15	54	
.	1883	1314	15	54	
.	1905	1314	15	54	
