content	x	y	w	h	
'--LL	10	81	85	31	
on.	103	225	71	39	
z--	69	257	113	39	
=z	88	294	11	32	
EEEI	76	307	88	38	
::	52	368	35	31	
e	160	368	0	31	
xis	129	396	32	37	
---L	34	417	69	17	
e--IL	3	443	116	24	
-%EIA	51	459	153	33	
.:	77	484	12	19	
-:::.	105	492	72	17	
2c-	15	511	161	39	
L----	23	552	126	26	
cscz	19	574	104	28	
-L::::	75	630	95	24	
----	68	659	108	28	
--	156	686	39	17	
-+--i	47	691	157	30	
---------------	27	715	163	19	
=::;=;	128	1050	61	24	
EEk	83	1096	100	29	
C-	33	1153	142	25	
L::-	82	1187	98	30	
t-'	47	1204	40	26	
-i	82	1217	103	35	
--11	151	1239	47	20	
EgEZ.	34	1249	142	45	
EEEt	91	1369	89	65	
---	70	1370	27	15	
axsGr2I55I	899	307	1100	38	
-----------F--]-	1308	328	281	17	
EEEEGft	707	320	383	42	
eeaaZEge=r==--3itil	993	336	1011	46	
--i---a---]--	703	361	154	15	
EtLLztEZt	1345	359	453	24	
-------LLLLLLl----------------.-------------------------	1091	369	646	16	
1s=:	245	366	717	41	
.	335	390	4	38	
Why	360	390	38	38	
do	426	390	11	38	
we	465	390	24	38	
mourn	507	390	56	38	
de-at	584	390	63	38	
ing	678	390	25	38	
ttiends,	720	390	74	38	
Or	815	390	17	38	
shake	850	390	52	38	
at	927	390	10	38	
death's	958	390	63	38	
a	1039	390	0	38	
-	1056	390	0	38	
Iarms	1070	390	53	38	
'Tis	1144	390	38	38	
but	1196	390	28	38	
the	1277	390	24	38	
voice	1329	390	46	38	
that	1392	390	35	38	
e	1487	390	0	38	
aends,	1571	390	59	38	
Te'	1651	390	25	38	
call	1690	390	28	38	
te	1742	390	25	38	
te	1802	390	14	38	
his	1854	390	25	38	
arms.	1924	390	49	38	
=,---2d-------r------r-----d--s---d---d-------rs-----	385	423	1141	29	
-e-----.	1591	414	188	31	
IZEEZEEGEEEEEEEEEEEEEEEEEEEI	244	429	1750	49	
=Ezt=ztztxtcttzr=ctzII	1002	460	999	27	
t=t==t=ztct=ztcztttt	1034	476	900	28	
L	676	466	0	23	
]4------	250	467	206	17	
]-----------	250	483	205	17	
I--.	248	498	194	28	
.	336	505	0	43	
w	359	505	4	43	
GHGaEHse	424	505	192	43	
t	631	505	0	43	
con-vey	674	505	69	43	
Ther	773	505	43	43	
bod	831	505	31	43	
ies	923	505	19	43	
to	981	505	11	43	
the	1023	505	23	43	
tomb	1077	505	38	43	
There	1150	505	46	43	
tgsar	1215	505	88	43	
esh	1349	505	20	43	
ef	1396	505	7	43	
e	1480	505	0	43	
-	1499	505	0	43	
sus	1522	505	27	43	
Iay,	1576	505	35	43	
An	1630	505	15	43	
scat	1680	505	30	43	
-te	1726	505	27	43	
al	1803	505	15	43	
te	1845	505	23	43	
lee	1933	505	23	43	
r	1892	532	0	22	
cxrEEcL	1621	539	231	32	
--r-s-----E----------------------	362	544	656	28	
IEEEE	243	548	352	49	
-P--	304	586	90	18	
1--2-	248	597	122	22	
--------r-------=---l--EQ-	1064	549	452	17	
geEgEGeiEl	1176	552	824	52	
-2EEEEEGEEEEEEEEGEEE	738	553	1015	38	
zzzEEEI	833	581	248	26	
zcttEEctctt=	557	594	935	35	
tzEetzI	1578	594	422	35	
L-------	831	598	152	16	
--------------------------------------.	1150	596	525	17	
1----	248	616	160	25	
.	337	626	0	34	
Thnence	364	626	63	34	
He	440	626	24	34	
a-	477	626	17	34	
rose,	510	626	40	34	
as-cend	567	626	83	34	
-	664	626	0	34	
ing	680	626	24	34	
high,	720	626	50	34	
And	790	626	34	34	
showed	837	626	73	34	
our	927	626	23	34	
feet	967	626	30	34	
the	1020	626	27	34	
way:	1074	626	46	34	
Up	1140	626	17	34	
to	1200	626	10	34	
the	1277	626	23	34	
Lord	1337	626	37	34	
g	1404	626	3	34	
g	1487	626	0	34	
5l	1520	626	44	34	
fly	1577	626	13	34	
At	1640	626	14	34	
the	1684	626	26	34	
great	1740	626	44	34	
ris	1797	626	20	34	
-	1830	626	0	34	
ing	1847	626	23	34	
day.	1930	626	34	34	
e---tgeeccse=n	1360	651	629	40	
----------	951	660	252	28	
sx=zrerzszzzz	280	663	525	35	
s-----.-	992	684	84	17	
I:	247	679	46	28	
I2itt=teztztzztee	247	686	822	36	
--------	526	687	126	17	
------------------t]----------ka----	1407	681	507	19	
c-G--+-e-I	1453	689	527	26	
--------=--=-	1117	713	505	24	
ttCt	1749	713	180	24	
----------------------i----r-	591	716	417	20	
1--	247	718	126	27	
LLLLL---	860	729	200	19	
----LLL.]---	262	734	148	16	
ny	374	745	8	33	
swann	414	745	56	33	
vas	494	745	32	33	
boo	546	745	36	33	
s8	630	745	12	33	
mn	666	745	4	33	
yWorceste,	694	745	108	33	
MAess.,,ed	826	745	112	33	
in	954	745	8	33	
shee,	990	745	84	33	
n,,	1142	745	16	33	
He	1254	745	20	33	
ye	1294	745	20	33	
steght,'g	1350	745	132	33	
g,-yg	1582	745	112	33	
g,	1714	745	80	33	
ggegtgsg	1842	745	152	33	
 	207	791	5	34	
ii	278	791	32	34	
s	418	791	0	34	
isiness	441	791	80	34	
siiinse	544	791	140	34	
or	712	791	10	34	
ge	754	791	19	34	
es	806	791	42	34	
ves	871	791	47	34	
e	979	791	0	34	
t	1040	791	0	34	
es	1072	791	84	34	
g.,.,	1400	791	173	34	
,,eg,gg,	1657	791	191	34	
L---+---,if-	7	979	182	23	
2	26	1130	0	35	
ty-----	249	357	224	24	
TroTHIY	1634	266	84	21	
SwANN,	1748	266	76	21	
about	1841	266	53	21	
1790.	1911	266	43	21	
:	198	768	0	31	
ror	260	768	19	31	
tfe	297	768	44	31	
iid	367	768	18	31	
i	440	768	0	31	
a	473	768	0	31	
cointry	499	768	62	31	
sining	587	768	70	31	
school	679	768	55	31	
at	756	768	11	31	
Groton.	792	768	66	31	
when	891	768	55	31	
he	968	768	19	31	
was	1001	768	33	31	
sixteen	1056	768	63	31	
vers	1141	768	47	31	
of	1207	768	11	31	
agehe	1236	768	59	31	
meveg	1313	768	59	31	
to	1390	768	7	31	
Northtied,	1419	768	103	31	
Was	1540	768	30	31	
e	1643	768	0	31	
was	1658	768	33	31	
a	1709	768	0	31	
hatter	1728	768	55	31	
b	1797	768	0	31	
ts,-y	1830	768	85	31	
he	1966	768	29	31	
----7----i	3	998	167	23	
a----rrLzELE	329	316	495	23	
-4t--k	307	349	111	17	
CHiINA.	1005	209	108	32	
C.	1168	209	18	32	
M.	1213	209	27	32	
''	673	249	6	23	
And	691	249	30	23	
she	733	249	24	23	
went	767	249	40	23	
and	819	249	28	23	
told	859	249	30	23	
them	901	249	32	23	
that	953	249	32	23	
had	997	249	28	23	
been	1037	249	34	23	
with	1087	249	30	23	
him,	1136	249	36	23	
as	1186	249	12	23	
they	1208	249	32	23	
ourned	1276	249	58	23	
and	1344	249	28	23	
wept.''-MA	1382	249	104	23	
16:	1530	249	20	23	
10.	1566	249	16	23	
IsaAc	310	268	51	38	
WArs,	381	268	80	38	
1707.	478	268	43	38	
Rey	558	268	28	38	
of	606	268	14	38	
D	640	268	3	38	
Major.	663	268	63	38	
1EEEEE	252	316	218	42	
5.	297	814	67	33	
i	396	814	4	33	
a	454	814	0	33	
an	517	814	23	33	
n	603	814	0	33	
ns	625	814	23	33	
way	666	814	31	33	
hHs,nes	742	814	95	33	
e	900	814	0	33	
eae	931	814	99	33	
tger	1089	814	40	33	
ig.	1170	814	85	33	
e	1273	814	0	33	
9e,g,e	1318	814	194	33	
gge,	1566	814	112	33	
,,gg.,2	1755	814	220	33	
aGiGcsiiitiis	262	836	336	34	
iiie	621	836	107	34	
i	747	836	0	34	
te	780	836	23	34	
n	836	836	0	34	
,	882	836	0	34	
ec,	910	836	47	34	
t	985	836	0	34	
s	1013	836	0	34	
p	1036	836	0	34	
gis	1167	836	24	34	
e	1265	836	0	34	
e	1289	836	0	34	
e.,A.Ag,E,,,,?,g,g	1335	836	649	34	
:;2i,;:%::-e	313	859	1676	55	
ey	327	966	8	23	
of	358	966	11	23	
P	392	966	0	23	
Major,	412	966	59	23	
1a-a-	247	1012	234	22	
LIVERPOOL.	972	926	209	29	
C.	1238	926	13	29	
M.	1281	926	27	29	
``	801	966	6	19	
Remember	821	966	90	19	
now	925	966	22	19	
thy	969	966	20	19	
Creator	1011	966	56	19	
in	1079	966	8	19	
the	1103	966	24	19	
days	1143	966	32	19	
of	1189	966	12	19	
thy	1211	966	22	19	
youth.''-Ecc.	1247	966	138	19	
12:	1401	966	20	19	
1.	1437	966	6	19	
Le.--	1027	999	83	16	
-e	917	1001	47	16	
----]--r--	1048	1032	200	19	
---i-1s-----	1028	1040	254	24	
L----tg---.L----	719	1064	484	23	
--------	1758	988	205	26	
EEEEEgElFi	1346	1003	642	59	
EEEEEEE.	1021	1007	383	33	
E=2	779	1026	151	39	
n.	1781	958	16	31	
c.	1820	958	8	31	
.	1867	958	0	31	
Dav	1886	958	32	31	
1-II	1907	1003	86	26	
ta	1507	1016	27	28	
F	1501	1021	0	25	
xztEE2tetetLI	1339	1043	659	28	
.	337	1092	0	32	
Young	360	1092	60	32	
peo-ple	434	1092	65	32	
all,	516	1092	26	32	
at	559	1092	11	32	
-	581	1092	3	32	
ten	595	1092	23	32	
-	635	1092	3	32	
tion	652	1092	31	32	
give,	703	1092	43	32	
And	763	1092	34	32	
hear	811	1092	40	32	
whatl	862	1092	65	32	
shall	956	1092	42	32	
say;	1012	1092	34	32	
I	1148	1092	0	32	
wish	1191	1092	37	32	
your	1248	1092	42	32	
souls	1304	1092	46	32	
with	1364	1092	34	32	
Christ	1429	1092	54	32	
to	1497	1092	11	32	
live	1525	1092	29	32	
In	1579	1092	12	32	
ev	1662	1092	8	32	
-	1696	1092	0	32	
er-last	1718	1092	57	32	
-	1786	1092	3	32	
ing	1803	1092	26	32	
day.	1854	1092	34	32	
day	1931	1092	20	32	
c=xxxttxzzxztI	612	1123	1380	39	
EGtE-EI	1188	1137	798	74	
t2xtGxt1	733	1151	395	26	
xrtlt	470	1155	120	24	
aAa4zz:	681	1169	363	34	
yt------	435	1171	102	18	
