content	x	y	w	h	
Imprimatur	789	452	561	145	
,	1334	450	44	147	
fi	1418	450	57	146	
videbitur	1499	449	400	146	
Reuerendiſ.P.S.P.A	908	584	996	138	
.	1908	576	44	147	
Magiftro	909	721	455	146	
.	1360	732	36	136	
A.	1411	844	116	128	
Riualdus	1539	845	362	130	
Vicefg	1923	848	240	128	
.	2173	850	36	127	
is	2100	1033	85	105	
Imprimatur	798	1092	566	147	
,	1364	1092	43	147	
Fr.	1434	1092	148	147	
Raymun	1614	1092	417	147	
dus	923	1225	164	149	
Capifuccus	1108	1227	499	155	
,	1622	1235	41	148	
Magi	1727	1236	306	152	
ter	971	1371	120	119	
&	1160	1370	36	119	
Socius	1309	1369	290	117	
Reueren	1628	1366	396	117	
diß	940	1487	127	140	
.	1074	1490	37	138	
S.P.A.	1173	1492	374	145	
Magistri	1535	1499	456	147	
,	2011	1509	37	138	
Ord	929	1628	175	111	
.	1121	1628	32	111	
Pred	1177	1628	227	111	
.	1419	1628	32	111	
be	1967	2372	65	88	
