content	x	y	w	h	
3-7	2085	272	134	70	
3	884	432	20	73	
F	1121	433	19	75	
06	1196	435	81	78	
89	1351	439	71	77	
LAT	1582	440	125	90	
,	1731	441	25	89	
LONG	1770	441	163	90	
/	1965	442	25	89	
2	2001	443	25	89	
,	2055	443	25	89	
ALT	2094	443	127	90	
(	2526	432	31	111	
.001	2575	433	169	112	
°	2750	435	31	111	
,	2806	435	31	111	
.001	2855	436	169	112	
°	3030	437	31	111	
,	3086	438	31	111	
.01nm	3135	438	193	113	
)	3366	441	31	111	
Load	1571	536	192	81	
lmk	1815	536	116	81	
coords	2003	536	264	81	
PRO	1579	624	130	94	
(	1781	626	26	93	
To	1817	626	68	93	
5	1951	627	26	93	
if	2049	628	84	93	
OPTICS	2193	629	260	94	
-	2524	631	26	93	
MAN	2603	631	132	94	
)	2750	632	26	93	
THRUSTING	3714	1153	94	392	
(	3717	676	92	25	
P40's	3717	645	93	223	
)	3718	406	92	25	
4	888	819	2	65	
06	1200	816	69	75	
92	1341	817	83	75	
*	3453	933	11	41	
*	2049	1015	11	37	
SHAFT	1576	818	225	85	
,	1823	818	24	85	
TRUN	1859	818	166	85	
NEW	2080	818	134	85	
OCDU	2282	818	164	85	
(	2851	816	25	95	
.01	2884	817	133	98	
°	3025	820	25	95	
,	3082	821	25	95	
.001	3128	821	172	99	
°	3313	825	25	95	
)	3351	825	25	95	
*	2045	912	21	75	
F	2097	912	21	75	
05	2181	912	80	75	
09	2317	912	88	75	
00404	2452	912	234	75	
(	2984	916	26	95	
TRUNP90	3026	917	317	98	
°	3359	920	26	95	
)	3397	921	26	95	
MNVR	2224	1003	178	92	
to	2470	1007	64	91	
acquire	2610	1010	306	95	
PRO	2318	1104	132	70	
or	2172	1204	88	78	
V34E	2316	1202	173	78	
,	2516	1200	24	79	
F	2604	1199	24	79	
37	2695	1199	74	78	
Establish	1571	1282	400	97	
proper	2031	1287	270	96	
pitch	2358	1291	215	95	
rate	2657	1294	160	94	
OPTICS	1804	1383	269	78	
MODE	2129	1384	167	78	
-	2371	1385	22	77	
MAN	2446	1386	131	77	
*	2049	1104	12	41	
*	3455	1120	11	40	
*	2056	1194	5	57	
*	3450	1214	12	41	
5	872	1558	22	79	
F	1112	1560	22	79	
51	1192	1561	86	79	
MARK	1565	1560	178	94	
REQUEST	1813	1562	306	95	
(	2191	1565	26	93	
Avoid	2223	1565	226	95	
lmk	2513	1568	118	93	
near	2683	1569	180	94	
horiz	2920	1571	221	94	
)	3159	1573	26	93	
MARK	1563	1664	172	71	
After	1660	1748	222	81	
sufficient	1943	1750	462	83	
MARKS	2452	1754	222	81	
:	2700	1756	22	79	
*	2036	1848	23	79	
After	2073	1848	226	79	
5	2364	1848	23	79	
MARKS	2441	1848	234	79	
:	2700	1848	23	79	
*	2041	1944	20	75	
F	2085	1945	20	75	
50	2170	1945	79	75	
25	2317	1946	64	75	
00016	2450	1947	206	76	
TERM	2739	1949	163	76	
MARKS	2953	1951	233	76	
*	3209	1952	20	75	
PRO	1563	2039	131	70	
PRETHRUST	3648	2056	88	410	
(	3741	2090	96	27	
P30's	3742	2061	100	237	
&	3745	1809	96	27	
70's	3746	1775	98	180	
)	3749	1576	96	27	
6	859	2220	18	63	
F	1105	2216	20	75	
05	1184	2217	86	75	
71	1321	2218	96	76	
R2	1559	2220	83	75	
ABCDE	1705	2221	219	76	
